Position,Value,Nucleosome_Distance,Centromere_Distance
3,1,32,-436363
62,6,27,-436304
64,1,29,-436302
66,31,31,-436300
76,17,41,-436290
78,1,43,-436288
80,7,45,-436286
85,7,50,-436281
88,2,53,-436278
94,6,59,-436272
107,1,72,-436259
114,21,79,-436252
132,13,97,-436234
136,2,101,-436230
137,8,102,-436229
140,2,105,-436226
145,3,110,-436221
156,9,121,-436210
160,1,125,-436206
165,1,130,-436201
168,31,133,-436198
170,1,135,-436196
180,25,145,-436186
190,6,155,-436176
196,1,161,-436170
201,28,166,-436165
211,29,176,-436155
218,1,183,-436148
230,18,179,-436136
236,1,173,-436130
239,1,170,-436127
245,2,164,-436121
246,47,163,-436120
247,13,162,-436119
248,6,161,-436118
252,70,157,-436114
253,9,156,-436113
254,47,155,-436112
256,88,153,-436110
258,32,151,-436108
259,12,150,-436107
260,22,149,-436106
262,17,147,-436104
263,23,146,-436103
265,9,144,-436101
266,62,143,-436100
267,3,142,-436099
270,41,139,-436096
272,17,137,-436094
275,5,134,-436091
278,47,131,-436088
281,20,128,-436085
282,6,127,-436084
286,21,123,-436080
289,7,120,-436077
294,16,115,-436072
297,54,112,-436069
300,38,109,-436066
303,17,106,-436063
305,3,104,-436061
306,36,103,-436060
308,27,101,-436058
310,24,99,-436056
312,2,97,-436054
313,3,96,-436053
314,1,95,-436052
315,8,94,-436051
317,20,92,-436049
319,28,90,-436047
325,53,84,-436041
327,3,82,-436039
329,18,80,-436037
330,1,79,-436036
333,44,76,-436033
334,1,75,-436032
335,14,74,-436031
337,9,72,-436029
341,8,68,-436025
343,7,66,-436023
345,9,64,-436021
348,3,61,-436018
349,12,60,-436017
350,9,59,-436016
351,2,58,-436015
354,20,55,-436012
357,4,52,-436009
362,4,47,-436004
365,26,44,-436001
368,48,41,-435998
370,4,39,-435996
372,19,37,-435994
375,48,34,-435991
380,27,29,-435986
384,48,25,-435982
387,13,22,-435979
392,7,17,-435974
396,23,13,-435970
397,2,12,-435969
403,3,6,-435963
408,20,1,-435958
412,1,3,-435954
422,23,13,-435944
428,22,19,-435938
441,4,32,-435925
445,1,36,-435921
459,3,50,-435907
467,18,58,-435899
472,4,63,-435894
478,15,69,-435888
484,12,75,-435882
491,8,78,-435875
494,1,75,-435872
497,16,72,-435869
501,5,68,-435865
508,40,61,-435858
523,70,46,-435843
535,33,34,-435831
541,1,28,-435825
543,4,26,-435823
544,8,25,-435822
560,21,9,-435806
567,7,2,-435799
572,12,3,-435794
576,6,7,-435790
583,10,14,-435783
587,3,18,-435779
595,43,26,-435771
601,2,32,-435765
622,2,53,-435744
628,2,59,-435738
636,1,67,-435730
639,5,70,-435727
641,18,72,-435725
644,2,75,-435722
651,5,78,-435715
656,1,73,-435710
665,10,64,-435701
673,13,56,-435693
675,8,54,-435691
678,27,51,-435688
692,5,37,-435674
693,3,36,-435673
699,24,30,-435667
703,82,26,-435663
705,7,24,-435661
707,21,22,-435659
708,39,21,-435658
710,38,19,-435656
711,10,18,-435655
713,57,16,-435653
714,8,15,-435652
716,13,13,-435650
717,19,12,-435649
718,15,11,-435648
719,25,10,-435647
720,1,9,-435646
721,54,8,-435645
722,36,7,-435644
723,14,6,-435643
724,3,5,-435642
727,31,2,-435639
728,15,1,-435638
730,13,1,-435636
732,40,3,-435634
733,2,4,-435633
734,8,5,-435632
736,2,7,-435630
737,39,8,-435629
741,80,12,-435625
742,2,13,-435624
744,22,15,-435622
746,1,17,-435620
752,5,23,-435614
755,8,26,-435611
757,12,28,-435609
759,1,30,-435607
762,40,33,-435604
773,49,44,-435593
780,18,51,-435586
781,17,52,-435585
786,1,57,-435580
787,1,58,-435579
788,9,59,-435578
789,1,60,-435577
790,8,61,-435576
791,7,62,-435575
792,1,63,-435574
799,3,70,-435567
800,8,71,-435566
804,3,69,-435562
807,1,66,-435559
812,5,61,-435554
813,1,60,-435553
816,16,57,-435550
818,1,55,-435548
821,5,52,-435545
823,22,50,-435543
824,8,49,-435542
825,1,48,-435541
828,1,45,-435538
831,2,42,-435535
832,7,41,-435534
833,3,40,-435533
836,7,37,-435530
837,1,36,-435529
843,11,30,-435523
846,14,27,-435520
848,8,25,-435518
851,3,22,-435515
855,12,18,-435511
857,7,16,-435509
859,1,14,-435507
867,29,6,-435499
873,5,0,-435493
875,23,2,-435491
880,36,7,-435486
887,12,14,-435479
892,1,19,-435474
896,5,23,-435470
902,1,29,-435464
926,2,53,-435440
932,3,59,-435434
947,32,70,-435419
973,2,44,-435393
977,1,40,-435389
990,11,27,-435376
1014,37,3,-435352
1027,1,10,-435339
1030,1,13,-435336
1037,1,20,-435329
1045,3,28,-435321
1063,3,46,-435303
1068,1,51,-435298
1074,1,57,-435292
1078,10,61,-435288
1087,1,70,-435279
1097,7,80,-435269
1104,2,73,-435262
1109,6,68,-435257
1111,5,66,-435255
1113,8,64,-435253
1118,1,59,-435248
1123,4,54,-435243
1124,5,53,-435242
1140,2,37,-435226
1142,3,35,-435224
1145,5,32,-435221
1149,4,28,-435217
1152,11,25,-435214
1155,7,22,-435211
1161,14,16,-435205
1167,1,10,-435199
1173,1,4,-435193
1181,16,4,-435185
1184,2,7,-435182
1189,2,12,-435177
1190,2,13,-435176
1194,4,17,-435172
1196,14,19,-435170
1240,4,63,-435126
1251,19,70,-435115
1256,1,65,-435110
1278,1,43,-435088
1281,3,40,-435085
1286,1,35,-435080
1290,1,31,-435076
1303,1,18,-435063
1307,33,14,-435059
1316,4,5,-435050
1319,2,2,-435047
1324,2,3,-435042
1329,2,8,-435037
1336,24,15,-435030
1347,2,26,-435019
1362,1,41,-435004
1365,1,44,-435001
1372,3,51,-434994
1376,4,55,-434990
1386,4,63,-434980
1396,73,53,-434970
1400,5,49,-434966
1417,9,32,-434949
1438,1,11,-434928
1441,2,8,-434925
1447,17,2,-434919
1458,1,9,-434908
1466,1,17,-434900
1473,34,24,-434893
1493,6,44,-434873
1508,6,59,-434858
1517,1,60,-434849
1519,1,58,-434847
1523,1,54,-434843
1535,2,42,-434831
1541,4,36,-434825
1562,1,15,-434804
1566,1,11,-434800
1574,2,3,-434792
1583,1,6,-434783
1589,1,12,-434777
1590,6,13,-434776
1603,2,26,-434763
1609,11,32,-434757
1615,2,38,-434751
1619,1,42,-434747
1630,1,53,-434736
1634,2,57,-434732
1645,2,68,-434721
1648,1,71,-434718
1650,1,71,-434716
1652,1,69,-434714
1656,1,65,-434710
1659,1,62,-434707
1662,3,59,-434704
1668,1,53,-434698
1676,2,45,-434690
1685,4,36,-434681
1687,1,34,-434679
1688,6,33,-434678
1696,13,25,-434670
1697,3,24,-434669
1705,2,16,-434661
1717,1,4,-434649
1720,12,1,-434646
1723,1,2,-434643
1729,3,8,-434637
1732,4,11,-434634
1735,7,14,-434631
1737,2,16,-434629
1741,1,20,-434625
1749,4,28,-434617
1754,4,33,-434612
1759,25,38,-434607
1762,3,41,-434604
1766,2,45,-434600
1768,6,47,-434598
1777,17,56,-434589
1783,5,62,-434583
1786,2,65,-434580
1790,1,69,-434576
1792,1,71,-434574
1796,7,75,-434570
1797,2,76,-434569
1799,4,78,-434567
1807,7,74,-434559
1813,7,68,-434553
1818,6,63,-434548
1821,2,60,-434545
1825,9,56,-434541
1828,4,53,-434538
1837,2,44,-434529
1838,3,43,-434528
1851,1,30,-434515
1852,11,29,-434514
1863,1,18,-434503
1868,3,13,-434498
1870,3,11,-434496
1872,3,9,-434494
1875,4,6,-434491
1880,4,1,-434486
1886,12,5,-434480
1892,4,11,-434474
1900,2,19,-434466
1904,15,23,-434462
1906,1,25,-434460
1909,2,28,-434457
1910,1,29,-434456
1912,5,31,-434454
1914,74,33,-434452
1921,14,40,-434445
1925,26,44,-434441
1930,2,49,-434436
1933,2,52,-434433
1941,6,60,-434425
1945,9,64,-434421
1948,6,67,-434418
1959,9,66,-434407
1968,3,57,-434398
1983,1,42,-434383
1993,3,32,-434373
1996,2,29,-434370
2000,16,25,-434366
2009,16,16,-434357
2010,1,15,-434356
2015,1,10,-434351
2025,12,0,-434341
2035,1,10,-434331
2045,6,20,-434321
2050,41,25,-434316
2055,2,30,-434311
2057,5,32,-434309
2062,2,37,-434304
2074,4,49,-434292
2077,1,52,-434289
2082,6,57,-434284
2094,1,69,-434272
2095,3,70,-434271
2106,1,63,-434260
2108,9,61,-434258
2109,1,60,-434257
2113,7,56,-434253
2116,1,53,-434250
2117,4,52,-434249
2129,15,40,-434237
2140,17,29,-434226
2173,4,4,-434193
2190,2,21,-434176
2195,15,26,-434171
2205,1,36,-434161
2211,1,42,-434155
2220,28,51,-434146
2225,18,56,-434141
2230,1,61,-434136
2231,1,62,-434135
2243,2,74,-434123
2249,50,80,-434117
2255,5,74,-434111
2266,65,63,-434100
2276,9,53,-434090
2281,1,48,-434085
2284,19,45,-434082
2290,6,39,-434076
2300,21,29,-434066
2324,1,5,-434042
2331,6,2,-434035
2345,3,16,-434021
2352,9,23,-434014
2362,4,33,-434004
2379,2,50,-433987
2392,33,63,-433974
2395,12,66,-433971
2398,8,69,-433968
2403,1,74,-433963
2405,2,76,-433961
2409,1,80,-433957
2411,1,78,-433955
2413,2,76,-433953
2416,8,73,-433950
2423,1,66,-433943
2424,2,65,-433942
2426,5,63,-433940
2431,1,58,-433935
2434,3,55,-433932
2439,8,50,-433927
2448,1,41,-433918
2476,5,13,-433890
2477,4,12,-433889
2481,6,8,-433885
2487,1,2,-433879
2490,6,1,-433876
2501,3,12,-433865
2507,1,18,-433859
2513,5,24,-433853
2516,2,27,-433850
2521,4,32,-433845
2522,2,33,-433844
2525,5,36,-433841
2528,2,39,-433838
2530,2,41,-433836
2531,3,42,-433835
2532,2,43,-433834
2533,1,44,-433833
2534,13,45,-433832
2536,15,47,-433830
2537,1,48,-433829
2538,4,49,-433828
2539,3,50,-433827
2543,3,54,-433823
2544,17,55,-433822
2548,1,59,-433818
2553,3,64,-433813
2554,1,65,-433812
2558,11,69,-433808
2566,21,77,-433800
2576,2,73,-433790
2577,8,72,-433789
2595,1,54,-433771
2600,2,49,-433766
2604,1,45,-433762
2608,6,41,-433758
2619,8,30,-433747
2621,1,28,-433745
2632,9,17,-433734
2633,3,16,-433733
2640,1,9,-433726
2641,9,8,-433725
2649,1,0,-433717
2655,3,6,-433711
2656,5,7,-433710
2657,1,8,-433709
2663,1,14,-433703
2667,9,18,-433699
2671,2,22,-433695
2674,6,25,-433692
2676,9,27,-433690
2678,2,29,-433688
2680,32,31,-433686
2683,20,34,-433683
2686,1,37,-433680
2690,36,41,-433676
2692,8,43,-433674
2701,1,52,-433665
2704,5,55,-433662
2710,14,61,-433656
2715,9,66,-433651
2717,1,68,-433649
2719,1,70,-433647
2720,1,71,-433646
2722,15,71,-433644
2726,6,67,-433640
2728,5,65,-433638
2732,18,61,-433634
2734,25,59,-433632
2742,1,51,-433624
2744,39,49,-433622
2746,1,47,-433620
2750,5,43,-433616
2757,28,36,-433609
2766,1,27,-433600
2778,13,15,-433588
2785,2,8,-433581
2786,12,7,-433580
2793,1,0,-433573
2821,2,28,-433545
2826,4,33,-433540
2834,1,41,-433532
2837,1,44,-433529
2844,1,51,-433522
2848,7,55,-433518
2849,1,56,-433517
2850,4,57,-433516
2851,1,58,-433515
2853,4,60,-433513
2855,14,62,-433511
2857,2,64,-433509
2860,13,67,-433506
2864,1,71,-433502
2872,6,65,-433494
2875,2,62,-433491
2879,2,58,-433487
2880,1,57,-433486
2887,2,50,-433479
2889,3,48,-433477
2894,5,43,-433472
2899,9,38,-433467
2902,7,35,-433464
2905,7,32,-433461
2907,2,30,-433459
2912,15,25,-433454
2916,6,21,-433450
2917,12,20,-433449
2919,22,18,-433447
2925,11,12,-433441
2931,1,6,-433435
2932,4,5,-433434
2940,1,3,-433426
2946,4,9,-433420
2950,3,13,-433416
2953,5,16,-433413
2973,1,36,-433393
2981,9,44,-433385
2989,13,52,-433377
2990,1,53,-433376
2992,6,55,-433374
2994,1,57,-433372
2995,10,58,-433371
2999,4,62,-433367
3003,9,66,-433363
3006,3,69,-433360
3011,8,74,-433355
3015,10,78,-433351
3016,6,79,-433350
3026,4,71,-433340
3034,4,63,-433332
3037,7,60,-433329
3042,3,55,-433324
3044,5,53,-433322
3050,1,47,-433316
3054,4,43,-433312
3058,2,39,-433308
3062,6,35,-433304
3086,1,11,-433280
3090,16,7,-433276
3091,1,6,-433275
3098,1,1,-433268
3099,2,2,-433267
3106,2,9,-433260
3110,1,13,-433256
3119,2,22,-433247
3123,1,26,-433243
3126,2,29,-433240
3131,1,34,-433235
3134,10,37,-433232
3139,4,42,-433227
3142,2,45,-433224
3145,4,48,-433221
3146,7,49,-433220
3149,4,52,-433217
3152,23,55,-433214
3154,7,57,-433212
3157,12,60,-433209
3160,1,63,-433206
3162,7,65,-433204
3165,2,68,-433201
3166,2,69,-433200
3168,9,71,-433198
3171,1,74,-433195
3173,2,76,-433193
3177,5,80,-433189
3182,6,75,-433184
3185,7,72,-433181
3186,6,71,-433180
3193,6,64,-433173
3199,10,58,-433167
3209,2,48,-433157
3214,5,43,-433152
3220,1,37,-433146
3222,10,35,-433144
3233,3,24,-433133
3237,3,20,-433129
3250,12,7,-433116
3254,3,3,-433112
3257,2,0,-433109
3261,22,4,-433105
3263,6,6,-433103
3265,3,8,-433101
3271,1,14,-433095
3276,1,19,-433090
3285,1,28,-433081
3289,3,32,-433077
3292,1,35,-433074
3297,5,40,-433069
3298,9,41,-433068
3302,1,45,-433064
3306,57,49,-433060
3312,26,55,-433054
3317,4,60,-433049
3319,7,62,-433047
3320,8,63,-433046
3322,46,65,-433044
3324,1,67,-433042
3328,24,71,-433038
3332,4,75,-433034
3333,2,76,-433033
3334,7,77,-433032
3335,14,78,-433031
3338,13,79,-433028
3342,20,75,-433024
3345,2,72,-433021
3346,37,71,-433020
3347,53,70,-433019
3353,4,64,-433013
3357,3,60,-433009
3358,8,59,-433008
3361,1,56,-433005
3365,2,52,-433001
3369,1,48,-432997
3371,8,46,-432995
3373,4,44,-432993
3375,5,42,-432991
3377,5,40,-432989
3379,1,38,-432987
3384,4,33,-432982
3386,2,31,-432980
3392,3,25,-432974
3397,6,20,-432969
3401,1,16,-432965
3417,2,0,-432949
3420,3,3,-432946
3422,3,5,-432944
3430,7,13,-432936
3434,4,17,-432932
3445,7,28,-432921
3446,1,29,-432920
3448,1,31,-432918
3451,10,34,-432915
3458,21,41,-432908
3465,60,48,-432901
3469,3,52,-432897
3471,3,54,-432895
3472,4,55,-432894
3473,23,56,-432893
3474,5,57,-432892
3475,39,58,-432891
3476,28,59,-432890
3477,1,60,-432889
3478,14,61,-432888
3479,7,62,-432887
3480,1,63,-432886
3483,63,66,-432883
3486,1,69,-432880
3487,3,70,-432879
3489,61,72,-432877
3490,2,73,-432876
3491,3,74,-432875
3493,13,76,-432873
3495,1,78,-432871
3497,1,80,-432869
3498,3,79,-432868
3500,1,77,-432866
3501,1,76,-432865
3504,110,73,-432862
3508,4,69,-432858
3510,7,67,-432856
3511,8,66,-432855
3512,5,65,-432854
3515,1,62,-432851
3519,8,58,-432847
3520,1,57,-432846
3523,5,54,-432843
3526,2,51,-432840
3527,2,50,-432839
3529,6,48,-432837
3531,2,46,-432835
3533,9,44,-432833
3537,1,40,-432829
3539,8,38,-432827
3541,15,36,-432825
3542,11,35,-432824
3544,2,33,-432822
3546,1,31,-432820
3554,1,23,-432812
3574,19,3,-432792
3577,4,0,-432789
3578,1,1,-432788
3585,1,8,-432781
3591,2,14,-432775
3601,9,24,-432765
3608,9,31,-432758
3614,5,37,-432752
3615,3,38,-432751
3618,10,41,-432748
3622,24,45,-432744
3625,1,48,-432741
3626,75,49,-432740
3628,26,51,-432738
3630,3,53,-432736
3632,6,55,-432734
3634,20,57,-432732
3635,22,58,-432731
3636,31,59,-432730
3637,3,60,-432729
3639,29,62,-432727
3644,18,67,-432722
3645,22,68,-432721
3648,38,71,-432718
3652,13,75,-432714
3654,13,77,-432712
3655,13,78,-432711
3656,12,79,-432710
3657,2,80,-432709
3658,1,79,-432708
3659,8,78,-432707
3660,2,77,-432706
3663,26,74,-432703
3666,13,71,-432700
3669,24,68,-432697
3672,20,65,-432694
3676,5,61,-432690
3677,38,60,-432689
3680,10,57,-432686
3684,1,53,-432682
3686,11,51,-432680
3687,13,50,-432679
3691,24,46,-432675
3699,14,38,-432667
3702,6,35,-432664
3703,31,34,-432663
3707,20,30,-432659
3708,3,29,-432658
3709,22,28,-432657
3713,1,24,-432653
3716,16,21,-432650
3728,6,9,-432638
3730,43,7,-432636
3733,1,4,-432633
3736,7,1,-432630
3755,2,18,-432611
3760,2,23,-432606
3763,3,26,-432603
3764,2,27,-432602
3767,6,30,-432599
3769,2,32,-432597
3777,1,40,-432589
3782,3,45,-432584
3783,8,46,-432583
3785,17,48,-432581
3786,2,49,-432580
3789,20,52,-432577
3790,13,53,-432576
3792,1,55,-432574
3794,1,57,-432572
3795,29,58,-432571
3796,2,59,-432570
3797,3,60,-432569
3798,3,61,-432568
3800,2,63,-432566
3801,4,64,-432565
3803,86,66,-432563
3804,4,67,-432562
3805,3,68,-432561
3806,119,69,-432560
3809,127,72,-432557
3810,3,71,-432556
3811,77,70,-432555
3812,20,69,-432554
3814,80,67,-432552
3815,9,66,-432551
3816,7,65,-432550
3817,170,64,-432549
3818,49,63,-432548
3820,140,61,-432546
3821,14,60,-432545
3822,48,59,-432544
3824,45,57,-432542
3825,33,56,-432541
3826,32,55,-432540
3827,139,54,-432539
3828,32,53,-432538
3829,79,52,-432537
3830,23,51,-432536
3831,3,50,-432535
3832,25,49,-432534
3833,71,48,-432533
3834,176,47,-432532
3835,185,46,-432531
3836,73,45,-432530
3837,144,44,-432529
3838,16,43,-432528
3839,1,42,-432527
3840,18,41,-432526
3841,1,40,-432525
3842,176,39,-432524
3843,48,38,-432523
3844,46,37,-432522
3845,71,36,-432521
3846,30,35,-432520
3849,21,32,-432517
3850,5,31,-432516
3851,45,30,-432515
3852,68,29,-432514
3854,15,27,-432512
3857,25,24,-432509
3858,4,23,-432508
3859,9,22,-432507
3860,26,21,-432506
3861,29,20,-432505
3865,7,16,-432501
3868,6,13,-432498
3869,2,12,-432497
3873,83,8,-432493
3874,3,7,-432492
3875,6,6,-432491
3877,103,4,-432489
3879,3,2,-432487
3880,210,1,-432486
3881,42,0,-432485
3883,4,2,-432483
3884,155,3,-432482
3885,72,4,-432481
3887,242,6,-432479
3888,270,7,-432478
3889,74,8,-432477
3890,50,9,-432476
3891,27,10,-432475
3892,110,11,-432474
3893,391,12,-432473
3895,190,14,-432471
3896,144,15,-432470
3897,45,16,-432469
3898,61,17,-432468
3899,574,18,-432467
3900,32,19,-432466
3901,321,20,-432465
3902,254,21,-432464
3903,157,22,-432463
3904,37,23,-432462
3905,138,24,-432461
3906,4,25,-432460
3907,338,26,-432459
3908,82,27,-432458
3909,92,28,-432457
3910,156,29,-432456
3911,159,30,-432455
3912,129,31,-432454
3913,294,32,-432453
3916,126,35,-432450
3917,154,36,-432449
3919,80,38,-432447
3920,40,39,-432446
3921,109,40,-432445
3922,120,41,-432444
3923,4,42,-432443
3924,56,43,-432442
3926,47,45,-432440
3927,98,46,-432439
3928,41,47,-432438
3929,236,48,-432437
3930,13,49,-432436
3931,108,50,-432435
3933,168,52,-432433
3934,52,53,-432432
3935,108,54,-432431
3936,12,55,-432430
3937,70,56,-432429
3939,42,58,-432427
3940,35,59,-432426
3942,119,61,-432424
3943,54,62,-432423
3944,47,63,-432422
3945,54,64,-432421
3946,56,65,-432420
3947,53,66,-432419
3949,55,68,-432417
3950,70,69,-432416
3953,216,72,-432413
3954,39,71,-432412
3955,4,70,-432411
3956,2,69,-432410
3957,100,68,-432409
3960,67,65,-432406
3961,28,64,-432405
3963,78,62,-432403
3964,53,61,-432402
3968,16,57,-432398
3969,3,56,-432397
3972,32,53,-432394
3974,10,51,-432392
3976,21,49,-432390
3981,4,44,-432385
3982,12,43,-432384
3986,5,39,-432380
3987,2,38,-432379
3990,1,35,-432376
3993,7,32,-432373
3997,1,28,-432369
4000,1,25,-432366
4001,1,24,-432365
4002,2,23,-432364
4004,3,21,-432362
4009,2,16,-432357
4010,32,15,-432356
4012,1,13,-432354
4014,7,11,-432352
4020,10,5,-432346
4026,1,1,-432340
4032,1,7,-432334
4040,8,15,-432326
4047,7,22,-432319
4048,32,23,-432318
4051,4,26,-432315
4054,12,29,-432312
4059,9,34,-432307
4062,18,37,-432304
4071,4,46,-432295
4074,1,49,-432292
4075,6,50,-432291
4078,3,53,-432288
4082,2,57,-432284
4083,3,58,-432283
4085,7,60,-432281
4086,3,61,-432280
4088,7,63,-432278
4089,4,64,-432277
4090,2,65,-432276
4091,6,66,-432275
4092,20,67,-432274
4094,14,69,-432272
4100,20,75,-432266
4103,18,78,-432263
4106,6,79,-432260
4111,25,74,-432255
4113,5,72,-432253
4115,9,70,-432251
4118,1,67,-432248
4121,7,64,-432245
4124,4,61,-432242
4125,1,60,-432241
4126,2,59,-432240
4127,9,58,-432239
4131,35,54,-432235
4134,3,51,-432232
4135,4,50,-432231
4136,5,49,-432230
4137,11,48,-432229
4138,4,47,-432228
4140,12,45,-432226
4141,15,44,-432225
4142,15,43,-432224
4143,9,42,-432223
4144,5,41,-432222
4145,7,40,-432221
4146,7,39,-432220
4147,19,38,-432219
4148,13,37,-432218
4150,20,35,-432216
4151,7,34,-432215
4152,21,33,-432214
4154,7,31,-432212
4155,20,30,-432211
4157,12,28,-432209
4158,5,27,-432208
4159,27,26,-432207
4161,5,24,-432205
4162,9,23,-432204
4164,8,21,-432202
4168,2,17,-432198
4169,8,16,-432197
4170,8,15,-432196
4171,7,14,-432195
4172,1,13,-432194
4173,1,12,-432193
4176,29,9,-432190
4178,2,7,-432188
4180,18,5,-432186
4187,9,2,-432179
