Position,Value,Nucleosome_Distance,Centromere_Distance
9,9,80,326634
14,1,75,326629
46,1,43,326597
51,43,38,326592
54,109,35,326589
58,1,31,326585
61,1,28,326582
68,1,21,326575
69,2,20,326574
71,1,18,326572
86,2,3,326557
92,3,3,326551
96,1,7,326547
97,7,8,326546
100,34,11,326543
106,7,17,326537
108,1,19,326535
109,95,20,326534
113,15,24,326530
119,37,30,326524
124,124,35,326519
132,97,43,326511
136,26,47,326507
147,16,58,326496
154,2,65,326489
167,11,78,326476
170,1,81,326473
177,1,88,326466
195,1,98,326448
200,1,93,326443
202,18,91,326441
207,115,86,326436
211,26,82,326432
218,89,75,326425
225,1,68,326418
229,255,64,326414
239,176,54,326404
250,40,43,326393
254,1,39,326389
255,2,38,326388
256,4,37,326387
262,26,31,326381
272,6,21,326371
273,1,20,326370
288,189,5,326355
294,15,1,326349
297,9,4,326346
298,26,5,326345
299,10,6,326344
314,1,21,326329
317,1,24,326326
323,40,30,326320
333,5,40,326310
334,8,41,326309
335,52,42,326308
336,53,43,326307
337,12,44,326306
341,284,48,326302
344,47,51,326299
349,105,56,326294
354,29,61,326289
357,69,64,326286
361,88,68,326282
367,1,70,326276
372,16,65,326271
379,5,58,326264
380,21,57,326263
385,1,52,326258
390,41,47,326253
401,1,36,326242
402,1,35,326241
407,1,30,326236
421,1,16,326222
424,1,13,326219
427,28,10,326216
432,4,5,326211
433,1,4,326210
438,26,1,326205
441,1,4,326202
447,3,10,326196
449,21,12,326194
451,55,14,326192
455,26,18,326188
467,23,30,326176
468,1,31,326175
469,1,32,326174
474,3,37,326169
476,28,39,326167
477,95,40,326166
480,64,43,326163
483,83,46,326160
484,123,47,326159
485,3,48,326158
486,75,49,326157
490,58,53,326153
502,59,65,326141
507,5,70,326136
512,1,75,326131
525,1,88,326118
535,20,98,326108
537,1,100,326106
541,107,104,326102
543,47,106,326100
544,12,107,326099
548,1,111,326095
549,15,112,326094
552,28,109,326091
557,8,104,326086
562,2,99,326081
565,2,96,326078
569,2,92,326074
572,22,89,326071
608,5,53,326035
612,1,49,326031
617,82,44,326026
622,2,39,326021
626,1,35,326017
630,26,31,326013
636,11,25,326007
673,1,12,325970
734,21,73,325909
742,11,81,325901
752,5,91,325891
759,42,98,325884
765,23,104,325878
779,1,118,325864
801,1,128,325842
826,2,103,325817
835,3,94,325808
840,3,89,325803
846,2,83,325797
852,51,77,325791
856,11,73,325787
864,7,65,325779
867,36,62,325776
869,18,60,325774
870,1,59,325773
872,2,57,325771
878,2,51,325765
881,1,48,325762
891,4,38,325752
895,1,34,325748
899,2,30,325744
948,1,19,325695
988,2,59,325655
1015,13,86,325628
1029,4,84,325614
1049,1,64,325594
1054,1,59,325589
1065,2,48,325578
1076,4,37,325567
1095,3,18,325548
1104,59,9,325539
1105,1,8,325538
1109,1,4,325534
1124,1,11,325519
1189,2,76,325454
1192,1,79,325451
1205,1,68,325438
1216,80,57,325427
1219,8,54,325424
1224,9,49,325419
