Distance_Bin,Value,Bin_Center,Density_per_bp
"[-153003, -152003)",0,-152503.0,0.0
"[-152003, -151003)",191,-151503.0,0.191
"[-151003, -150003)",24,-150503.0,0.024
"[-150003, -149003)",307,-149503.0,0.307
"[-149003, -148003)",1136,-148503.0,1.136
"[-148003, -147003)",217,-147503.0,0.217
"[-147003, -146003)",130,-146503.0,0.13
"[-146003, -145003)",350,-145503.0,0.35
"[-145003, -144003)",242,-144503.0,0.242
"[-144003, -143003)",52,-143503.0,0.052
"[-143003, -142003)",128,-142503.0,0.128
"[-142003, -141003)",110,-141503.0,0.11
"[-141003, -140003)",85,-140503.0,0.085
"[-140003, -139003)",15919,-139503.0,15.919
"[-139003, -138003)",340,-138503.0,0.34
"[-138003, -137003)",210,-137503.0,0.21
"[-137003, -136003)",176,-136503.0,0.176
"[-136003, -135003)",407,-135503.0,0.407
"[-135003, -134003)",51,-134503.0,0.051
"[-134003, -133003)",176,-133503.0,0.176
"[-133003, -132003)",132,-132503.0,0.132
"[-132003, -131003)",117,-131503.0,0.117
"[-131003, -130003)",1514,-130503.0,1.514
"[-130003, -129003)",99,-129503.0,0.099
"[-129003, -128003)",76,-128503.0,0.076
"[-128003, -127003)",135,-127503.0,0.135
"[-127003, -126003)",143,-126503.0,0.143
"[-126003, -125003)",352,-125503.0,0.352
"[-125003, -124003)",185,-124503.0,0.185
"[-124003, -123003)",43,-123503.0,0.043
"[-123003, -122003)",212,-122503.0,0.212
"[-122003, -121003)",121,-121503.0,0.121
"[-121003, -120003)",226,-120503.0,0.226
"[-120003, -119003)",88,-119503.0,0.088
"[-119003, -118003)",69,-118503.0,0.069
"[-118003, -117003)",136,-117503.0,0.136
"[-117003, -116003)",21,-116503.0,0.021
"[-116003, -115003)",96,-115503.0,0.096
"[-115003, -114003)",25,-114503.0,0.025
"[-114003, -113003)",66,-113503.0,0.066
"[-113003, -112003)",84,-112503.0,0.084
"[-112003, -111003)",183,-111503.0,0.183
"[-111003, -110003)",195,-110503.0,0.195
"[-110003, -109003)",15983,-109503.0,15.983
"[-109003, -108003)",186,-108503.0,0.186
"[-108003, -107003)",39,-107503.0,0.039
"[-107003, -106003)",297,-106503.0,0.297
"[-106003, -105003)",670,-105503.0,0.67
"[-105003, -104003)",163,-104503.0,0.163
"[-104003, -103003)",132,-103503.0,0.132
"[-103003, -102003)",23,-102503.0,0.023
"[-102003, -101003)",7,-101503.0,0.007
"[-101003, -100003)",112,-100503.0,0.112
"[-100003, -99003)",60,-99503.0,0.06
"[-99003, -98003)",50,-98503.0,0.05
"[-98003, -97003)",233,-97503.0,0.233
"[-97003, -96003)",251,-96503.0,0.251
"[-96003, -95003)",163,-95503.0,0.163
"[-95003, -94003)",46,-94503.0,0.046
"[-94003, -93003)",22,-93503.0,0.022
"[-93003, -92003)",159,-92503.0,0.159
"[-92003, -91003)",135,-91503.0,0.135
"[-91003, -90003)",271,-90503.0,0.271
"[-90003, -89003)",45,-89503.0,0.045
"[-89003, -88003)",334,-88503.0,0.334
"[-88003, -87003)",165,-87503.0,0.165
"[-87003, -86003)",162,-86503.0,0.162
"[-86003, -85003)",243,-85503.0,0.243
"[-85003, -84003)",153,-84503.0,0.153
"[-84003, -83003)",118,-83503.0,0.118
"[-83003, -82003)",507,-82503.0,0.507
"[-82003, -81003)",83,-81503.0,0.083
"[-81003, -80003)",9,-80503.0,0.009
"[-80003, -79003)",140,-79503.0,0.14
"[-79003, -78003)",314,-78503.0,0.314
"[-78003, -77003)",66,-77503.0,0.066
"[-77003, -76003)",204,-76503.0,0.204
"[-76003, -75003)",91,-75503.0,0.091
"[-75003, -74003)",212,-74503.0,0.212
"[-74003, -73003)",105,-73503.0,0.105
"[-73003, -72003)",104,-72503.0,0.104
"[-72003, -71003)",134,-71503.0,0.134
"[-71003, -70003)",171,-70503.0,0.171
"[-70003, -69003)",233,-69503.0,0.233
"[-69003, -68003)",127,-68503.0,0.127
"[-68003, -67003)",636,-67503.0,0.636
"[-67003, -66003)",319,-66503.0,0.319
"[-66003, -65003)",326,-65503.0,0.326
"[-65003, -64003)",23,-64503.0,0.023
"[-64003, -63003)",46,-63503.0,0.046
"[-63003, -62003)",130,-62503.0,0.13
"[-62003, -61003)",397,-61503.0,0.397
"[-61003, -60003)",11,-60503.0,0.011
"[-60003, -59003)",16,-59503.0,0.016
"[-59003, -58003)",76,-58503.0,0.076
"[-58003, -57003)",251,-57503.0,0.251
"[-57003, -56003)",54,-56503.0,0.054
"[-56003, -55003)",56,-55503.0,0.056
"[-55003, -54003)",273,-54503.0,0.273
"[-54003, -53003)",52488,-53503.0,52.488
"[-53003, -52003)",208,-52503.0,0.208
"[-52003, -51003)",184,-51503.0,0.184
"[-51003, -50003)",40,-50503.0,0.04
"[-50003, -49003)",115,-49503.0,0.115
"[-49003, -48003)",92,-48503.0,0.092
"[-48003, -47003)",98,-47503.0,0.098
"[-47003, -46003)",149,-46503.0,0.149
"[-46003, -45003)",790,-45503.0,0.79
"[-45003, -44003)",79,-44503.0,0.079
"[-44003, -43003)",190,-43503.0,0.19
"[-43003, -42003)",111,-42503.0,0.111
"[-42003, -41003)",194,-41503.0,0.194
"[-41003, -40003)",202,-40503.0,0.202
"[-40003, -39003)",101,-39503.0,0.101
"[-39003, -38003)",377,-38503.0,0.377
"[-38003, -37003)",76,-37503.0,0.076
"[-37003, -36003)",6777,-36503.0,6.777
"[-36003, -35003)",22778,-35503.0,22.778
"[-35003, -34003)",3589,-34503.0,3.589
"[-34003, -33003)",481,-33503.0,0.481
"[-33003, -32003)",147,-32503.0,0.147
"[-32003, -31003)",236,-31503.0,0.236
"[-31003, -30003)",842,-30503.0,0.842
"[-30003, -29003)",599,-29503.0,0.599
"[-29003, -28003)",300,-28503.0,0.3
"[-28003, -27003)",345,-27503.0,0.345
"[-27003, -26003)",135,-26503.0,0.135
"[-26003, -25003)",497,-25503.0,0.497
"[-25003, -24003)",405,-24503.0,0.405
"[-24003, -23003)",700,-23503.0,0.7
"[-23003, -22003)",39,-22503.0,0.039
"[-22003, -21003)",210,-21503.0,0.21
"[-21003, -20003)",616,-20503.0,0.616
"[-20003, -19003)",1091,-19503.0,1.091
"[-19003, -18003)",482,-18503.0,0.482
"[-18003, -17003)",1351,-17503.0,1.351
