Distance_Bin,Value,Bin_Center,Density_per_bp
"[-239263, -238263)",0,-238763.0,0.0
"[-238263, -237263)",62,-237763.0,0.062
"[-237263, -236263)",21,-236763.0,0.021
"[-236263, -235263)",42,-235763.0,0.042
"[-235263, -234263)",92,-234763.0,0.092
"[-234263, -233263)",70,-233763.0,0.07
"[-233263, -232263)",101,-232763.0,0.101
"[-232263, -231263)",26,-231763.0,0.026
"[-231263, -230263)",32,-230763.0,0.032
"[-230263, -229263)",32,-229763.0,0.032
"[-229263, -228263)",19,-228763.0,0.019
"[-228263, -227263)",34,-227763.0,0.034
"[-227263, -226263)",17,-226763.0,0.017
"[-226263, -225263)",27,-225763.0,0.027
"[-225263, -224263)",32,-224763.0,0.032
"[-224263, -223263)",22,-223763.0,0.022
"[-223263, -222263)",32,-222763.0,0.032
"[-222263, -221263)",15,-221763.0,0.015
"[-221263, -220263)",20,-220763.0,0.02
"[-220263, -219263)",41,-219763.0,0.041
"[-219263, -218263)",40,-218763.0,0.04
"[-218263, -217263)",27,-217763.0,0.027
"[-217263, -216263)",44,-216763.0,0.044
"[-216263, -215263)",29,-215763.0,0.029
"[-215263, -214263)",26,-214763.0,0.026
"[-214263, -213263)",13,-213763.0,0.013
"[-213263, -212263)",48,-212763.0,0.048
"[-212263, -211263)",15,-211763.0,0.015
"[-211263, -210263)",10,-210763.0,0.01
"[-210263, -209263)",62,-209763.0,0.062
"[-209263, -208263)",36,-208763.0,0.036
"[-208263, -207263)",67,-207763.0,0.067
"[-207263, -206263)",59,-206763.0,0.059
"[-206263, -205263)",45,-205763.0,0.045
"[-205263, -204263)",31,-204763.0,0.031
"[-204263, -203263)",48,-203763.0,0.048
"[-203263, -202263)",19,-202763.0,0.019
"[-202263, -201263)",48,-201763.0,0.048
"[-201263, -200263)",11,-200763.0,0.011
"[-200263, -199263)",6,-199763.0,0.006
"[-199263, -198263)",25,-198763.0,0.025
"[-198263, -197263)",24,-197763.0,0.024
"[-197263, -196263)",18,-196763.0,0.018
"[-196263, -195263)",27,-195763.0,0.027
"[-195263, -194263)",35,-194763.0,0.035
"[-194263, -193263)",80,-193763.0,0.08
"[-193263, -192263)",18,-192763.0,0.018
"[-192263, -191263)",13,-191763.0,0.013
"[-191263, -190263)",26,-190763.0,0.026
"[-190263, -189263)",38,-189763.0,0.038
"[-189263, -188263)",25,-188763.0,0.025
"[-188263, -187263)",16,-187763.0,0.016
"[-187263, -186263)",35,-186763.0,0.035
"[-186263, -185263)",16,-185763.0,0.016
"[-185263, -184263)",14,-184763.0,0.014
"[-184263, -183263)",10,-183763.0,0.01
"[-183263, -182263)",11,-182763.0,0.011
"[-182263, -181263)",8,-181763.0,0.008
"[-181263, -180263)",13,-180763.0,0.013
"[-180263, -179263)",11,-179763.0,0.011
"[-179263, -178263)",21,-178763.0,0.021
"[-178263, -177263)",20,-177763.0,0.02
"[-177263, -176263)",11,-176763.0,0.011
"[-176263, -175263)",10,-175763.0,0.01
"[-175263, -174263)",88,-174763.0,0.088
"[-174263, -173263)",38,-173763.0,0.038
"[-173263, -172263)",6,-172763.0,0.006
"[-172263, -171263)",7,-171763.0,0.007
"[-171263, -170263)",31,-170763.0,0.031
"[-170263, -169263)",8,-169763.0,0.008
"[-169263, -168263)",16,-168763.0,0.016
"[-168263, -167263)",19,-167763.0,0.019
"[-167263, -166263)",56,-166763.0,0.056
"[-166263, -165263)",65,-165763.0,0.065
"[-165263, -164263)",23,-164763.0,0.023
"[-164263, -163263)",18,-163763.0,0.018
"[-163263, -162263)",35,-162763.0,0.035
"[-162263, -161263)",26,-161763.0,0.026
"[-161263, -160263)",8,-160763.0,0.008
"[-160263, -159263)",8,-159763.0,0.008
"[-159263, -158263)",16,-158763.0,0.016
"[-158263, -157263)",28,-157763.0,0.028
"[-157263, -156263)",8,-156763.0,0.008
"[-156263, -155263)",19,-155763.0,0.019
"[-155263, -154263)",13,-154763.0,0.013
"[-154263, -153263)",56,-153763.0,0.056
"[-153263, -152263)",25,-152763.0,0.025
"[-152263, -151263)",33,-151763.0,0.033
"[-151263, -150263)",37,-150763.0,0.037
"[-150263, -149263)",31,-149763.0,0.031
"[-149263, -148263)",35,-148763.0,0.035
"[-148263, -147263)",31,-147763.0,0.031
"[-147263, -146263)",20,-146763.0,0.02
"[-146263, -145263)",29,-145763.0,0.029
"[-145263, -144263)",12,-144763.0,0.012
"[-144263, -143263)",1,-143763.0,0.001
"[-143263, -142263)",17,-142763.0,0.017
"[-142263, -141263)",41,-141763.0,0.041
"[-141263, -140263)",21,-140763.0,0.021
"[-140263, -139263)",9,-139763.0,0.009
"[-139263, -138263)",27,-138763.0,0.027
"[-138263, -137263)",27,-137763.0,0.027
"[-137263, -136263)",40,-136763.0,0.04
"[-136263, -135263)",37,-135763.0,0.037
"[-135263, -134263)",8,-134763.0,0.008
"[-134263, -133263)",19,-133763.0,0.019
"[-133263, -132263)",33,-132763.0,0.033
"[-132263, -131263)",19,-131763.0,0.019
"[-131263, -130263)",71,-130763.0,0.071
"[-130263, -129263)",24,-129763.0,0.024
"[-129263, -128263)",9,-128763.0,0.009
"[-128263, -127263)",13,-127763.0,0.013
"[-127263, -126263)",27,-126763.0,0.027
"[-126263, -125263)",36,-125763.0,0.036
"[-125263, -124263)",53,-124763.0,0.053
"[-124263, -123263)",16,-123763.0,0.016
"[-123263, -122263)",25,-122763.0,0.025
"[-122263, -121263)",40,-121763.0,0.04
"[-121263, -120263)",25,-120763.0,0.025
"[-120263, -119263)",11,-119763.0,0.011
"[-119263, -118263)",25,-118763.0,0.025
"[-118263, -117263)",6,-117763.0,0.006
"[-117263, -116263)",22,-116763.0,0.022
"[-116263, -115263)",24,-115763.0,0.024
"[-115263, -114263)",26,-114763.0,0.026
"[-114263, -113263)",22,-113763.0,0.022
"[-113263, -112263)",19,-112763.0,0.019
"[-112263, -111263)",35,-111763.0,0.035
"[-111263, -110263)",24,-110763.0,0.024
"[-110263, -109263)",21,-109763.0,0.021
"[-109263, -108263)",14,-108763.0,0.014
"[-108263, -107263)",14,-107763.0,0.014
"[-107263, -106263)",20,-106763.0,0.02
"[-106263, -105263)",28,-105763.0,0.028
"[-105263, -104263)",53,-104763.0,0.053
"[-104263, -103263)",13,-103763.0,0.013
"[-103263, -102263)",24,-102763.0,0.024
"[-102263, -101263)",57,-101763.0,0.057
"[-101263, -100263)",23,-100763.0,0.023
"[-100263, -99263)",24,-99763.0,0.024
"[-99263, -98263)",38,-98763.0,0.038
"[-98263, -97263)",54,-97763.0,0.054
"[-97263, -96263)",43,-96763.0,0.043
"[-96263, -95263)",38,-95763.0,0.038
"[-95263, -94263)",24,-94763.0,0.024
"[-94263, -93263)",37,-93763.0,0.037
"[-93263, -92263)",25,-92763.0,0.025
"[-92263, -91263)",28,-91763.0,0.028
"[-91263, -90263)",24,-90763.0,0.024
"[-90263, -89263)",22,-89763.0,0.022
"[-89263, -88263)",21,-88763.0,0.021
"[-88263, -87263)",22,-87763.0,0.022
"[-87263, -86263)",26,-86763.0,0.026
"[-86263, -85263)",2,-85763.0,0.002
"[-85263, -84263)",28,-84763.0,0.028
"[-84263, -83263)",28,-83763.0,0.028
"[-83263, -82263)",20,-82763.0,0.02
"[-82263, -81263)",1,-81763.0,0.001
"[-81263, -80263)",12,-80763.0,0.012
"[-80263, -79263)",36,-79763.0,0.036
"[-79263, -78263)",40,-78763.0,0.04
"[-78263, -77263)",31,-77763.0,0.031
"[-77263, -76263)",30,-76763.0,0.03
"[-76263, -75263)",28,-75763.0,0.028
"[-75263, -74263)",16,-74763.0,0.016
"[-74263, -73263)",62,-73763.0,0.062
"[-73263, -72263)",76,-72763.0,0.076
"[-72263, -71263)",46,-71763.0,0.046
"[-71263, -70263)",59,-70763.0,0.059
"[-70263, -69263)",14,-69763.0,0.014
"[-69263, -68263)",11,-68763.0,0.011
"[-68263, -67263)",31,-67763.0,0.031
"[-67263, -66263)",24,-66763.0,0.024
"[-66263, -65263)",31,-65763.0,0.031
"[-65263, -64263)",26,-64763.0,0.026
"[-64263, -63263)",15,-63763.0,0.015
"[-63263, -62263)",25,-62763.0,0.025
"[-62263, -61263)",3,-61763.0,0.003
"[-61263, -60263)",15,-60763.0,0.015
"[-60263, -59263)",12,-59763.0,0.012
"[-59263, -58263)",11,-58763.0,0.011
"[-58263, -57263)",4,-57763.0,0.004
"[-57263, -56263)",42,-56763.0,0.042
"[-56263, -55263)",59,-55763.0,0.059
"[-55263, -54263)",8,-54763.0,0.008
"[-54263, -53263)",32,-53763.0,0.032
"[-53263, -52263)",16,-52763.0,0.016
"[-52263, -51263)",60,-51763.0,0.06
"[-51263, -50263)",25,-50763.0,0.025
"[-50263, -49263)",23,-49763.0,0.023
"[-49263, -48263)",26,-48763.0,0.026
"[-48263, -47263)",35,-47763.0,0.035
"[-47263, -46263)",50,-46763.0,0.05
"[-46263, -45263)",57,-45763.0,0.057
"[-45263, -44263)",90,-44763.0,0.09
"[-44263, -43263)",82,-43763.0,0.082
"[-43263, -42263)",50,-42763.0,0.05
"[-42263, -41263)",48,-41763.0,0.048
"[-41263, -40263)",70,-40763.0,0.07
"[-40263, -39263)",51,-39763.0,0.051
"[-39263, -38263)",19,-38763.0,0.019
"[-38263, -37263)",23,-37763.0,0.023
"[-37263, -36263)",47,-36763.0,0.047
"[-36263, -35263)",102,-35763.0,0.102
"[-35263, -34263)",118,-34763.0,0.118
"[-34263, -33263)",52,-33763.0,0.052
"[-33263, -32263)",29,-32763.0,0.029
"[-32263, -31263)",54,-31763.0,0.054
"[-31263, -30263)",70,-30763.0,0.07
"[-30263, -29263)",55,-29763.0,0.055
"[-29263, -28263)",59,-28763.0,0.059
"[-28263, -27263)",20,-27763.0,0.02
"[-27263, -26263)",13,-26763.0,0.013
"[-26263, -25263)",27,-25763.0,0.027
"[-25263, -24263)",11,-24763.0,0.011
"[-24263, -23263)",3,-23763.0,0.003
"[-23263, -22263)",25,-22763.0,0.025
"[-22263, -21263)",88,-21763.0,0.088
"[-21263, -20263)",76,-20763.0,0.076
"[-20263, -19263)",32,-19763.0,0.032
"[-19263, -18263)",33,-18763.0,0.033
"[-18263, -17263)",39,-17763.0,0.039
"[-17263, -16263)",105,-16763.0,0.105
"[-16263, -15263)",57,-15763.0,0.057
"[-15263, -14263)",75,-14763.0,0.075
"[-14263, -13263)",70,-13763.0,0.07
"[-13263, -12263)",38,-12763.0,0.038
"[-12263, -11263)",41,-11763.0,0.041
"[-11263, -10263)",86,-10763.0,0.086
"[-10263, -9263)",20,-9763.0,0.02
"[-9263, -8263)",0,-8763.0,0.0
"[-8263, -7263)",5,-7763.0,0.005
"[-7263, -6263)",12,-6763.0,0.012
"[-6263, -5263)",3,-5763.0,0.003
"[-5263, -4263)",3,-4763.0,0.003
"[-4263, -3263)",10,-3763.0,0.01
"[-3263, -2263)",42,-2763.0,0.042
"[-2263, -1263)",148,-1763.0,0.148
"[-1263, -263)",121,-763.0,0.121
"[-263, 737)",83,237.0,0.083
"[737, 1737)",71,1237.0,0.071
"[1737, 2737)",41,2237.0,0.041
"[2737, 3737)",66,3237.0,0.066
"[3737, 4737)",52,4237.0,0.052
"[4737, 5737)",31,5237.0,0.031
"[5737, 6737)",21,6237.0,0.021
"[6737, 7737)",48,7237.0,0.048
"[7737, 8737)",92,8237.0,0.092
"[8737, 9737)",80,9237.0,0.08
"[9737, 10737)",71,10237.0,0.071
"[10737, 11737)",85,11237.0,0.085
"[11737, 12737)",56,12237.0,0.056
"[12737, 13737)",103,13237.0,0.103
"[13737, 14737)",57,14237.0,0.057
"[14737, 15737)",18,15237.0,0.018
"[15737, 16737)",119,16237.0,0.119
"[16737, 17737)",133,17237.0,0.133
"[17737, 18737)",107,18237.0,0.107
"[18737, 19737)",35,19237.0,0.035
"[19737, 20737)",81,20237.0,0.081
"[20737, 21737)",28,21237.0,0.028
"[21737, 22737)",184,22237.0,0.184
"[22737, 23737)",64,23237.0,0.064
"[23737, 24737)",76,24237.0,0.076
"[24737, 25737)",53,25237.0,0.053
"[25737, 26737)",36,26237.0,0.036
"[26737, 27737)",39,27237.0,0.039
"[27737, 28737)",61,28237.0,0.061
"[28737, 29737)",56,29237.0,0.056
"[29737, 30737)",25,30237.0,0.025
"[30737, 31737)",107,31237.0,0.107
"[31737, 32737)",86,32237.0,0.086
"[32737, 33737)",9,33237.0,0.009
"[33737, 34737)",8,34237.0,0.008
"[34737, 35737)",45,35237.0,0.045
"[35737, 36737)",35,36237.0,0.035
"[36737, 37737)",72,37237.0,0.072
"[37737, 38737)",73,38237.0,0.073
"[38737, 39737)",37,39237.0,0.037
"[39737, 40737)",238,40237.0,0.238
"[40737, 41737)",41,41237.0,0.041
"[41737, 42737)",42,42237.0,0.042
"[42737, 43737)",17,43237.0,0.017
"[43737, 44737)",34,44237.0,0.034
"[44737, 45737)",43,45237.0,0.043
"[45737, 46737)",24,46237.0,0.024
"[46737, 47737)",2,47237.0,0.002
"[47737, 48737)",20,48237.0,0.02
"[48737, 49737)",2,49237.0,0.002
"[49737, 50737)",54,50237.0,0.054
"[50737, 51737)",22,51237.0,0.022
"[51737, 52737)",37,52237.0,0.037
"[52737, 53737)",34,53237.0,0.034
"[53737, 54737)",52,54237.0,0.052
"[54737, 55737)",10,55237.0,0.01
"[55737, 56737)",26,56237.0,0.026
"[56737, 57737)",17,57237.0,0.017
"[57737, 58737)",23,58237.0,0.023
"[58737, 59737)",36,59237.0,0.036
"[59737, 60737)",32,60237.0,0.032
"[60737, 61737)",13,61237.0,0.013
"[61737, 62737)",16,62237.0,0.016
"[62737, 63737)",22,63237.0,0.022
"[63737, 64737)",16,64237.0,0.016
"[64737, 65737)",24,65237.0,0.024
"[65737, 66737)",44,66237.0,0.044
"[66737, 67737)",28,67237.0,0.028
"[67737, 68737)",55,68237.0,0.055
"[68737, 69737)",55,69237.0,0.055
"[69737, 70737)",42,70237.0,0.042
"[70737, 71737)",25,71237.0,0.025
"[71737, 72737)",46,72237.0,0.046
"[72737, 73737)",20,73237.0,0.02
"[73737, 74737)",9,74237.0,0.009
"[74737, 75737)",32,75237.0,0.032
"[75737, 76737)",22,76237.0,0.022
"[76737, 77737)",16,77237.0,0.016
"[77737, 78737)",24,78237.0,0.024
"[78737, 79737)",8,79237.0,0.008
"[79737, 80737)",10,80237.0,0.01
"[80737, 81737)",4,81237.0,0.004
"[81737, 82737)",11,82237.0,0.011
"[82737, 83737)",27,83237.0,0.027
"[83737, 84737)",16,84237.0,0.016
"[84737, 85737)",24,85237.0,0.024
"[85737, 86737)",58,86237.0,0.058
"[86737, 87737)",29,87237.0,0.029
"[87737, 88737)",36,88237.0,0.036
"[88737, 89737)",4,89237.0,0.004
"[89737, 90737)",19,90237.0,0.019
"[90737, 91737)",14,91237.0,0.014
"[91737, 92737)",22,92237.0,0.022
"[92737, 93737)",49,93237.0,0.049
"[93737, 94737)",32,94237.0,0.032
"[94737, 95737)",12,95237.0,0.012
"[95737, 96737)",10,96237.0,0.01
"[96737, 97737)",18,97237.0,0.018
"[97737, 98737)",41,98237.0,0.041
"[98737, 99737)",45,99237.0,0.045
"[99737, 100737)",25,100237.0,0.025
"[100737, 101737)",33,101237.0,0.033
"[101737, 102737)",21,102237.0,0.021
"[102737, 103737)",58,103237.0,0.058
"[103737, 104737)",53,104237.0,0.053
"[104737, 105737)",15,105237.0,0.015
"[105737, 106737)",40,106237.0,0.04
"[106737, 107737)",15,107237.0,0.015
"[107737, 108737)",1,108237.0,0.001
"[108737, 109737)",19,109237.0,0.019
"[109737, 110737)",43,110237.0,0.043
"[110737, 111737)",19,111237.0,0.019
"[111737, 112737)",33,112237.0,0.033
"[112737, 113737)",19,113237.0,0.019
"[113737, 114737)",28,114237.0,0.028
"[114737, 115737)",39,115237.0,0.039
"[115737, 116737)",12,116237.0,0.012
"[116737, 117737)",12,117237.0,0.012
"[117737, 118737)",37,118237.0,0.037
"[118737, 119737)",12,119237.0,0.012
"[119737, 120737)",15,120237.0,0.015
"[120737, 121737)",14,121237.0,0.014
"[121737, 122737)",30,122237.0,0.03
"[122737, 123737)",14,123237.0,0.014
"[123737, 124737)",51,124237.0,0.051
"[124737, 125737)",12,125237.0,0.012
"[125737, 126737)",22,126237.0,0.022
"[126737, 127737)",36,127237.0,0.036
"[127737, 128737)",22,128237.0,0.022
"[128737, 129737)",6,129237.0,0.006
"[129737, 130737)",29,130237.0,0.029
"[130737, 131737)",23,131237.0,0.023
"[131737, 132737)",28,132237.0,0.028
"[132737, 133737)",73,133237.0,0.073
"[133737, 134737)",18,134237.0,0.018
"[134737, 135737)",52,135237.0,0.052
"[135737, 136737)",18,136237.0,0.018
"[136737, 137737)",27,137237.0,0.027
"[137737, 138737)",55,138237.0,0.055
"[138737, 139737)",11,139237.0,0.011
"[139737, 140737)",41,140237.0,0.041
"[140737, 141737)",34,141237.0,0.034
"[141737, 142737)",50,142237.0,0.05
"[142737, 143737)",75,143237.0,0.075
"[143737, 144737)",30,144237.0,0.03
"[144737, 145737)",36,145237.0,0.036
"[145737, 146737)",18,146237.0,0.018
"[146737, 147737)",20,147237.0,0.02
"[147737, 148737)",36,148237.0,0.036
"[148737, 149737)",11,149237.0,0.011
"[149737, 150737)",25,150237.0,0.025
"[150737, 151737)",12,151237.0,0.012
"[151737, 152737)",31,152237.0,0.031
"[152737, 153737)",39,153237.0,0.039
"[153737, 154737)",12,154237.0,0.012
"[154737, 155737)",18,155237.0,0.018
"[155737, 156737)",3,156237.0,0.003
"[156737, 157737)",12,157237.0,0.012
"[157737, 158737)",36,158237.0,0.036
"[158737, 159737)",17,159237.0,0.017
"[159737, 160737)",28,160237.0,0.028
"[160737, 161737)",14,161237.0,0.014
"[161737, 162737)",10,162237.0,0.01
"[162737, 163737)",27,163237.0,0.027
"[163737, 164737)",17,164237.0,0.017
"[164737, 165737)",7,165237.0,0.007
"[165737, 166737)",22,166237.0,0.022
"[166737, 167737)",31,167237.0,0.031
"[167737, 168737)",56,168237.0,0.056
"[168737, 169737)",56,169237.0,0.056
"[169737, 170737)",48,170237.0,0.048
"[170737, 171737)",21,171237.0,0.021
"[171737, 172737)",48,172237.0,0.048
"[172737, 173737)",12,173237.0,0.012
"[173737, 174737)",16,174237.0,0.016
"[174737, 175737)",43,175237.0,0.043
"[175737, 176737)",27,176237.0,0.027
"[176737, 177737)",27,177237.0,0.027
"[177737, 178737)",18,178237.0,0.018
"[178737, 179737)",7,179237.0,0.007
"[179737, 180737)",30,180237.0,0.03
"[180737, 181737)",89,181237.0,0.089
"[181737, 182737)",18,182237.0,0.018
"[182737, 183737)",16,183237.0,0.016
"[183737, 184737)",7,184237.0,0.007
"[184737, 185737)",34,185237.0,0.034
"[185737, 186737)",7,186237.0,0.007
"[186737, 187737)",8,187237.0,0.008
"[187737, 188737)",20,188237.0,0.02
"[188737, 189737)",20,189237.0,0.02
"[189737, 190737)",21,190237.0,0.021
"[190737, 191737)",15,191237.0,0.015
"[191737, 192737)",40,192237.0,0.04
"[192737, 193737)",52,193237.0,0.052
"[193737, 194737)",17,194237.0,0.017
"[194737, 195737)",8,195237.0,0.008
"[195737, 196737)",30,196237.0,0.03
"[196737, 197737)",17,197237.0,0.017
"[197737, 198737)",17,198237.0,0.017
"[198737, 199737)",9,199237.0,0.009
"[199737, 200737)",4,200237.0,0.004
"[200737, 201737)",17,201237.0,0.017
"[201737, 202737)",31,202237.0,0.031
"[202737, 203737)",30,203237.0,0.03
"[203737, 204737)",11,204237.0,0.011
"[204737, 205737)",15,205237.0,0.015
"[205737, 206737)",19,206237.0,0.019
"[206737, 207737)",28,207237.0,0.028
"[207737, 208737)",33,208237.0,0.033
"[208737, 209737)",83,209237.0,0.083
"[209737, 210737)",51,210237.0,0.051
"[210737, 211737)",22,211237.0,0.022
"[211737, 212737)",26,212237.0,0.026
"[212737, 213737)",34,213237.0,0.034
"[213737, 214737)",50,214237.0,0.05
"[214737, 215737)",30,215237.0,0.03
"[215737, 216737)",32,216237.0,0.032
"[216737, 217737)",18,217237.0,0.018
"[217737, 218737)",10,218237.0,0.01
"[218737, 219737)",11,219237.0,0.011
"[219737, 220737)",13,220237.0,0.013
"[220737, 221737)",6,221237.0,0.006
"[221737, 222737)",19,222237.0,0.019
"[222737, 223737)",20,223237.0,0.02
"[223737, 224737)",12,224237.0,0.012
"[224737, 225737)",11,225237.0,0.011
"[225737, 226737)",10,226237.0,0.01
"[226737, 227737)",18,227237.0,0.018
"[227737, 228737)",40,228237.0,0.04
"[228737, 229737)",37,229237.0,0.037
"[229737, 230737)",24,230237.0,0.024
"[230737, 231737)",45,231237.0,0.045
"[231737, 232737)",9,232237.0,0.009
"[232737, 233737)",9,233237.0,0.009
"[233737, 234737)",24,234237.0,0.024
"[234737, 235737)",20,235237.0,0.02
"[235737, 236737)",45,236237.0,0.045
"[236737, 237737)",29,237237.0,0.029
"[237737, 238737)",52,238237.0,0.052
"[238737, 239737)",21,239237.0,0.021
"[239737, 240737)",11,240237.0,0.011
"[240737, 241737)",14,241237.0,0.014
"[241737, 242737)",5,242237.0,0.005
"[242737, 243737)",17,243237.0,0.017
"[243737, 244737)",0,244237.0,0.0
"[244737, 245737)",20,245237.0,0.02
"[245737, 246737)",21,246237.0,0.021
"[246737, 247737)",5,247237.0,0.005
"[247737, 248737)",10,248237.0,0.01
"[248737, 249737)",15,249237.0,0.015
"[249737, 250737)",35,250237.0,0.035
"[250737, 251737)",20,251237.0,0.02
"[251737, 252737)",33,252237.0,0.033
"[252737, 253737)",32,253237.0,0.032
"[253737, 254737)",15,254237.0,0.015
"[254737, 255737)",53,255237.0,0.053
"[255737, 256737)",9,256237.0,0.009
"[256737, 257737)",14,257237.0,0.014
"[257737, 258737)",17,258237.0,0.017
"[258737, 259737)",16,259237.0,0.016
"[259737, 260737)",16,260237.0,0.016
"[260737, 261737)",11,261237.0,0.011
"[261737, 262737)",16,262237.0,0.016
"[262737, 263737)",46,263237.0,0.046
"[263737, 264737)",10,264237.0,0.01
"[264737, 265737)",14,265237.0,0.014
"[265737, 266737)",35,266237.0,0.035
"[266737, 267737)",24,267237.0,0.024
"[267737, 268737)",5,268237.0,0.005
"[268737, 269737)",0,269237.0,0.0
"[269737, 270737)",5,270237.0,0.005
"[270737, 271737)",9,271237.0,0.009
"[271737, 272737)",4,272237.0,0.004
"[272737, 273737)",25,273237.0,0.025
"[273737, 274737)",58,274237.0,0.058
"[274737, 275737)",4,275237.0,0.004
"[275737, 276737)",8,276237.0,0.008
"[276737, 277737)",31,277237.0,0.031
"[277737, 278737)",28,278237.0,0.028
"[278737, 279737)",17,279237.0,0.017
"[279737, 280737)",12,280237.0,0.012
"[280737, 281737)",6,281237.0,0.006
"[281737, 282737)",11,282237.0,0.011
"[282737, 283737)",18,283237.0,0.018
"[283737, 284737)",11,284237.0,0.011
"[284737, 285737)",8,285237.0,0.008
"[285737, 286737)",13,286237.0,0.013
"[286737, 287737)",7,287237.0,0.007
"[287737, 288737)",15,288237.0,0.015
"[288737, 289737)",22,289237.0,0.022
"[289737, 290737)",17,290237.0,0.017
"[290737, 291737)",15,291237.0,0.015
"[291737, 292737)",23,292237.0,0.023
"[292737, 293737)",16,293237.0,0.016
"[293737, 294737)",34,294237.0,0.034
"[294737, 295737)",46,295237.0,0.046
"[295737, 296737)",24,296237.0,0.024
"[296737, 297737)",26,297237.0,0.026
"[297737, 298737)",31,298237.0,0.031
"[298737, 299737)",18,299237.0,0.018
"[299737, 300737)",20,300237.0,0.02
"[300737, 301737)",25,301237.0,0.025
