Distance_Bin,Value,Bin_Center,Density_per_bp
"[-327527, -326527)",0,-327027.0,0.0
"[-326527, -325527)",609,-326027.0,0.609
"[-325527, -324527)",113,-325027.0,0.113
"[-324527, -323527)",39,-324027.0,0.039
"[-323527, -322527)",89,-323027.0,0.089
"[-322527, -321527)",253,-322027.0,0.253
"[-321527, -320527)",374,-321027.0,0.374
"[-320527, -319527)",230,-320027.0,0.23
"[-319527, -318527)",125,-319027.0,0.125
"[-318527, -317527)",12,-318027.0,0.012
"[-317527, -316527)",81,-317027.0,0.081
"[-316527, -315527)",132,-316027.0,0.132
"[-315527, -314527)",113,-315027.0,0.113
"[-314527, -313527)",143,-314027.0,0.143
"[-313527, -312527)",52,-313027.0,0.052
"[-312527, -311527)",75,-312027.0,0.075
"[-311527, -310527)",200,-311027.0,0.2
"[-310527, -309527)",52,-310027.0,0.052
"[-309527, -308527)",240,-309027.0,0.24
"[-308527, -307527)",47,-308027.0,0.047
"[-307527, -306527)",78,-307027.0,0.078
"[-306527, -305527)",106,-306027.0,0.106
"[-305527, -304527)",104,-305027.0,0.104
"[-304527, -303527)",67,-304027.0,0.067
"[-303527, -302527)",190,-303027.0,0.19
"[-302527, -301527)",127,-302027.0,0.127
"[-301527, -300527)",68,-301027.0,0.068
"[-300527, -299527)",81,-300027.0,0.081
"[-299527, -298527)",379,-299027.0,0.379
"[-298527, -297527)",59,-298027.0,0.059
"[-297527, -296527)",11,-297027.0,0.011
"[-296527, -295527)",20,-296027.0,0.02
"[-295527, -294527)",47,-295027.0,0.047
"[-294527, -293527)",142,-294027.0,0.142
"[-293527, -292527)",170,-293027.0,0.17
"[-292527, -291527)",167,-292027.0,0.167
"[-291527, -290527)",34,-291027.0,0.034
"[-290527, -289527)",138,-290027.0,0.138
"[-289527, -288527)",59,-289027.0,0.059
"[-288527, -287527)",183,-288027.0,0.183
"[-287527, -286527)",155,-287027.0,0.155
"[-286527, -285527)",441,-286027.0,0.441
"[-285527, -284527)",88,-285027.0,0.088
"[-284527, -283527)",9,-284027.0,0.009
"[-283527, -282527)",85,-283027.0,0.085
"[-282527, -281527)",114,-282027.0,0.114
"[-281527, -280527)",27,-281027.0,0.027
"[-280527, -279527)",34,-280027.0,0.034
"[-279527, -278527)",69,-279027.0,0.069
"[-278527, -277527)",32,-278027.0,0.032
"[-277527, -276527)",29,-277027.0,0.029
"[-276527, -275527)",20,-276027.0,0.02
"[-275527, -274527)",5,-275027.0,0.005
"[-274527, -273527)",76,-274027.0,0.076
"[-273527, -272527)",20,-273027.0,0.02
"[-272527, -271527)",61,-272027.0,0.061
"[-271527, -270527)",292,-271027.0,0.292
"[-270527, -269527)",130,-270027.0,0.13
"[-269527, -268527)",138,-269027.0,0.138
"[-268527, -267527)",176,-268027.0,0.176
"[-267527, -266527)",67,-267027.0,0.067
"[-266527, -265527)",64,-266027.0,0.064
"[-265527, -264527)",383,-265027.0,0.383
"[-264527, -263527)",59,-264027.0,0.059
