Distance_Bin,Value,Bin_Center,Density_per_bp
"[-106643, -105643)",0,-106143.0,0.0
"[-105643, -104643)",443,-105143.0,0.443
"[-104643, -103643)",61,-104143.0,0.061
"[-103643, -102643)",102,-103143.0,0.102
"[-102643, -101643)",432,-102143.0,0.432
"[-101643, -100643)",320,-101143.0,0.32
"[-100643, -99643)",549,-100143.0,0.549
"[-99643, -98643)",330,-99143.0,0.33
"[-98643, -97643)",209,-98143.0,0.209
"[-97643, -96643)",135,-97143.0,0.135
"[-96643, -95643)",51,-96143.0,0.051
"[-95643, -94643)",217,-95143.0,0.217
"[-94643, -93643)",627,-94143.0,0.627
"[-93643, -92643)",307,-93143.0,0.307
"[-92643, -91643)",339,-92143.0,0.339
"[-91643, -90643)",94,-91143.0,0.094
"[-90643, -89643)",316,-90143.0,0.316
"[-89643, -88643)",393,-89143.0,0.393
"[-88643, -87643)",253,-88143.0,0.253
"[-87643, -86643)",288,-87143.0,0.288
"[-86643, -85643)",173,-86143.0,0.173
"[-85643, -84643)",82,-85143.0,0.082
"[-84643, -83643)",732,-84143.0,0.732
"[-83643, -82643)",37,-83143.0,0.037
"[-82643, -81643)",50,-82143.0,0.05
"[-81643, -80643)",21,-81143.0,0.021
"[-80643, -79643)",178,-80143.0,0.178
"[-79643, -78643)",807,-79143.0,0.807
"[-78643, -77643)",116,-78143.0,0.116
"[-77643, -76643)",317,-77143.0,0.317
"[-76643, -75643)",62,-76143.0,0.062
"[-75643, -74643)",158,-75143.0,0.158
"[-74643, -73643)",28,-74143.0,0.028
"[-73643, -72643)",195,-73143.0,0.195
"[-72643, -71643)",147,-72143.0,0.147
"[-71643, -70643)",337,-71143.0,0.337
"[-70643, -69643)",23,-70143.0,0.023
"[-69643, -68643)",184,-69143.0,0.184
"[-68643, -67643)",180,-68143.0,0.18
"[-67643, -66643)",426,-67143.0,0.426
"[-66643, -65643)",362,-66143.0,0.362
"[-65643, -64643)",175,-65143.0,0.175
"[-64643, -63643)",103,-64143.0,0.103
"[-63643, -62643)",182,-63143.0,0.182
"[-62643, -61643)",65,-62143.0,0.065
"[-61643, -60643)",112,-61143.0,0.112
"[-60643, -59643)",335,-60143.0,0.335
"[-59643, -58643)",162,-59143.0,0.162
"[-58643, -57643)",213,-58143.0,0.213
"[-57643, -56643)",753,-57143.0,0.753
"[-56643, -55643)",63,-56143.0,0.063
"[-55643, -54643)",81,-55143.0,0.081
"[-54643, -53643)",28,-54143.0,0.028
"[-53643, -52643)",150,-53143.0,0.15
"[-52643, -51643)",782,-52143.0,0.782
"[-51643, -50643)",981,-51143.0,0.981
"[-50643, -49643)",706,-50143.0,0.706
"[-49643, -48643)",1282,-49143.0,1.282
