Distance_Bin,Value,Bin_Center,Density_per_bp
"[-149565, -148565)",0,-149065.0,0.0
"[-148565, -147565)",177,-148065.0,0.177
"[-147565, -146565)",180,-147065.0,0.18
"[-146565, -145565)",357,-146065.0,0.357
"[-145565, -144565)",308,-145065.0,0.308
"[-144565, -143565)",370,-144065.0,0.37
"[-143565, -142565)",180,-143065.0,0.18
"[-142565, -141565)",165,-142065.0,0.165
"[-141565, -140565)",125,-141065.0,0.125
"[-140565, -139565)",113,-140065.0,0.113
"[-139565, -138565)",157,-139065.0,0.157
"[-138565, -137565)",177,-138065.0,0.177
"[-137565, -136565)",182,-137065.0,0.182
"[-136565, -135565)",171,-136065.0,0.171
"[-135565, -134565)",102,-135065.0,0.102
"[-134565, -133565)",116,-134065.0,0.116
"[-133565, -132565)",74,-133065.0,0.074
"[-132565, -131565)",105,-132065.0,0.105
"[-131565, -130565)",88,-131065.0,0.088
"[-130565, -129565)",55,-130065.0,0.055
"[-129565, -128565)",78,-129065.0,0.078
"[-128565, -127565)",61,-128065.0,0.061
"[-127565, -126565)",88,-127065.0,0.088
"[-126565, -125565)",121,-126065.0,0.121
"[-125565, -124565)",103,-125065.0,0.103
"[-124565, -123565)",70,-124065.0,0.07
"[-123565, -122565)",44,-123065.0,0.044
"[-122565, -121565)",55,-122065.0,0.055
"[-121565, -120565)",131,-121065.0,0.131
"[-120565, -119565)",98,-120065.0,0.098
"[-119565, -118565)",82,-119065.0,0.082
"[-118565, -117565)",56,-118065.0,0.056
"[-117565, -116565)",93,-117065.0,0.093
"[-116565, -115565)",224,-116065.0,0.224
"[-115565, -114565)",150,-115065.0,0.15
"[-114565, -113565)",63,-114065.0,0.063
"[-113565, -112565)",53,-113065.0,0.053
"[-112565, -111565)",72,-112065.0,0.072
"[-111565, -110565)",39,-111065.0,0.039
"[-110565, -109565)",47,-110065.0,0.047
"[-109565, -108565)",28,-109065.0,0.028
"[-108565, -107565)",70,-108065.0,0.07
"[-107565, -106565)",56,-107065.0,0.056
"[-106565, -105565)",71,-106065.0,0.071
"[-105565, -104565)",70,-105065.0,0.07
"[-104565, -103565)",54,-104065.0,0.054
"[-103565, -102565)",93,-103065.0,0.093
"[-102565, -101565)",102,-102065.0,0.102
"[-101565, -100565)",132,-101065.0,0.132
"[-100565, -99565)",101,-100065.0,0.101
"[-99565, -98565)",105,-99065.0,0.105
