Distance_Bin,Value,Bin_Center,Density_per_bp
"[-153500.0, -152500.0)",0,-153000.0,0.0
"[-152500.0, -151500.0)",1,-152000.0,0.001
"[-151500.0, -150500.0)",126,-151000.0,0.126
"[-150500.0, -149500.0)",88,-150000.0,0.088
"[-149500.0, -148500.0)",72,-149000.0,0.072
"[-148500.0, -147500.0)",51,-148000.0,0.051
"[-147500.0, -146500.0)",43,-147000.0,0.043
"[-146500.0, -145500.0)",42,-146000.0,0.042
"[-145500.0, -144500.0)",90,-145000.0,0.09
"[-144500.0, -143500.0)",56,-144000.0,0.056
"[-143500.0, -142500.0)",66,-143000.0,0.066
"[-142500.0, -141500.0)",181,-142000.0,0.181
"[-141500.0, -140500.0)",131,-141000.0,0.131
"[-140500.0, -139500.0)",107,-140000.0,0.107
"[-139500.0, -138500.0)",96,-139000.0,0.096
"[-138500.0, -137500.0)",102,-138000.0,0.102
"[-137500.0, -136500.0)",163,-137000.0,0.163
"[-136500.0, -135500.0)",115,-136000.0,0.115
"[-135500.0, -134500.0)",114,-135000.0,0.114
"[-134500.0, -133500.0)",149,-134000.0,0.149
"[-133500.0, -132500.0)",144,-133000.0,0.144
"[-132500.0, -131500.0)",83,-132000.0,0.083
"[-131500.0, -130500.0)",165,-131000.0,0.165
"[-130500.0, -129500.0)",108,-130000.0,0.108
"[-129500.0, -128500.0)",105,-129000.0,0.105
"[-128500.0, -127500.0)",100,-128000.0,0.1
"[-127500.0, -126500.0)",172,-127000.0,0.172
"[-126500.0, -125500.0)",68,-126000.0,0.068
"[-125500.0, -124500.0)",17,-125000.0,0.017
"[-124500.0, -123500.0)",66,-124000.0,0.066
"[-123500.0, -122500.0)",104,-123000.0,0.104
"[-122500.0, -121500.0)",129,-122000.0,0.129
"[-121500.0, -120500.0)",85,-121000.0,0.085
"[-120500.0, -119500.0)",148,-120000.0,0.148
"[-119500.0, -118500.0)",308,-119000.0,0.308
"[-118500.0, -117500.0)",187,-118000.0,0.187
"[-117500.0, -116500.0)",241,-117000.0,0.241
"[-116500.0, -115500.0)",162,-116000.0,0.162
"[-115500.0, -114500.0)",109,-115000.0,0.109
"[-114500.0, -113500.0)",110,-114000.0,0.11
"[-113500.0, -112500.0)",119,-113000.0,0.119
"[-112500.0, -111500.0)",83,-112000.0,0.083
"[-111500.0, -110500.0)",54,-111000.0,0.054
"[-110500.0, -109500.0)",53,-110000.0,0.053
"[-109500.0, -108500.0)",94,-109000.0,0.094
"[-108500.0, -107500.0)",157,-108000.0,0.157
"[-107500.0, -106500.0)",140,-107000.0,0.14
"[-106500.0, -105500.0)",225,-106000.0,0.225
"[-105500.0, -104500.0)",30,-105000.0,0.03
"[-104500.0, -103500.0)",37,-104000.0,0.037
"[-103500.0, -102500.0)",151,-103000.0,0.151
"[-102500.0, -101500.0)",50,-102000.0,0.05
"[-101500.0, -100500.0)",43,-101000.0,0.043
"[-100500.0, -99500.0)",78,-100000.0,0.078
"[-99500.0, -98500.0)",156,-99000.0,0.156
"[-98500.0, -97500.0)",138,-98000.0,0.138
"[-97500.0, -96500.0)",71,-97000.0,0.071
"[-96500.0, -95500.0)",6,-96000.0,0.006
"[-95500.0, -94500.0)",42,-95000.0,0.042
"[-94500.0, -93500.0)",139,-94000.0,0.139
"[-93500.0, -92500.0)",149,-93000.0,0.149
"[-92500.0, -91500.0)",37,-92000.0,0.037
"[-91500.0, -90500.0)",17,-91000.0,0.017
"[-90500.0, -89500.0)",138,-90000.0,0.138
"[-89500.0, -88500.0)",88,-89000.0,0.088
"[-88500.0, -87500.0)",5,-88000.0,0.005
"[-87500.0, -86500.0)",6,-87000.0,0.006
"[-86500.0, -85500.0)",32,-86000.0,0.032
"[-85500.0, -84500.0)",39,-85000.0,0.039
"[-84500.0, -83500.0)",68,-84000.0,0.068
"[-83500.0, -82500.0)",358,-83000.0,0.358
"[-82500.0, -81500.0)",332,-82000.0,0.332
"[-81500.0, -80500.0)",234,-81000.0,0.234
"[-80500.0, -79500.0)",231,-80000.0,0.231
"[-79500.0, -78500.0)",8,-79000.0,0.008
