Position,Value,Nucleosome_Distance,Centromere_Distance
1,1,40,-150886
14,34,27,-150873
18,2,23,-150869
26,60,15,-150861
37,11,4,-150850
41,109,0,-150846
49,8,8,-150838
60,1,19,-150827
68,1,27,-150819
72,1,31,-150815
75,43,34,-150812
76,1,35,-150811
82,379,41,-150805
84,23,43,-150803
85,217,44,-150802
87,9,46,-150800
89,321,48,-150798
90,71,49,-150797
91,27,50,-150796
92,244,51,-150795
93,27,52,-150794
95,131,54,-150792
97,32,56,-150790
100,33,59,-150787
102,11,61,-150785
103,19,62,-150784
106,3,65,-150781
110,3,69,-150777
114,11,73,-150773
121,5,80,-150766
127,24,86,-150760
135,8,94,-150752
140,2,99,-150747
141,1,100,-150746
145,1,104,-150742
156,6,115,-150731
157,1,116,-150730
158,1,117,-150729
162,1,121,-150725
170,2,129,-150717
173,99,132,-150714
183,66,142,-150704
192,7,151,-150695
195,1,154,-150692
209,1,168,-150678
210,1,169,-150677
216,6,175,-150671
218,5,177,-150669
223,10,182,-150664
224,2,183,-150663
225,9,184,-150662
233,14,184,-150654
238,1,179,-150649
243,1,174,-150644
247,1,170,-150640
253,1,164,-150634
254,2,163,-150633
261,19,156,-150626
262,1,155,-150625
263,3,154,-150624
267,61,150,-150620
269,118,148,-150618
271,30,146,-150616
272,9,145,-150615
273,62,144,-150614
274,7,143,-150613
275,1,142,-150612
276,55,141,-150611
278,7,139,-150609
279,129,138,-150608
280,25,137,-150607
282,21,135,-150605
283,27,134,-150604
284,4,133,-150603
285,2,132,-150602
286,6,131,-150601
288,3,129,-150599
291,83,126,-150596
296,5,121,-150591
297,1,120,-150590
299,4,118,-150588
300,1,117,-150587
301,4,116,-150586
302,6,115,-150585
303,22,114,-150584
305,2,112,-150582
307,4,110,-150580
308,8,109,-150579
311,25,106,-150576
312,5,105,-150575
313,7,104,-150574
316,10,101,-150571
317,3,100,-150570
318,12,99,-150569
319,10,98,-150568
320,9,97,-150567
321,4,96,-150566
323,19,94,-150564
324,5,93,-150563
326,15,91,-150561
328,12,89,-150559
329,9,88,-150558
330,30,87,-150557
332,29,85,-150555
333,6,84,-150554
334,14,83,-150553
336,4,81,-150551
337,9,80,-150550
339,124,78,-150548
340,31,77,-150547
342,6,75,-150545
343,20,74,-150544
345,9,72,-150542
347,43,70,-150540
348,16,69,-150539
350,23,67,-150537
353,9,64,-150534
354,28,63,-150533
356,12,61,-150531
357,1,60,-150530
358,18,59,-150529
361,5,56,-150526
363,13,54,-150524
367,7,50,-150520
369,3,48,-150518
370,6,47,-150517
375,5,42,-150512
376,3,41,-150511
377,2,40,-150510
378,4,39,-150509
380,2,37,-150507
382,3,35,-150505
383,8,34,-150504
384,3,33,-150503
386,11,31,-150501
388,10,29,-150499
390,3,27,-150497
391,13,26,-150496
394,1,23,-150493
395,3,22,-150492
396,6,21,-150491
398,2,19,-150489
399,3,18,-150488
400,9,17,-150487
403,14,14,-150484
408,7,9,-150479
412,4,5,-150475
416,1,1,-150471
421,4,4,-150466
424,5,7,-150463
430,9,13,-150457
433,4,16,-150454
437,3,20,-150450
442,2,25,-150445
443,1,26,-150444
444,4,27,-150443
445,5,28,-150442
448,4,31,-150439
455,5,38,-150432
461,1,44,-150426
467,1,50,-150420
478,1,61,-150409
504,1,73,-150383
511,1,66,-150376
516,1,61,-150371
520,1,57,-150367
525,1,52,-150362
539,1,38,-150348
547,3,30,-150340
557,31,20,-150330
610,2,33,-150277
636,9,59,-150251
644,5,67,-150243
648,6,71,-150239
655,5,66,-150232
666,4,55,-150221
678,11,43,-150209
681,1,40,-150206
688,2,33,-150199
693,1,28,-150194
697,22,24,-150190
701,63,20,-150186
705,3,16,-150182
706,3,15,-150181
711,8,10,-150176
714,7,7,-150173
715,6,6,-150172
716,14,5,-150171
722,25,1,-150165
724,16,3,-150163
728,33,7,-150159
733,7,12,-150154
734,8,13,-150153
735,4,14,-150152
736,23,15,-150151
739,5,18,-150148
742,4,21,-150145
745,1,24,-150142
746,5,25,-150141
747,1,26,-150140
749,12,28,-150138
753,3,32,-150134
757,4,36,-150130
761,6,40,-150126
763,3,42,-150124
766,2,45,-150121
769,4,48,-150118
785,4,64,-150102
794,18,71,-150093
802,5,63,-150085
805,13,60,-150082
806,9,59,-150081
814,2,51,-150073
816,1,49,-150071
821,1,44,-150066
825,5,40,-150062
827,7,38,-150060
828,3,37,-150059
829,4,36,-150058
830,3,35,-150057
832,4,33,-150055
836,22,29,-150051
838,3,27,-150049
839,4,26,-150048
843,15,22,-150044
846,2,19,-150041
847,9,18,-150040
851,11,14,-150036
852,10,13,-150035
854,1,11,-150033
857,5,8,-150030
860,7,5,-150027
863,1,2,-150024
864,7,1,-150023
865,7,0,-150022
869,23,4,-150018
871,5,6,-150016
874,14,9,-150013
877,4,12,-150010
879,1,14,-150008
881,14,16,-150006
885,3,20,-150002
886,5,21,-150001
887,2,22,-150000
889,16,24,-149998
891,3,26,-149996
892,3,27,-149995
893,11,28,-149994
899,3,34,-149988
900,1,35,-149987
901,14,36,-149986
903,1,38,-149984
905,3,40,-149982
908,3,43,-149979
912,3,47,-149975
931,3,66,-149956
937,1,72,-149950
938,2,73,-149949
940,6,75,-149947
948,14,77,-149939
956,10,69,-149931
959,1,66,-149928
960,3,65,-149927
961,4,64,-149926
968,4,57,-149919
976,2,49,-149911
986,7,39,-149901
987,1,38,-149900
991,2,34,-149896
996,7,29,-149891
999,3,26,-149888
1002,1,23,-149885
1003,8,22,-149884
1014,11,11,-149873
1019,20,6,-149868
1022,1,3,-149865
1024,14,1,-149863
1026,3,1,-149861
1030,60,5,-149857
1037,1,12,-149850
1040,1,15,-149847
1043,1,18,-149844
1045,2,20,-149842
1046,5,21,-149841
1047,12,22,-149840
1048,10,23,-149839
1055,4,30,-149832
1056,8,31,-149831
1062,8,37,-149825
1070,1,45,-149817
1078,1,53,-149809
1083,1,58,-149804
1089,2,64,-149798
1092,2,67,-149795
1098,1,73,-149789
1109,11,76,-149778
1112,1,73,-149775
1115,1,70,-149772
1116,4,69,-149771
1125,1,60,-149762
1128,1,57,-149759
1132,1,53,-149755
