Position,Value,Nucleosome_Distance,Centromere_Distance
9,18,80,-326634
43,1,46,-326600
55,30,34,-326588
58,1,31,-326585
82,2,7,-326561
87,14,2,-326556
93,1,4,-326550
97,7,8,-326546
100,1,11,-326543
104,1,15,-326539
109,7,20,-326534
110,1,21,-326533
111,11,22,-326532
117,14,28,-326526
119,31,30,-326524
127,55,38,-326516
133,177,44,-326510
136,211,47,-326507
144,62,55,-326499
150,1,61,-326493
154,1,65,-326489
161,51,72,-326482
187,1,98,-326456
192,44,101,-326451
193,1,100,-326450
205,107,88,-326438
209,1,84,-326434
221,107,72,-326422
237,358,56,-326406
249,76,44,-326394
256,14,37,-326387
259,5,34,-326384
262,21,31,-326381
266,2,27,-326377
270,2,23,-326373
272,2,21,-326371
279,19,14,-326364
288,202,5,-326355
297,14,4,-326346
312,12,19,-326331
321,2,28,-326322
323,1,30,-326320
326,42,33,-326317
330,2,37,-326313
331,20,38,-326312
332,1,39,-326311
334,5,41,-326309
335,2,42,-326308
344,75,51,-326299
350,20,57,-326293
351,13,58,-326292
354,154,61,-326289
361,1,68,-326282
364,3,71,-326279
365,11,72,-326278
370,2,67,-326273
371,1,66,-326272
372,2,65,-326271
374,11,63,-326269
375,32,62,-326268
387,1,50,-326256
390,2,47,-326253
392,7,45,-326251
404,3,33,-326239
407,2,30,-326236
409,2,28,-326234
413,1,24,-326230
419,1,18,-326224
436,2,1,-326207
441,5,4,-326202
444,57,7,-326199
450,68,13,-326193
455,89,18,-326188
464,1,27,-326179
467,4,30,-326176
471,56,34,-326172
476,31,39,-326167
478,70,41,-326165
481,8,44,-326162
488,10,51,-326155
493,6,56,-326150
496,1,59,-326147
507,33,70,-326136
519,2,82,-326124
530,2,93,-326113
535,17,98,-326108
540,1,103,-326103
543,130,106,-326100
550,23,111,-326093
554,16,107,-326089
557,33,104,-326086
564,4,97,-326079
571,7,90,-326072
572,1,89,-326071
596,1,65,-326047
610,3,51,-326033
616,48,45,-326027
619,79,42,-326024
624,2,37,-326019
629,212,32,-326014
653,1,8,-325990
733,2,72,-325910
745,5,84,-325898
783,5,122,-325860
795,2,134,-325848
817,2,112,-325826
824,1,105,-325819
827,4,102,-325816
828,2,101,-325815
833,1,96,-325810
838,1,91,-325805
846,2,83,-325797
856,17,73,-325787
891,1,38,-325752
903,7,26,-325740
1189,5,76,-325454
1257,2,16,-325386
1266,1,7,-325377
1270,26,3,-325373
1281,42,8,-325362
1291,4,18,-325352
1310,27,37,-325333
1318,1,45,-325325
1329,1,56,-325314
1367,3,66,-325276
1377,1,56,-325266
1378,1,55,-325265
1384,1,49,-325259
1391,1,42,-325252
1402,3,31,-325241
1417,5,16,-325226
1421,3,12,-325222
1439,45,6,-325204
1455,1,22,-325188
1469,12,36,-325174
1477,23,44,-325166
1515,17,62,-325128
1546,1,31,-325097
1555,33,22,-325088
1576,1,1,-325067
1592,16,15,-325051
1604,1,27,-325039
1607,11,30,-325036
1612,5,35,-325031
1621,67,44,-325022
1624,1,47,-325019
1629,1,52,-325014
