Position,Value,Nucleosome_Distance,Centromere_Distance
67,47,30,151456
99,243,62,151424
105,2,68,151418
111,4,74,151412
116,1,79,151407
146,1,87,151377
152,361,81,151371
173,208,60,151350
175,4,58,151348
177,2,56,151346
180,146,53,151343
181,4,52,151342
186,378,47,151337
196,167,37,151327
202,1,31,151321
205,52,28,151318
213,1,20,151310
220,1,13,151303
223,1,10,151300
227,1,6,151296
237,48,4,151286
245,70,12,151278
246,1,13,151277
247,4,14,151276
248,61,15,151275
258,1,25,151265
266,1,33,151257
277,12,44,151246
283,143,50,151240
291,4,58,151232
302,5,69,151221
309,1,76,151214
314,43,79,151209
315,142,78,151208
316,76,77,151207
331,2,62,151192
332,1,61,151191
334,86,59,151189
337,95,56,151186
341,12,52,151182
344,57,49,151179
350,25,43,151173
352,1,41,151171
368,4,25,151155
370,2,23,151153
387,120,6,151136
388,16,5,151135
390,1,3,151133
391,12,2,151132
396,1,3,151127
402,2,9,151121
438,40,45,151085
441,214,48,151082
444,8,51,151079
449,4,56,151074
455,1,62,151068
460,1,67,151063
476,1,83,151047
483,1,90,151040
484,2,91,151039
490,4,97,151033
491,2,98,151032
495,19,102,151028
496,13,103,151027
500,60,107,151023
510,21,111,151013
515,5,106,151008
516,10,105,151007
523,83,98,151000
537,4,84,150986
567,71,54,150956
571,5,50,150952
572,1,49,150951
578,1,43,150945
579,140,42,150944
589,8,32,150934
595,31,26,150928
687,137,66,150836
691,214,70,150832
696,19,75,150827
702,3,81,150821
722,1,101,150801
730,2,109,150793
749,1,128,150774
756,1,129,150767
772,3,113,150751
781,3,104,150742
785,1,100,150738
795,1,90,150728
802,6,83,150721
805,10,80,150718
811,8,74,150712
816,2,69,150707
821,28,64,150702
822,1,63,150701
825,4,60,150698
901,1,16,150622
905,2,20,150618
921,1,36,150602
940,1,55,150583
958,1,73,150565
978,1,71,150545
984,6,65,150539
989,15,60,150534
1034,1,15,150489
1054,1,5,150469
1090,1,41,150433
1150,15,43,150373
1194,1,1,150329
1225,1,32,150298
1242,13,49,150281
1245,29,52,150278
1256,9,63,150267
1258,1,65,150265
1262,7,69,150261
1287,39,50,150236
1315,1,22,150208
1325,1,12,150198
1381,2,44,150142
1386,3,49,150137
1390,4,53,150133
1397,10,60,150126
1404,1,67,150119
1405,11,68,150118
1411,9,74,150112
1415,11,78,150108
1419,34,82,150104
1420,153,83,150103
1422,1,85,150101
1427,7,90,150096
1432,76,95,150091
1435,1,98,150088
1441,78,104,150082
1444,16,107,150079
1446,1,109,150077
1452,45,115,150071
1462,3,119,150061
1472,52,109,150051
1491,148,90,150032
1494,16,87,150029
1506,3,75,150017
1520,6,61,150003
1525,42,56,149998
1620,10,39,149903
1651,6,70,149872
1659,2,78,149864
1665,1,84,149858
1669,8,88,149854
1683,1,86,149840
1687,64,82,149836
1702,1,67,149821
1715,1,54,149808
1775,1,6,149748
1800,1,31,149723
1825,16,56,149698
1831,11,62,149692
1838,35,69,149685
1853,1,60,149670
1880,9,33,149643
1884,4,29,149639
1895,2,18,149628
1927,1,14,149596
