chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
XIV,50,0.0,full_window,50,0.19230769230769232,1.0,0.32258064516129037,26,4,22,870.0,0.36989255372313845,0.06642009037123771,8.75
XIV,50,0.0,half_window,25,0.15384615384615385,1.0,0.2666666666666667,26,4,22,870.0,0.36989255372313845,0.06642009037123771,8.75
XIV,50,0.0,quarter_window,12,0.11538461538461539,0.75,0.19999999999999998,26,4,22,870.0,0.36989255372313845,0.06642009037123771,8.75
XIV,50,1.0,full_window,50,0.22727272727272727,1.0,0.37037037037037035,22,4,18,820.0,0.39802848575712146,0.07548675089292305,8.75
XIV,50,1.0,half_window,25,0.18181818181818182,1.0,0.3076923076923077,22,4,18,820.0,0.39802848575712146,0.07548675089292305,8.75
XIV,50,1.0,quarter_window,12,0.13636363636363635,0.75,0.23076923076923075,22,4,18,820.0,0.39802848575712146,0.07548675089292305,8.75
XIV,50,10.0,full_window,50,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,10.0,half_window,25,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,10.0,quarter_window,12,0.42857142857142855,0.75,0.5454545454545454,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,11.0,full_window,50,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,11.0,half_window,25,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,11.0,quarter_window,12,0.42857142857142855,0.75,0.5454545454545454,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,12.0,full_window,50,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,12.0,half_window,25,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,12.0,quarter_window,12,0.42857142857142855,0.75,0.5454545454545454,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,13.0,full_window,50,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,13.0,half_window,25,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,13.0,quarter_window,12,0.42857142857142855,0.75,0.5454545454545454,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,14.0,full_window,50,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,14.0,half_window,25,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,14.0,quarter_window,12,0.42857142857142855,0.75,0.5454545454545454,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,15.0,full_window,50,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,15.0,half_window,25,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,15.0,quarter_window,12,0.5,0.75,0.6,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,16.0,full_window,50,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,16.0,half_window,25,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,16.0,quarter_window,12,0.5,0.75,0.6,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,17.0,full_window,50,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,17.0,half_window,25,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,17.0,quarter_window,12,0.5,0.75,0.6,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,18.0,full_window,50,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,18.0,half_window,25,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,18.0,quarter_window,12,0.5,0.75,0.6,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,19.0,full_window,50,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,19.0,half_window,25,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,19.0,quarter_window,12,0.5,0.75,0.6,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,2.0,full_window,50,0.25,1.0,0.4,20,4,16,820.0,0.4058370814592704,0.07812180840126919,8.75
XIV,50,2.0,half_window,25,0.2,1.0,0.33333333333333337,20,4,16,820.0,0.4058370814592704,0.07812180840126919,8.75
XIV,50,2.0,quarter_window,12,0.15,0.75,0.24999999999999997,20,4,16,820.0,0.4058370814592704,0.07812180840126919,8.75
XIV,50,20.0,full_window,50,0.6,0.75,0.6666666666666665,5,4,1,320.0,0.7363593203398301,0.27533174970140434,8.333333333333334
XIV,50,20.0,half_window,25,0.6,0.75,0.6666666666666665,5,4,1,320.0,0.7363593203398301,0.27533174970140434,8.333333333333334
XIV,50,20.0,quarter_window,12,0.4,0.5,0.4444444444444445,5,4,1,320.0,0.7363593203398301,0.27533174970140434,8.333333333333334
XIV,50,21.0,full_window,50,0.5,0.5,0.5,4,4,0,870.0,0.7363593203398301,0.27533174970140434,10.0
XIV,50,21.0,half_window,25,0.5,0.5,0.5,4,4,0,870.0,0.7363593203398301,0.27533174970140434,10.0
XIV,50,21.0,quarter_window,12,0.25,0.25,0.25,4,4,0,870.0,0.7363593203398301,0.27533174970140434,10.0
XIV,50,22.0,full_window,50,0.5,0.5,0.5,4,4,0,870.0,0.7363593203398301,0.27533174970140434,10.0
XIV,50,22.0,half_window,25,0.5,0.5,0.5,4,4,0,870.0,0.7363593203398301,0.27533174970140434,10.0
XIV,50,22.0,quarter_window,12,0.25,0.25,0.25,4,4,0,870.0,0.7363593203398301,0.27533174970140434,10.0
XIV,50,23.0,full_window,50,0.6666666666666666,0.5,0.5714285714285715,3,4,1,870.0,0.7763643178410795,0.32221072577898036,10.0
XIV,50,23.0,half_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,870.0,0.7763643178410795,0.32221072577898036,10.0
XIV,50,23.0,quarter_window,12,0.3333333333333333,0.25,0.28571428571428575,3,4,1,870.0,0.7763643178410795,0.32221072577898036,10.0
XIV,50,24.0,full_window,50,0.6666666666666666,0.5,0.5714285714285715,3,4,1,870.0,0.7763643178410795,0.32221072577898036,10.0
XIV,50,24.0,half_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,870.0,0.7763643178410795,0.32221072577898036,10.0
XIV,50,24.0,quarter_window,12,0.3333333333333333,0.25,0.28571428571428575,3,4,1,870.0,0.7763643178410795,0.32221072577898036,10.0
XIV,50,25.0,full_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,25.0,half_window,25,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,25.0,quarter_window,12,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,26.0,full_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,26.0,half_window,25,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,26.0,quarter_window,12,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,27.0,full_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,27.0,half_window,25,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,27.0,quarter_window,12,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,28.0,full_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,28.0,half_window,25,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,28.0,quarter_window,12,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,29.0,full_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,29.0,half_window,25,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,29.0,quarter_window,12,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,3.0,full_window,50,0.2777777777777778,1.0,0.4347826086956522,18,4,14,645.0,0.5096226886556722,0.11908742838239102,8.75
XIV,50,3.0,half_window,25,0.2222222222222222,1.0,0.3636363636363636,18,4,14,645.0,0.5096226886556722,0.11908742838239102,8.75
XIV,50,3.0,quarter_window,12,0.16666666666666666,0.75,0.27272727272727276,18,4,14,645.0,0.5096226886556722,0.11908742838239102,8.75
XIV,50,30.0,full_window,50,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,30.0,half_window,25,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,30.0,quarter_window,12,0.0,0.0,0.0,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,31.0,full_window,50,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,31.0,half_window,25,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,31.0,quarter_window,12,0.0,0.0,0.0,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,32.0,full_window,50,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,32.0,half_window,25,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,32.0,quarter_window,12,0.0,0.0,0.0,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,33.0,full_window,50,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,33.0,half_window,25,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,33.0,quarter_window,12,0.0,0.0,0.0,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,34.0,full_window,50,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,34.0,half_window,25,1.0,0.25,0.4,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,34.0,quarter_window,12,0.0,0.0,0.0,1,4,3,870.0,0.9231984007996002,0.0,15.0
XIV,50,35.0,full_window,50,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,35.0,half_window,25,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,35.0,quarter_window,12,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,36.0,full_window,50,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,36.0,half_window,25,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,36.0,quarter_window,12,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,37.0,full_window,50,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,37.0,half_window,25,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,37.0,quarter_window,12,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,38.0,full_window,50,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,38.0,half_window,25,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
XIV,50,38.0,quarter_window,12,0.0,0.0,0.0,0,4,4,inf,0.9231984007996002,0.0,inf
