chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
XV,50,0.0,full_window,50,0.2962962962962963,1.0,0.45714285714285713,27,5,22,305.0,0.9034632683658171,0.7873599054867119,17.0
XV,50,0.0,half_window,25,0.18518518518518517,1.0,0.3125,27,5,22,305.0,0.9034632683658171,0.7873599054867119,17.0
XV,50,0.0,quarter_window,12,0.037037037037037035,0.2,0.0625,27,5,22,305.0,0.9034632683658171,0.7873599054867119,17.0
XV,50,1.0,full_window,50,0.28,1.0,0.43750000000000006,25,5,20,305.0,0.9053373313343328,0.791680175373958,17.0
XV,50,1.0,half_window,25,0.2,1.0,0.33333333333333337,25,5,20,305.0,0.9053373313343328,0.791680175373958,17.0
XV,50,1.0,quarter_window,12,0.04,0.2,0.06666666666666667,25,5,20,305.0,0.9053373313343328,0.791680175373958,17.0
XV,50,10.0,full_window,50,0.3076923076923077,0.6,0.4067796610169492,13,5,8,280.0,0.7775212393803098,0.5498712962788839,15.0
XV,50,10.0,half_window,25,0.23076923076923078,0.6,0.33333333333333337,13,5,8,280.0,0.7775212393803098,0.5498712962788839,15.0
XV,50,10.0,quarter_window,12,0.07692307692307693,0.2,0.1111111111111111,13,5,8,280.0,0.7775212393803098,0.5498712962788839,15.0
XV,50,11.0,full_window,50,0.3333333333333333,0.6,0.42857142857142855,12,5,7,280.0,0.7741479260369815,0.5445908094281477,15.0
XV,50,11.0,half_window,25,0.25,0.6,0.35294117647058826,12,5,7,280.0,0.7741479260369815,0.5445908094281477,15.0
XV,50,11.0,quarter_window,12,0.08333333333333333,0.2,0.11764705882352941,12,5,7,280.0,0.7741479260369815,0.5445908094281477,15.0
XV,50,12.0,full_window,50,0.4,0.6,0.48,10,5,5,405.0,0.7266091954022988,0.46937443466628215,15.0
XV,50,12.0,half_window,25,0.3,0.6,0.4,10,5,5,405.0,0.7266091954022988,0.46937443466628215,15.0
XV,50,12.0,quarter_window,12,0.1,0.2,0.13333333333333333,10,5,5,405.0,0.7266091954022988,0.46937443466628215,15.0
XV,50,13.0,full_window,50,0.42857142857142855,0.6,0.5,7,5,2,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,13.0,half_window,25,0.2857142857142857,0.4,0.3333333333333333,7,5,2,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,13.0,quarter_window,12,0.14285714285714285,0.2,0.16666666666666666,7,5,2,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,14.0,full_window,50,0.5,0.6,0.5454545454545454,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,14.0,half_window,25,0.3333333333333333,0.4,0.3636363636363636,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,14.0,quarter_window,12,0.16666666666666666,0.2,0.1818181818181818,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,15.0,full_window,50,0.5,0.6,0.5454545454545454,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,15.0,half_window,25,0.3333333333333333,0.4,0.3636363636363636,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,15.0,quarter_window,12,0.16666666666666666,0.2,0.1818181818181818,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,16.0,full_window,50,0.5,0.6,0.5454545454545454,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,16.0,half_window,25,0.3333333333333333,0.4,0.3636363636363636,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,16.0,quarter_window,12,0.16666666666666666,0.2,0.1818181818181818,6,5,1,755.0,0.5265717141429286,0.17701888371016886,18.333333333333332
XV,50,17.0,full_window,50,0.5,0.4,0.4444444444444445,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,17.0,half_window,25,0.25,0.2,0.22222222222222224,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,17.0,quarter_window,12,0.0,0.0,0.0,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,18.0,full_window,50,0.5,0.4,0.4444444444444445,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,18.0,half_window,25,0.25,0.2,0.22222222222222224,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,18.0,quarter_window,12,0.0,0.0,0.0,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,19.0,full_window,50,0.5,0.4,0.4444444444444445,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,19.0,half_window,25,0.25,0.2,0.22222222222222224,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,19.0,quarter_window,12,0.0,0.0,0.0,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,2.0,full_window,50,0.25,1.0,0.4,24,5,19,305.0,0.9000849575212394,0.7829268887215342,19.0
XV,50,2.0,half_window,25,0.16666666666666666,0.8,0.27586206896551724,24,5,19,305.0,0.9000849575212394,0.7829268887215342,19.0
XV,50,2.0,quarter_window,12,0.041666666666666664,0.2,0.06896551724137931,24,5,19,305.0,0.9000849575212394,0.7829268887215342,19.0
XV,50,20.0,full_window,50,0.5,0.4,0.4444444444444445,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,20.0,half_window,25,0.25,0.2,0.22222222222222224,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,20.0,quarter_window,12,0.0,0.0,0.0,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,21.0,full_window,50,0.5,0.4,0.4444444444444445,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,21.0,half_window,25,0.25,0.2,0.22222222222222224,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,21.0,quarter_window,12,0.0,0.0,0.0,4,5,1,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,22.0,full_window,50,0.6666666666666666,0.4,0.5,3,5,2,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,22.0,half_window,25,0.3333333333333333,0.2,0.25,3,5,2,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,22.0,quarter_window,12,0.0,0.0,0.0,3,5,2,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,23.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,23.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,23.0,quarter_window,12,0.0,0.0,0.0,2,5,3,855.0,0.4558070964517741,0.08641320774275378,22.5
XV,50,24.0,full_window,50,1.0,0.2,0.33333333333333337,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
XV,50,24.0,half_window,25,1.0,0.2,0.33333333333333337,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
XV,50,24.0,quarter_window,12,0.0,0.0,0.0,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
XV,50,25.0,full_window,50,1.0,0.2,0.33333333333333337,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
XV,50,25.0,half_window,25,1.0,0.2,0.33333333333333337,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
XV,50,25.0,quarter_window,12,0.0,0.0,0.0,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
XV,50,26.0,full_window,50,1.0,0.2,0.33333333333333337,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
XV,50,26.0,half_window,25,1.0,0.2,0.33333333333333337,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
XV,50,26.0,quarter_window,12,0.0,0.0,0.0,1,5,4,855.0,0.4558070964517741,0.08641320774275378,15.0
