chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
VII,50,0.0,full_window,50,0.3333333333333333,1.0,0.5,30,6,24,510.0,0.8606346826586707,0.71214533905663,10.833333333333334
VII,50,0.0,half_window,25,0.2,1.0,0.33333333333333337,30,6,24,510.0,0.8606346826586707,0.71214533905663,10.833333333333334
VII,50,0.0,quarter_window,12,0.13333333333333333,0.6666666666666666,0.2222222222222222,30,6,24,510.0,0.8606346826586707,0.71214533905663,10.833333333333334
VII,50,1.0,full_window,50,0.34615384615384615,1.0,0.5142857142857142,26,6,20,510.0,0.8606346826586707,0.71214533905663,10.833333333333334
VII,50,1.0,half_window,25,0.23076923076923078,1.0,0.375,26,6,20,510.0,0.8606346826586707,0.71214533905663,10.833333333333334
VII,50,1.0,quarter_window,12,0.15384615384615385,0.6666666666666666,0.25,26,6,20,510.0,0.8606346826586707,0.71214533905663,10.833333333333334
VII,50,10.0,full_window,50,0.5714285714285714,0.6666666666666666,0.6153846153846153,7,6,1,180.0,0.8612468765617192,0.7155108345110115,13.75
VII,50,10.0,half_window,25,0.42857142857142855,0.5,0.4615384615384615,7,6,1,180.0,0.8612468765617192,0.7155108345110115,13.75
VII,50,10.0,quarter_window,12,0.42857142857142855,0.5,0.4615384615384615,7,6,1,180.0,0.8612468765617192,0.7155108345110115,13.75
VII,50,11.0,full_window,50,0.5714285714285714,0.6666666666666666,0.6153846153846153,7,6,1,180.0,0.8612468765617192,0.7155108345110115,13.75
VII,50,11.0,half_window,25,0.42857142857142855,0.5,0.4615384615384615,7,6,1,180.0,0.8612468765617192,0.7155108345110115,13.75
VII,50,11.0,quarter_window,12,0.42857142857142855,0.5,0.4615384615384615,7,6,1,180.0,0.8612468765617192,0.7155108345110115,13.75
VII,50,12.0,full_window,50,0.6,0.5,0.5454545454545454,5,6,1,240.0,0.8282333833083458,0.6611831755999257,15.0
VII,50,12.0,half_window,25,0.4,0.3333333333333333,0.3636363636363636,5,6,1,240.0,0.8282333833083458,0.6611831755999257,15.0
VII,50,12.0,quarter_window,12,0.4,0.3333333333333333,0.3636363636363636,5,6,1,240.0,0.8282333833083458,0.6611831755999257,15.0
VII,50,13.0,full_window,50,0.6,0.5,0.5454545454545454,5,6,1,240.0,0.8282333833083458,0.6611831755999257,15.0
VII,50,13.0,half_window,25,0.4,0.3333333333333333,0.3636363636363636,5,6,1,240.0,0.8282333833083458,0.6611831755999257,15.0
