Position,Value,Nucleosome_Distance,Centromere_Distance
52,29,23,-268038
59,67,30,-268031
65,1,36,-268025
67,4,38,-268023
69,110,40,-268021
83,2,54,-268007
86,1,57,-268004
94,1,65,-267996
100,1,71,-267990
103,5,74,-267987
116,3,87,-267974
122,4,93,-267968
128,18,99,-267962
138,2,109,-267952
150,76,121,-267940
156,1,127,-267934
161,57,132,-267929
194,2,165,-267896
197,2,168,-267893
199,3,170,-267891
204,2,175,-267886
208,1,179,-267882
231,8,178,-267859
234,1,175,-267856
236,7,173,-267854
240,6,169,-267850
241,1,168,-267849
244,11,165,-267846
247,90,162,-267843
249,15,160,-267841
250,24,159,-267840
251,30,158,-267839
252,9,157,-267838
253,1,156,-267837
257,229,152,-267833
260,5,149,-267830
261,10,148,-267829
263,1,146,-267827
265,19,144,-267825
268,1,141,-267822
269,73,140,-267821
273,1,136,-267817
276,8,133,-267814
279,1,130,-267811
281,6,128,-267809
283,2,126,-267807
284,14,125,-267806
286,5,123,-267804
288,3,121,-267802
290,2,119,-267800
294,22,115,-267796
297,4,112,-267793
299,4,110,-267791
301,17,108,-267789
303,9,106,-267787
304,3,105,-267786
305,16,104,-267785
306,10,103,-267784
307,3,102,-267783
308,16,101,-267782
310,7,99,-267780
311,3,98,-267779
312,2,97,-267778
314,15,95,-267776
315,6,94,-267775
317,14,92,-267773
318,7,91,-267772
320,6,89,-267770
321,2,88,-267769
322,9,87,-267768
323,3,86,-267767
325,26,84,-267765
328,6,81,-267762
332,37,77,-267758
335,2,74,-267755
336,24,73,-267754
339,2,70,-267751
341,2,68,-267749
342,6,67,-267748
345,15,64,-267745
347,9,62,-267743
352,1,57,-267738
353,10,56,-267737
355,4,54,-267735
356,5,53,-267734
358,3,51,-267732
361,3,48,-267729
362,12,47,-267728
364,5,45,-267726
366,6,43,-267724
368,3,41,-267722
369,5,40,-267721
370,1,39,-267720
372,4,37,-267718
373,1,36,-267717
376,26,33,-267714
379,4,30,-267711
380,2,29,-267710
382,6,27,-267708
384,2,25,-267706
388,16,21,-267702
393,1,16,-267697
398,1,11,-267692
407,3,2,-267683
414,2,5,-267676
416,3,7,-267674
417,2,8,-267673
419,1,10,-267671
424,7,15,-267666
430,3,21,-267660
431,1,22,-267659
438,2,29,-267652
442,4,33,-267648
450,1,41,-267640
455,2,46,-267635
459,1,50,-267631
465,8,56,-267625
466,1,57,-267624
467,1,58,-267623
471,9,62,-267619
475,8,66,-267615
481,5,72,-267609
485,6,76,-267605
493,3,76,-267597
495,1,74,-267595
496,11,73,-267594
497,1,72,-267593
501,4,68,-267589
506,34,63,-267584
507,1,62,-267583
509,2,60,-267581
512,21,57,-267578
514,1,55,-267576
518,38,51,-267572
523,2,46,-267567
524,5,45,-267566
525,7,44,-267565
530,36,39,-267560
533,37,36,-267557
535,1,34,-267555
536,5,33,-267554
538,1,31,-267552
542,1,27,-267548
549,4,20,-267541
554,3,15,-267536
560,4,9,-267530
566,1,3,-267524
568,16,1,-267522
571,26,2,-267519
574,25,5,-267516
599,1,30,-267491
602,11,33,-267488
605,1,36,-267485
609,1,40,-267481
610,1,41,-267480
612,7,43,-267478
614,1,45,-267476
615,1,46,-267475
622,8,53,-267468
630,9,61,-267460
634,9,65,-267456
636,5,67,-267454
638,2,69,-267452
647,25,66,-267443
654,8,59,-267436
660,19,53,-267430
667,8,46,-267423
673,3,40,-267417
676,3,37,-267414
679,20,34,-267411
687,2,26,-267403
692,2,21,-267398
698,23,15,-267392
700,1,13,-267390
702,7,11,-267388
703,4,10,-267387
704,7,9,-267386
706,10,7,-267384
708,11,5,-267382
709,12,4,-267381
711,20,2,-267379
714,9,1,-267376
715,17,2,-267375
717,13,4,-267373
720,39,7,-267370
723,19,10,-267367
726,5,13,-267364
728,9,15,-267362
732,25,19,-267358
737,3,24,-267353
739,1,26,-267351
741,11,28,-267349
744,3,31,-267346
745,4,32,-267345
750,17,37,-267340
752,5,39,-267338
757,1,44,-267333
759,3,46,-267331
763,1,50,-267327
766,4,53,-267324
775,6,62,-267315
778,5,65,-267312
779,4,66,-267311
782,2,69,-267308
783,3,70,-267307
786,7,71,-267304
788,9,69,-267302
798,4,59,-267292
802,14,55,-267288
808,5,49,-267282
809,1,48,-267281
813,13,44,-267277
816,1,41,-267274
817,11,40,-267273
822,14,35,-267268
828,3,29,-267262
829,1,28,-267261
830,6,27,-267260
831,4,26,-267259
833,8,24,-267257
836,6,21,-267254
838,5,19,-267252
842,4,15,-267248
843,5,14,-267247
844,8,13,-267246
846,17,11,-267244
848,10,9,-267242
850,5,7,-267240
851,11,6,-267239
853,34,4,-267237
855,3,2,-267235
858,3,1,-267232
859,1,2,-267231
861,5,4,-267229
866,20,9,-267224
870,4,13,-267220
871,3,14,-267219
872,15,15,-267218
876,2,19,-267214
878,12,21,-267212
884,1,27,-267206
887,12,30,-267203
892,1,35,-267198
893,4,36,-267197
894,9,37,-267196
898,1,41,-267192
902,1,45,-267188
906,11,49,-267184
929,1,72,-267161
932,2,75,-267158
935,2,78,-267155
940,4,77,-267150
944,7,73,-267146
948,4,69,-267142
953,5,64,-267137
955,3,62,-267135
956,2,61,-267134
957,12,60,-267133
961,17,56,-267129
968,13,49,-267122
973,3,44,-267117
982,6,35,-267108
999,31,18,-267091
1003,11,14,-267087
1004,1,13,-267086
1005,1,12,-267085
1006,1,11,-267084
1007,14,10,-267083
1009,1,8,-267081
1010,2,7,-267080
1014,12,3,-267076
1020,9,3,-267070
1021,1,4,-267069
1022,5,5,-267068
1024,3,7,-267066
1025,12,8,-267065
1027,2,10,-267063
1031,255,14,-267059
1036,3,19,-267054
1040,13,23,-267050
1042,3,25,-267048
1044,4,27,-267046
1047,1,30,-267043
1065,1,48,-267025
1074,1,57,-267016
1084,2,67,-267006
1088,1,71,-267002
1092,6,75,-266998
1099,1,78,-266991
1100,1,77,-266990
1109,6,68,-266981
1111,1,66,-266979
1113,1,64,-266977
1121,14,56,-266969
1132,1,45,-266958
1136,2,41,-266954
1139,1,38,-266951
1145,2,32,-266945
1146,8,31,-266944
1149,1,28,-266941
1150,9,27,-266940
1152,3,25,-266938
1158,8,19,-266932
1162,6,15,-266928
1165,5,12,-266925
1171,1,6,-266919
1175,1,2,-266915
1180,2,3,-266910
1186,1,9,-266904
1187,6,10,-266903
1191,3,14,-266899
1194,1,17,-266896
1197,2,20,-266893
1205,1,28,-266885
1229,7,52,-266861
1234,13,57,-266856
1243,1,66,-266847
1286,1,35,-266804
1299,7,22,-266791
1304,8,17,-266786
1308,1,13,-266782
1312,5,9,-266778
1316,6,5,-266774
1323,10,2,-266767
1333,23,12,-266757
1338,2,17,-266752
1341,1,20,-266749
1344,1,23,-266746
1348,10,27,-266742
1350,1,29,-266740
1358,21,37,-266732
1368,17,47,-266722
1374,8,53,-266716
1384,2,63,-266706
1390,2,59,-266700
1393,7,56,-266697
1400,6,49,-266690
1405,6,44,-266685
1410,1,39,-266680
1418,2,31,-266672
1419,1,30,-266671
1421,12,28,-266669
1425,8,24,-266665
1434,1,15,-266656
1453,3,4,-266637
1468,7,19,-266622
1482,7,33,-266608
1483,2,34,-266607
1493,1,44,-266597
1500,2,51,-266590
1506,1,57,-266584
1512,4,63,-266578
1516,1,61,-266574
1519,1,58,-266571
1533,1,44,-266557
1538,1,39,-266552
1559,1,18,-266531
1560,1,17,-266530
1561,1,16,-266529
1568,2,9,-266522
1574,2,3,-266516
1576,3,1,-266514
1594,1,17,-266496
1604,1,27,-266486
1605,2,28,-266485
1606,1,29,-266484
1608,6,31,-266482
1614,2,37,-266476
1617,1,40,-266473
1620,1,43,-266470
1623,1,46,-266467
1628,2,51,-266462
1631,1,54,-266459
1632,3,55,-266458
1636,1,59,-266454
1641,4,64,-266449
1651,3,70,-266439
1655,1,66,-266435
1656,3,65,-266434
1658,7,63,-266432
1660,1,61,-266430
1662,3,59,-266428
1667,1,54,-266423
1674,1,47,-266416
1675,1,46,-266415
1677,1,44,-266413
1680,1,41,-266410
1683,2,38,-266407
1686,3,35,-266404
1697,1,24,-266393
1706,3,15,-266384
1707,1,14,-266383
1708,2,13,-266382
1713,1,8,-266377
1721,2,0,-266369
1722,1,1,-266368
1723,2,2,-266367
1724,2,3,-266366
1731,1,10,-266359
1736,1,15,-266354
1744,3,23,-266346
1752,1,31,-266338
1754,1,33,-266336
1757,7,36,-266333
1760,1,39,-266330
1765,2,44,-266325
1768,4,47,-266322
1769,1,48,-266321
1772,8,51,-266318
1780,1,59,-266310
1784,4,63,-266306
1787,5,66,-266303
1791,1,70,-266299
1793,1,72,-266297
1794,1,73,-266296
1801,3,80,-266289
1802,2,79,-266288
1804,12,77,-266286
1811,1,70,-266279
1815,2,66,-266275
1819,8,62,-266271
1824,1,57,-266266
1826,1,55,-266264
1829,4,52,-266261
1831,1,50,-266259
1835,2,46,-266255
1838,7,43,-266252
1841,1,40,-266249
1848,4,33,-266242
1851,5,30,-266239
1862,2,19,-266228
1863,1,18,-266227
1866,4,15,-266224
1872,3,9,-266218
1875,3,6,-266215
1876,1,5,-266214
1887,1,6,-266203
1891,4,10,-266199
1892,1,11,-266198
1896,2,15,-266194
1908,9,27,-266182
1916,6,35,-266174
1918,4,37,-266172
1923,5,42,-266167
1936,106,55,-266154
1940,1,59,-266150
1941,4,60,-266149
1944,1,63,-266146
1948,2,67,-266142
1959,4,78,-266131
1962,15,79,-266128
1968,1,73,-266122
1970,2,71,-266120
1972,24,69,-266118
1977,3,64,-266113
1984,10,57,-266106
1988,2,53,-266102
1995,1,46,-266095
1999,5,42,-266091
2003,6,38,-266087
2005,1,36,-266085
2009,7,32,-266081
2012,1,29,-266078
2013,13,28,-266077
2016,8,25,-266074
2019,1,22,-266071
2027,1,14,-266063
2033,16,8,-266057
2039,2,2,-266051
2040,6,1,-266050
2046,6,5,-266044
