Distance_Bin,Value,Bin_Center,Density_per_bp
"[-629804, -628804)",0,-629304.0,0.0
"[-628804, -627804)",320,-628304.0,0.32
"[-627804, -626804)",180,-627304.0,0.18
"[-626804, -625804)",260,-626304.0,0.26
"[-625804, -624804)",357,-625304.0,0.357
"[-624804, -623804)",199,-624304.0,0.199
"[-623804, -622804)",222,-623304.0,0.222
"[-622804, -621804)",370,-622304.0,0.37
"[-621804, -620804)",101,-621304.0,0.101
"[-620804, -619804)",163,-620304.0,0.163
"[-619804, -618804)",105,-619304.0,0.105
"[-618804, -617804)",106,-618304.0,0.106
"[-617804, -616804)",165,-617304.0,0.165
"[-616804, -615804)",186,-616304.0,0.186
"[-615804, -614804)",156,-615304.0,0.156
"[-614804, -613804)",172,-614304.0,0.172
"[-613804, -612804)",110,-613304.0,0.11
"[-612804, -611804)",77,-612304.0,0.077
"[-611804, -610804)",81,-611304.0,0.081
"[-610804, -609804)",29,-610304.0,0.029
"[-609804, -608804)",59,-609304.0,0.059
"[-608804, -607804)",44,-608304.0,0.044
"[-607804, -606804)",30,-607304.0,0.03
"[-606804, -605804)",63,-606304.0,0.063
"[-605804, -604804)",137,-605304.0,0.137
"[-604804, -603804)",38,-604304.0,0.038
"[-603804, -602804)",50,-603304.0,0.05
"[-602804, -601804)",69,-602304.0,0.069
"[-601804, -600804)",40,-601304.0,0.04
"[-600804, -599804)",113,-600304.0,0.113
"[-599804, -598804)",51,-599304.0,0.051
"[-598804, -597804)",62,-598304.0,0.062
"[-597804, -596804)",63,-597304.0,0.063
"[-596804, -595804)",30,-596304.0,0.03
"[-595804, -594804)",34,-595304.0,0.034
"[-594804, -593804)",116,-594304.0,0.116
"[-593804, -592804)",45,-593304.0,0.045
"[-592804, -591804)",71,-592304.0,0.071
"[-591804, -590804)",121,-591304.0,0.121
"[-590804, -589804)",53,-590304.0,0.053
"[-589804, -588804)",59,-589304.0,0.059
"[-588804, -587804)",82,-588304.0,0.082
"[-587804, -586804)",14,-587304.0,0.014
"[-586804, -585804)",75,-586304.0,0.075
"[-585804, -584804)",46,-585304.0,0.046
"[-584804, -583804)",103,-584304.0,0.103
"[-583804, -582804)",34,-583304.0,0.034
"[-582804, -581804)",12,-582304.0,0.012
"[-581804, -580804)",8,-581304.0,0.008
"[-580804, -579804)",43,-580304.0,0.043
"[-579804, -578804)",47,-579304.0,0.047
"[-578804, -577804)",26,-578304.0,0.026
"[-577804, -576804)",79,-577304.0,0.079
"[-576804, -575804)",106,-576304.0,0.106
"[-575804, -574804)",127,-575304.0,0.127
"[-574804, -573804)",6,-574304.0,0.006
"[-573804, -572804)",32,-573304.0,0.032
"[-572804, -571804)",73,-572304.0,0.073
"[-571804, -570804)",125,-571304.0,0.125
"[-570804, -569804)",130,-570304.0,0.13
"[-569804, -568804)",122,-569304.0,0.122
"[-568804, -567804)",138,-568304.0,0.138
"[-567804, -566804)",113,-567304.0,0.113
"[-566804, -565804)",15,-566304.0,0.015
"[-565804, -564804)",102,-565304.0,0.102
"[-564804, -563804)",63,-564304.0,0.063
"[-563804, -562804)",91,-563304.0,0.091
"[-562804, -561804)",92,-562304.0,0.092
"[-561804, -560804)",56,-561304.0,0.056
"[-560804, -559804)",82,-560304.0,0.082
"[-559804, -558804)",9,-559304.0,0.009
"[-558804, -557804)",11,-558304.0,0.011
"[-557804, -556804)",36,-557304.0,0.036
"[-556804, -555804)",30,-556304.0,0.03
"[-555804, -554804)",23,-555304.0,0.023
"[-554804, -553804)",19,-554304.0,0.019
"[-553804, -552804)",20,-553304.0,0.02
"[-552804, -551804)",90,-552304.0,0.09
"[-551804, -550804)",53,-551304.0,0.053
"[-550804, -549804)",78,-550304.0,0.078
"[-549804, -548804)",41,-549304.0,0.041
"[-548804, -547804)",121,-548304.0,0.121
"[-547804, -546804)",51,-547304.0,0.051
"[-546804, -545804)",95,-546304.0,0.095
"[-545804, -544804)",61,-545304.0,0.061
"[-544804, -543804)",57,-544304.0,0.057
"[-543804, -542804)",54,-543304.0,0.054
"[-542804, -541804)",60,-542304.0,0.06
"[-541804, -540804)",101,-541304.0,0.101
"[-540804, -539804)",59,-540304.0,0.059
