Distance_Bin,Value,Bin_Center,Density_per_bp
"[-153500.0, -152500.0)",0,-153000.0,0.0
"[-152500.0, -151500.0)",1,-152000.0,0.001
"[-151500.0, -150500.0)",169,-151000.0,0.169
"[-150500.0, -149500.0)",115,-150000.0,0.115
"[-149500.0, -148500.0)",85,-149000.0,0.085
"[-148500.0, -147500.0)",54,-148000.0,0.054
"[-147500.0, -146500.0)",55,-147000.0,0.055
"[-146500.0, -145500.0)",66,-146000.0,0.066
"[-145500.0, -144500.0)",121,-145000.0,0.121
"[-144500.0, -143500.0)",69,-144000.0,0.069
"[-143500.0, -142500.0)",80,-143000.0,0.08
"[-142500.0, -141500.0)",221,-142000.0,0.221
"[-141500.0, -140500.0)",137,-141000.0,0.137
"[-140500.0, -139500.0)",146,-140000.0,0.146
"[-139500.0, -138500.0)",102,-139000.0,0.102
"[-138500.0, -137500.0)",118,-138000.0,0.118
"[-137500.0, -136500.0)",201,-137000.0,0.201
"[-136500.0, -135500.0)",132,-136000.0,0.132
"[-135500.0, -134500.0)",121,-135000.0,0.121
"[-134500.0, -133500.0)",159,-134000.0,0.159
"[-133500.0, -132500.0)",114,-133000.0,0.114
"[-132500.0, -131500.0)",91,-132000.0,0.091
"[-131500.0, -130500.0)",184,-131000.0,0.184
"[-130500.0, -129500.0)",137,-130000.0,0.137
"[-129500.0, -128500.0)",128,-129000.0,0.128
"[-128500.0, -127500.0)",153,-128000.0,0.153
"[-127500.0, -126500.0)",228,-127000.0,0.228
"[-126500.0, -125500.0)",83,-126000.0,0.083
"[-125500.0, -124500.0)",31,-125000.0,0.031
"[-124500.0, -123500.0)",91,-124000.0,0.091
"[-123500.0, -122500.0)",116,-123000.0,0.116
"[-122500.0, -121500.0)",194,-122000.0,0.194
"[-121500.0, -120500.0)",104,-121000.0,0.104
"[-120500.0, -119500.0)",213,-120000.0,0.213
"[-119500.0, -118500.0)",292,-119000.0,0.292
"[-118500.0, -117500.0)",209,-118000.0,0.209
"[-117500.0, -116500.0)",262,-117000.0,0.262
"[-116500.0, -115500.0)",173,-116000.0,0.173
"[-115500.0, -114500.0)",159,-115000.0,0.159
"[-114500.0, -113500.0)",122,-114000.0,0.122
"[-113500.0, -112500.0)",120,-113000.0,0.12
"[-112500.0, -111500.0)",126,-112000.0,0.126
"[-111500.0, -110500.0)",88,-111000.0,0.088
"[-110500.0, -109500.0)",96,-110000.0,0.096
"[-109500.0, -108500.0)",131,-109000.0,0.131
"[-108500.0, -107500.0)",192,-108000.0,0.192
"[-107500.0, -106500.0)",129,-107000.0,0.129
"[-106500.0, -105500.0)",245,-106000.0,0.245
"[-105500.0, -104500.0)",55,-105000.0,0.055
"[-104500.0, -103500.0)",64,-104000.0,0.064
"[-103500.0, -102500.0)",164,-103000.0,0.164
"[-102500.0, -101500.0)",55,-102000.0,0.055
"[-101500.0, -100500.0)",62,-101000.0,0.062
"[-100500.0, -99500.0)",103,-100000.0,0.103
"[-99500.0, -98500.0)",156,-99000.0,0.156
"[-98500.0, -97500.0)",126,-98000.0,0.126
"[-97500.0, -96500.0)",92,-97000.0,0.092
"[-96500.0, -95500.0)",6,-96000.0,0.006
"[-95500.0, -94500.0)",60,-95000.0,0.06
"[-94500.0, -93500.0)",159,-94000.0,0.159
"[-93500.0, -92500.0)",176,-93000.0,0.176
"[-92500.0, -91500.0)",41,-92000.0,0.041
"[-91500.0, -90500.0)",18,-91000.0,0.018
"[-90500.0, -89500.0)",158,-90000.0,0.158
"[-89500.0, -88500.0)",114,-89000.0,0.114
"[-88500.0, -87500.0)",17,-88000.0,0.017
"[-87500.0, -86500.0)",10,-87000.0,0.01
"[-86500.0, -85500.0)",46,-86000.0,0.046
"[-85500.0, -84500.0)",53,-85000.0,0.053
"[-84500.0, -83500.0)",82,-84000.0,0.082
"[-83500.0, -82500.0)",435,-83000.0,0.435
"[-82500.0, -81500.0)",363,-82000.0,0.363
"[-81500.0, -80500.0)",272,-81000.0,0.272
"[-80500.0, -79500.0)",240,-80000.0,0.24
"[-79500.0, -78500.0)",31,-79000.0,0.031
