Distance_Bin,Value,Bin_Center,Density_per_bp
"[-438500.0, -437500.0)",0,-438000.0,0.0
"[-437500.0, -436500.0)",0,-437000.0,0.0
"[-436500.0, -435500.0)",212,-436000.0,0.212
"[-435500.0, -434500.0)",154,-435000.0,0.154
"[-434500.0, -433500.0)",172,-434000.0,0.172
"[-433500.0, -432500.0)",329,-433000.0,0.329
"[-432500.0, -431500.0)",303,-432000.0,0.303
"[-431500.0, -430500.0)",273,-431000.0,0.273
"[-430500.0, -429500.0)",297,-430000.0,0.297
"[-429500.0, -428500.0)",121,-429000.0,0.121
"[-428500.0, -427500.0)",109,-428000.0,0.109
"[-427500.0, -426500.0)",126,-427000.0,0.126
"[-426500.0, -425500.0)",120,-426000.0,0.12
"[-425500.0, -424500.0)",107,-425000.0,0.107
"[-424500.0, -423500.0)",55,-424000.0,0.055
"[-423500.0, -422500.0)",72,-423000.0,0.072
"[-422500.0, -421500.0)",78,-422000.0,0.078
"[-421500.0, -420500.0)",156,-421000.0,0.156
"[-420500.0, -419500.0)",180,-420000.0,0.18
"[-419500.0, -418500.0)",94,-419000.0,0.094
"[-418500.0, -417500.0)",122,-418000.0,0.122
"[-417500.0, -416500.0)",135,-417000.0,0.135
"[-416500.0, -415500.0)",144,-416000.0,0.144
"[-415500.0, -414500.0)",96,-415000.0,0.096
"[-414500.0, -413500.0)",98,-414000.0,0.098
"[-413500.0, -412500.0)",121,-413000.0,0.121
"[-412500.0, -411500.0)",90,-412000.0,0.09
"[-411500.0, -410500.0)",68,-411000.0,0.068
"[-410500.0, -409500.0)",93,-410000.0,0.093
"[-409500.0, -408500.0)",65,-409000.0,0.065
"[-408500.0, -407500.0)",103,-408000.0,0.103
"[-407500.0, -406500.0)",99,-407000.0,0.099
"[-406500.0, -405500.0)",29,-406000.0,0.029
"[-405500.0, -404500.0)",63,-405000.0,0.063
"[-404500.0, -403500.0)",79,-404000.0,0.079
"[-403500.0, -402500.0)",106,-403000.0,0.106
"[-402500.0, -401500.0)",93,-402000.0,0.093
"[-401500.0, -400500.0)",91,-401000.0,0.091
"[-400500.0, -399500.0)",237,-400000.0,0.237
"[-399500.0, -398500.0)",184,-399000.0,0.184
"[-398500.0, -397500.0)",82,-398000.0,0.082
"[-397500.0, -396500.0)",57,-397000.0,0.057
"[-396500.0, -395500.0)",84,-396000.0,0.084
"[-395500.0, -394500.0)",134,-395000.0,0.134
"[-394500.0, -393500.0)",57,-394000.0,0.057
"[-393500.0, -392500.0)",55,-393000.0,0.055
"[-392500.0, -391500.0)",54,-392000.0,0.054
"[-391500.0, -390500.0)",32,-391000.0,0.032
"[-390500.0, -389500.0)",37,-390000.0,0.037
"[-389500.0, -388500.0)",73,-389000.0,0.073
"[-388500.0, -387500.0)",58,-388000.0,0.058
"[-387500.0, -386500.0)",61,-387000.0,0.061
"[-386500.0, -385500.0)",127,-386000.0,0.127
"[-385500.0, -384500.0)",22,-385000.0,0.022
"[-384500.0, -383500.0)",19,-384000.0,0.019
"[-383500.0, -382500.0)",54,-383000.0,0.054
"[-382500.0, -381500.0)",69,-382000.0,0.069
"[-381500.0, -380500.0)",78,-381000.0,0.078
"[-380500.0, -379500.0)",61,-380000.0,0.061
"[-379500.0, -378500.0)",41,-379000.0,0.041
"[-378500.0, -377500.0)",75,-378000.0,0.075
"[-377500.0, -376500.0)",120,-377000.0,0.12
"[-376500.0, -375500.0)",128,-376000.0,0.128
"[-375500.0, -374500.0)",70,-375000.0,0.07
"[-374500.0, -373500.0)",71,-374000.0,0.071
"[-373500.0, -372500.0)",102,-373000.0,0.102
"[-372500.0, -371500.0)",83,-372000.0,0.083
"[-371500.0, -370500.0)",54,-371000.0,0.054
"[-370500.0, -369500.0)",43,-370000.0,0.043
"[-369500.0, -368500.0)",98,-369000.0,0.098
"[-368500.0, -367500.0)",88,-368000.0,0.088
"[-367500.0, -366500.0)",76,-367000.0,0.076
"[-366500.0, -365500.0)",15,-366000.0,0.015
"[-365500.0, -364500.0)",97,-365000.0,0.097
"[-364500.0, -363500.0)",76,-364000.0,0.076
"[-363500.0, -362500.0)",111,-363000.0,0.111
"[-362500.0, -361500.0)",90,-362000.0,0.09
"[-361500.0, -360500.0)",98,-361000.0,0.098
"[-360500.0, -359500.0)",60,-360000.0,0.06
"[-359500.0, -358500.0)",39,-359000.0,0.039
"[-358500.0, -357500.0)",24,-358000.0,0.024
"[-357500.0, -356500.0)",43,-357000.0,0.043
"[-356500.0, -355500.0)",112,-356000.0,0.112
"[-355500.0, -354500.0)",76,-355000.0,0.076
"[-354500.0, -353500.0)",92,-354000.0,0.092
"[-353500.0, -352500.0)",110,-353000.0,0.11
"[-352500.0, -351500.0)",63,-352000.0,0.063
"[-351500.0, -350500.0)",98,-351000.0,0.098
"[-350500.0, -349500.0)",43,-350000.0,0.043
"[-349500.0, -348500.0)",77,-349000.0,0.077
"[-348500.0, -347500.0)",49,-348000.0,0.049
"[-347500.0, -346500.0)",59,-347000.0,0.059
"[-346500.0, -345500.0)",175,-346000.0,0.175
"[-345500.0, -344500.0)",38,-345000.0,0.038
"[-344500.0, -343500.0)",21,-344000.0,0.021
"[-343500.0, -342500.0)",30,-343000.0,0.03
