distance,mean_nonzero,std_nonzero,count_nonzero
0,10.145454545454545,14.260321270905703,165.0
1,11.296296296296296,14.695780549734874,297.0
2,10.065517241379311,14.375555373344335,290.0
3,10.559105431309904,14.075933788480773,313.0
4,9.304347826086957,12.572182103590846,276.0
5,11.304964539007091,15.516467322937633,282.0
6,11.285714285714286,16.151443615637916,287.0
7,11.256172839506172,16.69464770780387,324.0
8,11.75390625,16.43925193824876,256.0
9,11.273584905660377,15.648464525233786,318.0
10,10.941379310344828,15.531862935817129,290.0
11,11.269592476489029,15.010563895129144,319.0
12,10.386281588447654,15.10850464382874,277.0
13,13.170967741935485,17.991182549957127,310.0
14,9.915492957746478,13.51350219048515,284.0
15,10.377104377104377,15.060212965294168,297.0
16,11.980263157894736,16.365652833596133,304.0
17,11.071672354948806,15.210339724096173,293.0
18,10.114114114114114,13.086558870968497,333.0
19,11.826797385620916,15.636634187894336,306.0
20,11.634674922600619,15.098526484073524,323.0
21,10.794212218649518,14.820085496901259,311.0
22,11.25974025974026,15.638757998122687,308.0
23,11.7601246105919,14.95665921870335,321.0
24,11.037931034482758,15.687760282914482,290.0
25,11.800613496932515,15.018556714155645,326.0
26,11.410493827160494,14.799632277352483,324.0
27,10.66891891891892,13.975711867991999,296.0
28,13.126984126984127,17.43275712933329,315.0
29,11.019169329073483,15.231323681894688,313.0
30,10.510703363914374,14.730473457318597,327.0
31,13.013157894736842,17.685550717639757,304.0
32,11.446254071661238,15.945563358631311,307.0
33,12.059649122807018,15.949301936787643,285.0
34,12.244318181818182,15.328779390299726,352.0
35,11.780346820809248,16.620862249244237,346.0
36,12.969014084507043,16.574490231266687,355.0
37,11.926153846153847,15.244127354605077,325.0
38,12.986149584487535,17.09880849876863,361.0
39,11.130311614730878,13.703434131811374,353.0
40,11.960339943342776,15.326692843548269,353.0
41,12.192200557103064,15.626197219971017,359.0
42,11.328358208955224,14.580550636971507,335.0
43,12.00262467191601,15.17208286149685,381.0
44,13.03968253968254,16.6962570466691,378.0
45,12.907894736842104,16.196987921208105,380.0
46,13.409604519774012,16.241067045199497,354.0
47,13.364102564102565,16.869093553476183,390.0
48,14.077981651376147,18.15370825129746,436.0
49,12.9425,16.713094044231557,400.0
50,13.240291262135923,17.3860706589017,412.0
