Position,Value,Nucleosome_Distance,Centromere_Distance
13,4,220,-556002
21,17,212,-555994
32,1,201,-555983
49,1,184,-555966
52,4,181,-555963
53,1,180,-555962
56,1,177,-555959
58,18,175,-555957
59,3,174,-555956
60,4,173,-555955
61,8,172,-555954
65,65,168,-555950
66,116,167,-555949
67,11,166,-555948
68,35,165,-555947
69,17,164,-555946
70,71,163,-555945
71,15,162,-555944
72,3,161,-555943
73,37,160,-555942
74,18,159,-555941
75,8,158,-555940
76,135,157,-555939
77,1,156,-555938
78,38,155,-555937
80,34,153,-555935
82,5,151,-555933
83,8,150,-555932
86,7,147,-555929
88,97,145,-555927
92,7,141,-555923
94,1,139,-555921
95,3,138,-555920
97,16,136,-555918
100,28,133,-555915
102,2,131,-555913
103,1,130,-555912
104,6,129,-555911
105,7,128,-555910
107,16,126,-555908
108,6,125,-555907
110,17,123,-555905
113,12,120,-555902
114,2,119,-555901
115,14,118,-555900
116,31,117,-555899
118,9,115,-555897
120,34,113,-555895
121,3,112,-555894
122,8,111,-555893
123,11,110,-555892
124,4,109,-555891
125,16,108,-555890
126,7,107,-555889
127,38,106,-555888
129,11,104,-555886
130,2,103,-555885
131,30,102,-555884
133,23,100,-555882
136,124,97,-555879
137,22,96,-555878
139,10,94,-555876
140,36,93,-555875
142,10,91,-555873
144,51,89,-555871
145,24,88,-555870
147,28,86,-555868
150,8,83,-555865
151,3,82,-555864
152,21,81,-555863
153,25,80,-555862
154,5,79,-555861
155,18,78,-555860
158,1,75,-555857
160,19,73,-555855
165,7,68,-555850
166,2,67,-555849
167,3,66,-555848
172,3,61,-555843
174,17,59,-555841
175,1,58,-555840
177,9,56,-555838
178,8,55,-555837
180,6,53,-555835
182,15,51,-555833
184,21,49,-555831
188,7,45,-555827
190,2,43,-555825
191,5,42,-555824
192,2,41,-555823
193,7,40,-555822
195,3,38,-555820
196,12,37,-555819
197,17,36,-555818
198,2,35,-555817
199,4,34,-555816
201,10,32,-555814
205,6,28,-555810
209,2,24,-555806
211,3,22,-555804
213,2,20,-555802
218,1,15,-555797
221,1,12,-555794
225,1,8,-555790
228,3,5,-555787
229,3,4,-555786
231,1,2,-555784
241,7,8,-555774
244,8,11,-555771
245,7,12,-555770
248,1,15,-555767
249,4,16,-555766
259,1,26,-555756
264,1,31,-555751
277,4,44,-555738
289,2,56,-555726
290,2,57,-555725
295,4,62,-555720
298,4,65,-555717
299,15,66,-555716
300,2,67,-555715
301,5,68,-555714
309,45,76,-555706
313,1,80,-555702
315,7,78,-555700
320,53,73,-555695
323,4,70,-555692
327,27,66,-555688
330,1,63,-555685
332,53,61,-555683
333,1,60,-555682
343,144,50,-555672
354,1,39,-555661
357,9,36,-555658
361,1,32,-555654
365,13,28,-555650
371,2,22,-555644
372,8,21,-555643
374,3,19,-555641
377,2,16,-555638
380,1,13,-555635
386,42,7,-555629
401,4,8,-555614
410,1,17,-555605
413,4,20,-555602
417,3,24,-555598
418,1,25,-555597
419,1,26,-555596
426,1,33,-555589
431,11,38,-555584
438,4,45,-555577
443,1,50,-555572
447,34,54,-555568
449,2,56,-555566
450,1,57,-555565
453,13,60,-555562
455,1,62,-555560
458,3,65,-555557
461,1,68,-555554
462,1,69,-555553
467,1,70,-555548
484,12,53,-555531
489,23,48,-555526
493,28,44,-555522
501,8,36,-555514
505,3,32,-555510
506,12,31,-555509
510,57,27,-555505
513,7,24,-555502
515,65,22,-555500
517,1,20,-555498
518,3,19,-555497
520,10,17,-555495
522,29,15,-555493
524,20,13,-555491
527,22,10,-555488
528,2,9,-555487
530,6,7,-555485
531,5,6,-555484
532,26,5,-555483
534,10,3,-555481
535,7,2,-555480
536,21,1,-555479
538,10,1,-555477
540,18,3,-555475
544,19,7,-555471
549,16,12,-555466
551,1,14,-555464
558,1,21,-555457
559,7,22,-555456
561,7,24,-555454
563,1,26,-555452
566,4,29,-555449
569,9,32,-555446
574,3,37,-555441
576,1,39,-555439
579,1,42,-555436
585,11,48,-555430
595,29,58,-555420
602,16,65,-555413
605,32,68,-555410
606,3,69,-555409
608,2,71,-555407
610,6,71,-555405
613,11,68,-555402
617,6,64,-555398
620,5,61,-555395
624,2,57,-555391
626,4,55,-555389
627,4,54,-555388
628,2,53,-555387
629,2,52,-555386
630,15,51,-555385
631,2,50,-555384
633,3,48,-555382
636,20,45,-555379
637,4,44,-555378
638,1,43,-555377
639,7,42,-555376
642,14,39,-555373
646,3,35,-555369
647,1,34,-555368
651,11,30,-555364
657,2,24,-555358
659,7,22,-555356
662,4,19,-555353
664,15,17,-555351
666,4,15,-555349
667,2,14,-555348
670,24,11,-555345
671,4,10,-555344
674,13,7,-555341
677,7,4,-555338
681,14,0,-555334
684,1,3,-555331
685,5,4,-555330
687,4,6,-555328
689,13,8,-555326
694,17,13,-555321
700,2,19,-555315
701,12,20,-555314
705,6,24,-555310
708,8,27,-555307
713,2,32,-555302
