Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",112,500.0,0.112
"[1000, 2000)",213,1500.0,0.213
"[2000, 3000)",108,2500.0,0.108
"[3000, 4000)",94,3500.0,0.094
"[4000, 5000)",173,4500.0,0.173
"[5000, 6000)",164,5500.0,0.164
"[6000, 7000)",97,6500.0,0.097
"[7000, 8000)",116,7500.0,0.116
"[8000, 9000)",103,8500.0,0.103
"[9000, 10000)",194,9500.0,0.194
"[10000, 11000)",161,10500.0,0.161
"[11000, 12000)",52,11500.0,0.052
"[12000, 13000)",22,12500.0,0.022
"[13000, 14000)",45,13500.0,0.045
"[14000, 15000)",213,14500.0,0.213
"[15000, 16000)",107,15500.0,0.107
"[16000, 17000)",67,16500.0,0.067
"[17000, 18000)",51,17500.0,0.051
"[18000, 19000)",77,18500.0,0.077
"[19000, 20000)",99,19500.0,0.099
"[20000, 21000)",24,20500.0,0.024
"[21000, 22000)",33,21500.0,0.033
"[22000, 23000)",128,22500.0,0.128
"[23000, 24000)",24,23500.0,0.024
"[24000, 25000)",121,24500.0,0.121
"[25000, 26000)",144,25500.0,0.144
"[26000, 27000)",202,26500.0,0.202
"[27000, 28000)",190,27500.0,0.19
"[28000, 29000)",362,28500.0,0.362
"[29000, 30000)",140,29500.0,0.14
"[30000, 31000)",127,30500.0,0.127
"[31000, 32000)",260,31500.0,0.26
"[32000, 33000)",170,32500.0,0.17
"[33000, 34000)",170,33500.0,0.17
"[34000, 35000)",79,34500.0,0.079
"[35000, 36000)",53,35500.0,0.053
"[36000, 37000)",36,36500.0,0.036
"[37000, 38000)",74,37500.0,0.074
"[38000, 39000)",53,38500.0,0.053
"[39000, 40000)",84,39500.0,0.084
"[40000, 41000)",50,40500.0,0.05
"[41000, 42000)",67,41500.0,0.067
"[42000, 43000)",93,42500.0,0.093
"[43000, 44000)",74,43500.0,0.074
"[44000, 45000)",97,44500.0,0.097
"[45000, 46000)",50,45500.0,0.05
"[46000, 47000)",88,46500.0,0.088
"[47000, 48000)",124,47500.0,0.124
"[48000, 49000)",81,48500.0,0.081
"[49000, 50000)",68,49500.0,0.068
"[50000, 51000)",129,50500.0,0.129
"[51000, 52000)",94,51500.0,0.094
"[52000, 53000)",134,52500.0,0.134
"[53000, 54000)",108,53500.0,0.108
"[54000, 55000)",167,54500.0,0.167
"[55000, 56000)",121,55500.0,0.121
"[56000, 57000)",105,56500.0,0.105
"[57000, 58000)",83,57500.0,0.083
"[58000, 59000)",70,58500.0,0.07
"[59000, 60000)",209,59500.0,0.209
"[60000, 61000)",155,60500.0,0.155
"[61000, 62000)",35,61500.0,0.035
"[62000, 63000)",24,62500.0,0.024
"[63000, 64000)",69,63500.0,0.069
"[64000, 65000)",77,64500.0,0.077
"[65000, 66000)",152,65500.0,0.152
"[66000, 67000)",183,66500.0,0.183
"[67000, 68000)",108,67500.0,0.108
"[68000, 69000)",128,68500.0,0.128
"[69000, 70000)",198,69500.0,0.198
"[70000, 71000)",54,70500.0,0.054
"[71000, 72000)",58,71500.0,0.058
"[72000, 73000)",41,72500.0,0.041
"[73000, 74000)",103,73500.0,0.103
"[74000, 75000)",51,74500.0,0.051
"[75000, 76000)",37,75500.0,0.037
"[76000, 77000)",125,76500.0,0.125
"[77000, 78000)",97,77500.0,0.097
"[78000, 79000)",28,78500.0,0.028
"[79000, 80000)",50,79500.0,0.05
"[80000, 81000)",80,80500.0,0.08
"[81000, 82000)",56,81500.0,0.056
"[82000, 83000)",72,82500.0,0.072
"[83000, 84000)",134,83500.0,0.134
"[84000, 85000)",16,84500.0,0.016
