Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",127,500.0,0.127
"[1000, 2000)",65,1500.0,0.065
"[2000, 3000)",135,2500.0,0.135
"[3000, 4000)",145,3500.0,0.145
"[4000, 5000)",47,4500.0,0.047
"[5000, 6000)",48,5500.0,0.048
"[6000, 7000)",5,6500.0,0.005
"[7000, 8000)",108,7500.0,0.108
"[8000, 9000)",199,8500.0,0.199
"[9000, 10000)",199,9500.0,0.199
"[10000, 11000)",185,10500.0,0.185
"[11000, 12000)",271,11500.0,0.271
"[12000, 13000)",219,12500.0,0.219
"[13000, 14000)",445,13500.0,0.445
"[14000, 15000)",325,14500.0,0.325
"[15000, 16000)",121,15500.0,0.121
"[16000, 17000)",90,16500.0,0.09
"[17000, 18000)",140,17500.0,0.14
"[18000, 19000)",45,18500.0,0.045
"[19000, 20000)",75,19500.0,0.075
"[20000, 21000)",109,20500.0,0.109
"[21000, 22000)",15,21500.0,0.015
"[22000, 23000)",11,22500.0,0.011
"[23000, 24000)",119,23500.0,0.119
"[24000, 25000)",93,24500.0,0.093
"[25000, 26000)",214,25500.0,0.214
"[26000, 27000)",210,26500.0,0.21
"[27000, 28000)",85,27500.0,0.085
"[28000, 29000)",178,28500.0,0.178
"[29000, 30000)",203,29500.0,0.203
"[30000, 31000)",210,30500.0,0.21
"[31000, 32000)",147,31500.0,0.147
"[32000, 33000)",159,32500.0,0.159
"[33000, 34000)",157,33500.0,0.157
"[34000, 35000)",72,34500.0,0.072
"[35000, 36000)",109,35500.0,0.109
"[36000, 37000)",148,36500.0,0.148
"[37000, 38000)",218,37500.0,0.218
"[38000, 39000)",288,38500.0,0.288
"[39000, 40000)",299,39500.0,0.299
"[40000, 41000)",347,40500.0,0.347
"[41000, 42000)",102,41500.0,0.102
"[42000, 43000)",50,42500.0,0.05
"[43000, 44000)",39,43500.0,0.039
"[44000, 45000)",66,44500.0,0.066
"[45000, 46000)",38,45500.0,0.038
"[46000, 47000)",74,46500.0,0.074
"[47000, 48000)",26,47500.0,0.026
"[48000, 49000)",0,48500.0,0.0
"[49000, 50000)",0,49500.0,0.0
"[50000, 51000)",0,50500.0,0.0
"[51000, 52000)",33,51500.0,0.033
"[52000, 53000)",55,52500.0,0.055
"[53000, 54000)",19,53500.0,0.019
"[54000, 55000)",129,54500.0,0.129
"[55000, 56000)",40,55500.0,0.04
"[56000, 57000)",90,56500.0,0.09
"[57000, 58000)",30,57500.0,0.03
"[58000, 59000)",34,58500.0,0.034
"[59000, 60000)",76,59500.0,0.076
"[60000, 61000)",67,60500.0,0.067
"[61000, 62000)",83,61500.0,0.083
"[62000, 63000)",83,62500.0,0.083
"[63000, 64000)",124,63500.0,0.124
"[64000, 65000)",63,64500.0,0.063
"[65000, 66000)",73,65500.0,0.073
"[66000, 67000)",92,66500.0,0.092
"[67000, 68000)",61,67500.0,0.061
"[68000, 69000)",137,68500.0,0.137
"[69000, 70000)",99,69500.0,0.099
"[70000, 71000)",51,70500.0,0.051
"[71000, 72000)",130,71500.0,0.13
"[72000, 73000)",127,72500.0,0.127
"[73000, 74000)",115,73500.0,0.115
"[74000, 75000)",69,74500.0,0.069
"[75000, 76000)",24,75500.0,0.024
"[76000, 77000)",17,76500.0,0.017
"[77000, 78000)",12,77500.0,0.012
"[78000, 79000)",5,78500.0,0.005
