Distance_Bin,Value,Bin_Center,Density_per_bp
"[-175000.0, -165000.0)",0,-170000.0,0.0
"[-165000.0, -155000.0)",0,-160000.0,0.0
"[-155000.0, -145000.0)",701,-150000.0,0.0701
"[-145000.0, -135000.0)",1121,-140000.0,0.1121
"[-135000.0, -125000.0)",1326,-130000.0,0.1326
"[-125000.0, -115000.0)",1523,-120000.0,0.1523
"[-115000.0, -105000.0)",1291,-110000.0,0.1291
"[-105000.0, -95000.0)",873,-100000.0,0.0873
"[-95000.0, -85000.0)",836,-90000.0,0.0836
"[-85000.0, -75000.0)",1343,-80000.0,0.1343
"[-75000.0, -65000.0)",808,-70000.0,0.0808
"[-65000.0, -55000.0)",876,-60000.0,0.0876
"[-55000.0, -45000.0)",663,-50000.0,0.0663
"[-45000.0, -35000.0)",1186,-40000.0,0.1186
"[-35000.0, -25000.0)",812,-30000.0,0.0812
"[-25000.0, -15000.0)",960,-20000.0,0.096
"[-15000.0, -5000.0)",1597,-10000.0,0.1597
"[-5000.0, 5000.0)",1018,0.0,0.1018
"[5000.0, 15000.0)",2211,10000.0,0.2211
"[15000.0, 25000.0)",946,20000.0,0.0946
"[25000.0, 35000.0)",1746,30000.0,0.1746
"[35000.0, 45000.0)",1477,40000.0,0.1477
"[45000.0, 55000.0)",553,50000.0,0.0553
"[55000.0, 65000.0)",815,60000.0,0.0815
"[65000.0, 75000.0)",1031,70000.0,0.1031
"[75000.0, 85000.0)",96,80000.0,0.0096
"[85000.0, 95000.0)",0,90000.0,0.0
"[95000.0, 105000.0)",0,100000.0,0.0
"[105000.0, 115000.0)",0,110000.0,0.0
"[115000.0, 125000.0)",0,120000.0,0.0
"[125000.0, 135000.0)",0,130000.0,0.0
"[135000.0, 145000.0)",0,140000.0,0.0
"[145000.0, 155000.0)",0,150000.0,0.0
"[155000.0, 165000.0)",0,160000.0,0.0
"[165000.0, 175000.0)",0,170000.0,0.0
