distance,mean_nonzero,std_nonzero,count_nonzero
0,11.251798561151078,15.162224351823049,278.0
1,10.417910447761194,13.546899363123,536.0
2,10.661417322834646,14.625216920762035,508.0
3,9.75438596491228,13.38062473956476,513.0
4,10.653992395437262,14.349051842972868,526.0
5,10.433070866141732,13.531373757245856,508.0
6,9.277477477477477,12.202212356994027,555.0
7,10.805555555555555,14.50844303750933,504.0
8,10.622641509433961,14.233571985244716,530.0
9,9.613545816733067,13.345779711380036,502.0
10,9.661080074487895,13.771476888733986,537.0
11,9.96887159533074,13.794191925878202,514.0
12,10.235887096774194,14.111632941016229,496.0
13,9.589015151515152,13.222215240962,528.0
14,10.009596928982726,13.40586496329664,521.0
15,11.431192660550458,15.248654094704422,545.0
16,10.13671875,12.999354920582483,512.0
17,9.967244701348747,12.84917279911329,519.0
18,9.811428571428571,12.608485830583378,525.0
19,10.001953125,14.124204291313868,512.0
20,9.741312741312742,13.655709648726459,518.0
21,10.473977695167287,13.684264617251378,538.0
22,9.528846153846153,13.199051704981507,520.0
23,10.048543689320388,13.47123946124167,515.0
24,9.314387211367674,12.668743829595233,563.0
25,9.61482820976492,13.536381359343407,553.0
26,10.450901803607215,14.013730150079734,499.0
27,9.95774647887324,13.943586850815779,497.0
28,10.084291187739463,13.339095209681034,522.0
29,8.92962962962963,11.916167119657656,540.0
30,10.89655172413793,14.470226702268594,551.0
31,9.294117647058824,12.541418758938494,544.0
32,10.541425818882466,14.250981090990887,519.0
33,10.183520599250937,13.036391190603101,534.0
34,10.576427255985267,13.93134048570182,543.0
35,10.083798882681565,13.22517591863637,537.0
36,10.643382352941176,13.89415501579987,544.0
37,10.68369351669941,14.125009557253305,509.0
38,9.144665461121157,12.091920494177861,553.0
39,9.055077452667813,12.844711612815777,581.0
40,10.533697632058288,13.632602786989096,549.0
41,10.125226860254083,13.509078385000116,551.0
42,9.754189944134078,12.806944323166618,537.0
43,11.072268907563025,14.757631846110838,595.0
44,10.873646209386282,13.591638959691046,554.0
45,10.446017699115044,13.784280512779961,565.0
46,11.059130434782608,13.785059172357446,575.0
47,9.705679862306368,12.958200123557386,581.0
48,10.487437185929648,14.237154564687987,597.0
49,10.093587521663778,13.150896824207663,577.0
50,10.46075085324232,13.35406063726056,586.0
51,9.985989492119089,13.474595193993574,571.0
52,11.10126582278481,14.265490507139342,553.0
53,10.654044750430293,13.904815774228561,581.0
54,10.124777183600713,13.556710620650192,561.0
55,9.820033955857385,12.942239788658851,589.0
56,9.858715596330276,13.402570614720478,545.0
57,10.277580071174377,12.738889990798917,562.0
58,11.033613445378151,14.58548051904825,595.0
59,10.306122448979592,13.432200749178861,588.0
60,11.875954198473282,14.750891149986144,524.0
61,11.241554054054054,14.396985594100414,592.0
62,10.29453262786596,13.098553655431434,567.0
63,10.92526690391459,14.36367851992736,562.0
64,10.768141592920355,13.569667006782126,565.0
65,12.020979020979022,14.920087674096003,572.0
66,10.546448087431694,13.685870062520475,549.0
67,11.377690802348337,14.264318961712274,511.0
68,11.248638838475499,13.748053513737778,551.0
69,11.480225988700566,14.856327180946279,531.0
70,11.467803030303031,14.235712412016397,528.0
71,10.717472118959108,14.10225068623035,538.0
72,12.664694280078896,15.39512512209393,507.0
73,11.120833333333334,14.920176729034038,480.0
74,10.836099585062241,13.468686396136167,482.0
75,11.2,14.572991184793603,445.0
76,11.150234741784038,13.757084589961455,426.0
77,10.799107142857142,14.084589420933792,448.0
78,11.369668246445498,14.415807811359333,422.0
79,11.428571428571429,13.924728183941205,427.0
80,11.730478589420654,14.893575424047368,397.0
81,11.853868194842407,14.04340022498573,349.0
82,11.583333333333334,13.864308141688063,324.0
83,10.93485342019544,13.855073522542039,307.0
84,12.183183183183184,15.442843102545494,333.0
85,12.532915360501567,14.862409251852249,319.0
86,11.143859649122806,13.898918510261154,285.0
87,11.226720647773279,14.249419278386,247.0
88,11.175925925925926,13.244624151183585,216.0
89,11.341463414634147,14.476908717434872,246.0
90,11.929906542056075,14.686704504180046,214.0
91,12.575757575757576,15.49756221805073,198.0
92,13.023255813953488,15.651524406212644,172.0
93,12.543478260869565,15.599434656617596,184.0
94,10.561797752808989,13.742141097644337,178.0
95,13.085365853658537,14.908062807593277,164.0
96,10.183098591549296,12.733281191629455,142.0
97,10.673333333333334,13.402141803521564,150.0
98,13.316176470588236,16.68741029367254,136.0
99,11.037037037037036,14.71547496986359,162.0
100,11.025,12.755926287893987,120.0
101,14.528,16.57659445938664,125.0
102,10.504672897196262,12.378750685108326,107.0
103,9.225225225225225,13.45814027722775,111.0
104,10.483333333333333,12.774701452436352,120.0
105,11.08411214953271,13.793026331575327,107.0
106,13.426229508196721,16.53891880543211,122.0
107,9.891089108910892,12.873927908838864,101.0
108,13.544554455445544,15.09339243011673,101.0
109,11.53061224489796,12.873055118148919,98.0
110,13.28125,15.24032264128704,96.0
111,12.53,15.07118127588229,100.0
112,14.97979797979798,16.62428749308219,99.0
113,14.074468085106384,16.495186239290025,94.0
114,11.090909090909092,13.916273905964818,77.0
115,13.0,14.547006036136255,79.0
116,10.41025641025641,11.98206007203117,78.0
117,13.244444444444444,15.300224799047017,90.0
118,12.680555555555555,16.42981349614161,72.0
119,12.788235294117648,14.201856114143485,85.0
120,13.96875,16.62658871750163,64.0
121,10.61111111111111,12.359127955420897,72.0
122,11.909090909090908,14.47609810231827,77.0
123,15.017857142857142,15.183113911577825,56.0
124,15.920634920634921,18.133289283401815,63.0
125,10.065573770491802,12.258152188725967,61.0
126,10.895833333333334,13.237984649811787,48.0
127,14.193548387096774,19.355889271682152,62.0
128,9.78688524590164,13.250301574050255,61.0
129,12.070175438596491,12.508368126296789,57.0
130,11.357142857142858,12.053560125054823,56.0
131,13.839285714285714,14.463467188640598,56.0
132,16.069767441860463,16.200228318257636,43.0
133,16.849056603773583,17.994012066427388,53.0
134,15.0,15.409412707822446,41.0
135,9.022222222222222,12.432524955441542,45.0
136,9.5,12.067619938512818,52.0
137,10.444444444444445,11.718930554164631,27.0
138,13.837209302325581,15.132636179491788,43.0
139,12.520833333333334,16.123182178034806,48.0
140,14.909090909090908,17.39930255461098,44.0
141,13.170212765957446,19.057486431431123,47.0
142,11.08108108108108,14.969187572362653,37.0
143,16.774193548387096,17.742058650598874,31.0
144,18.43243243243243,17.390196057518125,37.0
145,12.030303030303031,16.58968966045788,33.0
146,13.121951219512194,16.811001043886737,41.0
147,15.761904761904763,19.398025451198443,42.0
148,11.71875,14.389141010924106,32.0
149,10.243243243243244,15.663839116125262,37.0
150,18.129032258064516,20.09932326470035,31.0
151,13.653846153846153,15.828941361170829,26.0
152,8.478260869565217,10.556641878316965,23.0
153,12.868421052631579,14.77245620417978,38.0
154,15.842105263157896,17.108357794737298,19.0
155,15.11111111111111,15.21723044985856,27.0
156,13.703703703703704,16.77639095417407,27.0
157,13.791666666666666,15.90728344710896,24.0
158,9.64,13.530459464975067,25.0
159,11.733333333333333,14.857793341829257,30.0
160,10.818181818181818,15.435384097944638,22.0
161,15.533333333333333,15.761012778673958,15.0
162,11.615384615384615,11.31030843624863,13.0
163,19.875,19.486554504365643,32.0
164,13.136363636363637,14.482486811401701,22.0
165,14.35,13.693160028968748,20.0
166,16.375,17.843299395945056,16.0
167,10.083333333333334,13.024781285543028,24.0
168,20.125,20.665188119153427,16.0
169,23.8,22.3005445160939,15.0
170,15.421052631578947,14.766011232533256,19.0
171,12.545454545454545,16.00811482529221,22.0
172,18.352941176470587,19.45488748512372,17.0
173,14.61111111111111,16.34603347780483,18.0
174,21.357142857142858,19.971545692876088,14.0
175,5.166666666666667,5.339958006871544,12.0
176,12.842105263157896,18.560002268602403,19.0
177,18.42105263157895,20.47848678620155,19.0
178,10.545454545454545,9.384707095734385,11.0
179,12.222222222222221,14.882107518191315,18.0
180,14.076923076923077,14.279714857456236,13.0
181,14.944444444444445,20.638263214154726,18.0
182,11.615384615384615,18.66609431356964,13.0
183,11.916666666666666,15.085024727009657,24.0
184,9.76923076923077,12.255297127867104,13.0
185,17.727272727272727,19.079260515496447,11.0
186,12.85,13.650814512039393,20.0
187,25.823529411764707,19.90362810556673,17.0
188,11.5,10.00576756752747,14.0
189,10.071428571428571,11.228153390982357,14.0
190,15.5,17.707214759680713,12.0
