distance,density
339.0,0.047619047619047616
338.0,0.0
337.0,0.0
336.0,0.09090909090909091
335.0,0.09090909090909091
334.0,0.045454545454545456
333.0,0.045454545454545456
332.0,0.09090909090909091
331.0,0.045454545454545456
330.0,0.0
329.0,0.0
328.0,0.045454545454545456
327.0,0.0
326.0,0.18181818181818182
325.0,0.045454545454545456
324.0,0.0
323.0,0.045454545454545456
322.0,0.0
321.0,0.0
320.0,0.08333333333333333
319.0,0.11538461538461539
318.0,0.037037037037037035
317.0,0.10714285714285714
316.0,0.07142857142857142
315.0,0.10714285714285714
314.0,0.03571428571428571
313.0,0.03571428571428571
312.0,0.03571428571428571
311.0,0.03571428571428571
310.0,0.0
309.0,0.03571428571428571
308.0,0.0
307.0,0.03333333333333333
306.0,0.13333333333333333
305.0,0.06666666666666667
304.0,0.0
303.0,0.03333333333333333
302.0,0.06666666666666667
301.0,0.0
300.0,0.03333333333333333
299.0,0.06666666666666667
298.0,0.03333333333333333
297.0,0.0
296.0,0.03125
295.0,0.125
294.0,0.03125
293.0,0.0
292.0,0.0
291.0,0.09375
290.0,0.03125
289.0,0.09375
288.0,0.03125
287.0,0.0625
286.0,0.0625
285.0,0.0
284.0,0.0
283.0,0.08823529411764706
282.0,0.08823529411764706
281.0,0.029411764705882353
280.0,0.0
279.0,0.058823529411764705
278.0,0.11428571428571428
277.0,0.10526315789473684
276.0,0.0
275.0,0.07894736842105263
274.0,0.05263157894736842
273.0,0.0
272.0,0.0
271.0,0.07894736842105263
270.0,0.05263157894736842
269.0,0.025
268.0,0.075
267.0,0.025
266.0,0.0
265.0,0.0975609756097561
264.0,0.046511627906976744
263.0,0.0
262.0,0.021739130434782608
261.0,0.021739130434782608
260.0,0.021739130434782608
259.0,0.041666666666666664
258.0,0.0625
257.0,0.02040816326530612
256.0,0.04
255.0,0.0196078431372549
254.0,0.03773584905660377
253.0,0.05555555555555555
252.0,0.05454545454545454
251.0,0.017857142857142856
250.0,0.0
249.0,0.06896551724137931
248.0,0.05
247.0,0.03278688524590164
246.0,0.06451612903225806
245.0,0.06451612903225806
244.0,0.046153846153846156
243.0,0.029411764705882353
242.0,0.029411764705882353
241.0,0.057971014492753624
240.0,0.02857142857142857
239.0,0.0
238.0,0.04285714285714286
237.0,0.014084507042253521
236.0,0.05555555555555555
235.0,0.09722222222222222
234.0,0.05555555555555555
233.0,0.08333333333333333
232.0,0.05555555555555555
231.0,0.041666666666666664
230.0,0.1111111111111111
229.0,0.013888888888888888
228.0,0.1388888888888889
227.0,0.05405405405405406
226.0,0.08108108108108109
225.0,0.04
224.0,0.06578947368421052
223.0,0.03896103896103896
222.0,0.01282051282051282
221.0,0.038461538461538464
220.0,0.05063291139240506
219.0,0.0625
218.0,0.025
217.0,0.0963855421686747
216.0,0.07058823529411765
215.0,0.046511627906976744
214.0,0.05747126436781609
213.0,0.056818181818181816
212.0,0.045454545454545456
211.0,0.06818181818181818
210.0,0.0449438202247191
209.0,0.05434782608695652
208.0,0.03225806451612903
207.0,0.0425531914893617
206.0,0.02127659574468085
205.0,0.052083333333333336
204.0,0.041666666666666664
203.0,0.041666666666666664
202.0,0.020202020202020204
201.0,0.03
200.0,0.08
199.0,0.06
198.0,0.049019607843137254
197.0,0.02830188679245283
196.0,0.03773584905660377
195.0,0.03773584905660377
194.0,0.018867924528301886
193.0,0.018518518518518517
192.0,0.027777777777777776
191.0,0.018518518518518517
190.0,0.026785714285714284
189.0,0.05357142857142857
188.0,0.05309734513274336
187.0,0.04310344827586207
186.0,0.02586206896551724
185.0,0.02459016393442623
184.0,0.046875
183.0,0.05303030303030303
182.0,0.03787878787878788
181.0,0.03759398496240601
180.0,0.04477611940298507
179.0,0.05970149253731343
178.0,0.022058823529411766
177.0,0.028368794326241134
176.0,0.04794520547945205
175.0,0.0196078431372549
174.0,0.03184713375796178
173.0,0.03125
172.0,0.043209876543209874
171.0,0.04878048780487805
170.0,0.017857142857142856
169.0,0.02857142857142857
168.0,0.03314917127071823
167.0,0.03278688524590164
166.0,0.010869565217391304
165.0,0.021621621621621623
164.0,0.05612244897959184
163.0,0.03015075376884422
162.0,0.0297029702970297
161.0,0.03398058252427184
160.0,0.019230769230769232
159.0,0.009478672985781991
158.0,0.041666666666666664
157.0,0.02727272727272727
156.0,0.04329004329004329
155.0,0.02074688796680498
154.0,0.023622047244094488
153.0,0.05791505791505792
152.0,0.030418250950570342
151.0,0.040740740740740744
150.0,0.07581227436823104
149.0,0.031578947368421054
148.0,0.040955631399317405
147.0,0.03322259136212625
146.0,0.03870967741935484
145.0,0.03785488958990536
144.0,0.045871559633027525
143.0,0.023529411764705882
142.0,0.037037037037037035
141.0,0.04054054054054054
140.0,0.052770448548812667
139.0,0.03333333333333333
138.0,0.032418952618453865
137.0,0.03579952267303103
136.0,0.02968036529680365
135.0,0.0367170626349892
134.0,0.04384133611691023
133.0,0.017964071856287425
132.0,0.05950095969289827
131.0,0.041970802919708027
130.0,0.03664921465968586
129.0,0.03523489932885906
128.0,0.033925686591276254
127.0,0.055031446540880505
126.0,0.030120481927710843
125.0,0.05232558139534884
124.0,0.042432814710042434
123.0,0.03547066848567531
122.0,0.03302509907529723
121.0,0.03580562659846547
120.0,0.04714640198511166
119.0,0.045838359469240045
118.0,0.05035128805620609
117.0,0.0447427293064877
116.0,0.032502708559046585
115.0,0.037460978147762745
114.0,0.039755351681957186
113.0,0.0407149950347567
112.0,0.044530493707647625
111.0,0.047932330827067667
110.0,0.030658250676284943
109.0,0.04332449160035367
108.0,0.03270223752151463
107.0,0.0380479735318445
106.0,0.03662420382165605
105.0,0.03643410852713178
104.0,0.04119850187265917
103.0,0.038820992092020126
102.0,0.04504504504504504
101.0,0.031725049570389956
100.0,0.034547738693467334
99.0,0.02751196172248804
98.0,0.03009259259259259
97.0,0.03920485919381557
96.0,0.03105263157894737
95.0,0.02813425468904245
94.0,0.03483992467043315
93.0,0.032359550561797755
92.0,0.030072003388394747
91.0,0.02696272799365583
90.0,0.027767493520918177
89.0,0.03582608695652174
88.0,0.027932960893854747
87.0,0.031115218730745534
86.0,0.031409168081494056
85.0,0.03308348410441975
84.0,0.03349633251833741
83.0,0.02773246329526917
82.0,0.030464754280631532
81.0,0.029657477025898077
80.0,0.03186558516801854
79.0,0.028161337209302327
78.0,0.030361193508986216
77.0,0.026711749788672867
76.0,0.027229740746779717
75.0,0.0273844717597635
74.0,0.03245496501414322
73.0,0.025364431486880466
72.0,0.030133448127421438
71.0,0.02744713625542641
70.0,0.0243935677296266
69.0,0.02678093197643278
68.0,0.02833794648741268
67.0,0.02813599062133646
66.0,0.02736382322713258
65.0,0.02617933476666245
64.0,0.030121234845644294
63.0,0.027884496220101623
62.0,0.030448127685696748
61.0,0.030244139438843676
60.0,0.027634266490448155
59.0,0.027007733491969065
58.0,0.026194690265486726
57.0,0.028417728920594083
56.0,0.020978210477515066
55.0,0.02834193918531268
54.0,0.02963215258855586
53.0,0.026196928635953028
52.0,0.03003613369467028
51.0,0.025971093044263777
50.0,0.03026196928635953
49.0,0.030600722673893407
48.0,0.028003613369467027
47.0,0.027439024390243903
46.0,0.027890695573622403
45.0,0.024841915085817526
44.0,0.029923215898825656
43.0,0.029019873532068655
42.0,0.027439024390243903
41.0,0.026422764227642278
40.0,0.02676151761517615
39.0,0.024164408310749775
38.0,0.02540650406504065
37.0,0.025293586269196026
36.0,0.024390243902439025
35.0,0.023712737127371274
34.0,0.028681120144534777
33.0,0.023599819331526647
32.0,0.0256323396567299
31.0,0.025971093044263777
30.0,0.025971093044263777
29.0,0.024390243902439025
28.0,0.0242773261065944
27.0,0.025519421860885277
26.0,0.022809394760614273
25.0,0.02450316169828365
24.0,0.02630984643179765
23.0,0.023712737127371274
22.0,0.0256323396567299
21.0,0.025293586269196026
20.0,0.02495483288166215
19.0,0.027439024390243903
18.0,0.02495483288166215
17.0,0.022809394760614273
16.0,0.027551942186088526
15.0,0.027439024390243903
14.0,0.028455284552845527
13.0,0.023599819331526647
12.0,0.02585817524841915
11.0,0.024841915085817526
10.0,0.03218157181571816
9.0,0.0256323396567299
8.0,0.022922312556458897
7.0,0.025293586269196026
6.0,0.022922312556458897
5.0,0.024841915085817526
4.0,0.022583559168925023
3.0,0.0247289972899729
2.0,0.02585817524841915
1.0,0.03003613369467028
0.0,0.023712737127371274
340.0,0.05263157894736842
341.0,0.0
342.0,0.058823529411764705
343.0,0.058823529411764705
344.0,0.058823529411764705
345.0,0.0
346.0,0.0
347.0,0.0
348.0,0.0
349.0,0.0
350.0,0.0
351.0,0.06666666666666667
352.0,0.06666666666666667
353.0,0.0
354.0,0.0
355.0,0.06666666666666667
356.0,0.0
357.0,0.0
358.0,0.06666666666666667
359.0,0.0
360.0,0.0
361.0,0.06666666666666667
362.0,0.0
363.0,0.13333333333333333
364.0,0.06666666666666667
365.0,0.13333333333333333
366.0,0.13333333333333333
367.0,0.0
368.0,0.06666666666666667
369.0,0.13333333333333333
370.0,0.0
371.0,0.06666666666666667
372.0,0.06666666666666667
373.0,0.06666666666666667
374.0,0.06666666666666667
375.0,0.2
376.0,0.15384615384615385
377.0,0.07692307692307693
378.0,0.0
379.0,0.0
380.0,0.07692307692307693
381.0,0.0
382.0,0.07692307692307693
383.0,0.0
384.0,0.0
385.0,0.0
386.0,0.07692307692307693
387.0,0.07692307692307693
388.0,0.07692307692307693
389.0,0.16666666666666666
390.0,0.18181818181818182
391.0,0.09090909090909091
392.0,0.18181818181818182
393.0,0.09090909090909091
394.0,0.18181818181818182
395.0,0.09090909090909091
396.0,0.0
397.0,0.0
