Position,Value,Nucleosome_Distance,Centromere_Distance
1,0,0,250117
2,0,1,250116
3,0,2,250115
4,0,3,250114
5,0,4,250113
6,0,5,250112
7,0,6,250111
8,0,7,250110
9,0,8,250109
10,0,9,250108
11,0,10,250107
12,0,11,250106
13,0,12,250105
14,0,13,250104
15,0,14,250103
16,0,15,250102
17,0,16,250101
18,0,17,250100
19,0,18,250099
20,0,19,250098
21,0,20,250097
22,0,21,250096
23,0,22,250095
24,0,23,250094
25,0,24,250093
26,0,25,250092
27,0,26,250091
28,0,27,250090
29,0,28,250089
30,0,29,250088
31,0,30,250087
32,0,31,250086
33,0,32,250085
34,0,33,250084
35,0,34,250083
36,0,35,250082
37,0,36,250081
38,0,37,250080
39,0,38,250079
40,0,39,250078
41,0,40,250077
42,0,41,250076
43,2,42,250075
44,0,43,250074
45,0,44,250073
46,0,45,250072
47,0,46,250071
48,0,47,250070
49,0,48,250069
50,0,49,250068
51,0,50,250067
52,0,51,250066
53,0,52,250065
54,0,53,250064
55,0,54,250063
56,0,55,250062
57,0,56,250061
58,0,57,250060
59,0,58,250059
60,0,59,250058
61,0,60,250057
62,0,61,250056
63,0,61,250055
64,0,60,250054
65,0,59,250053
66,0,58,250052
67,1,57,250051
68,0,56,250050
69,37,55,250049
70,0,54,250048
71,0,53,250047
72,0,52,250046
73,0,51,250045
74,0,50,250044
75,0,49,250043
76,0,48,250042
77,0,47,250041
78,0,46,250040
79,0,45,250039
80,0,44,250038
81,0,43,250037
82,0,42,250036
83,0,41,250035
84,0,40,250034
85,0,39,250033
86,0,38,250032
87,0,37,250031
88,0,36,250030
89,0,35,250029
90,0,34,250028
91,0,33,250027
92,8,32,250026
93,9,31,250025
94,0,30,250024
95,0,29,250023
96,0,28,250022
97,0,27,250021
98,0,26,250020
99,0,25,250019
100,46,24,250018
101,16,23,250017
102,16,22,250016
103,0,21,250015
104,0,20,250014
105,0,19,250013
106,0,18,250012
107,0,17,250011
108,0,16,250010
109,0,15,250009
110,1,14,250008
111,0,13,250007
112,0,12,250006
113,0,11,250005
114,0,10,250004
115,0,9,250003
116,0,8,250002
117,0,7,250001
118,0,6,250000
119,0,5,249999
120,0,4,249998
121,0,3,249997
122,0,2,249996
123,0,1,249995
124,2,0,249994
125,0,1,249993
126,1,2,249992
127,0,3,249991
128,0,4,249990
129,0,5,249989
130,0,6,249988
131,0,7,249987
132,0,8,249986
133,0,9,249985
134,0,10,249984
135,0,11,249983
136,0,12,249982
137,0,13,249981
138,0,14,249980
139,18,15,249979
140,0,16,249978
141,5,17,249977
142,0,18,249976
143,0,19,249975
144,0,20,249974
145,0,21,249973
146,61,22,249972
147,2,23,249971
148,0,24,249970
149,0,25,249969
150,0,26,249968
151,0,27,249967
152,4,28,249966
153,0,29,249965
154,0,30,249964
155,0,31,249963
156,0,32,249962
157,0,33,249961
158,0,34,249960
159,0,35,249959
160,0,36,249958
161,0,37,249957
162,0,38,249956
163,0,39,249955
164,0,40,249954
165,0,41,249953
166,0,42,249952
167,0,43,249951
168,10,44,249950
169,0,45,249949
170,0,46,249948
171,0,47,249947
172,0,48,249946
173,0,49,249945
174,0,50,249944
175,0,51,249943
176,0,52,249942
177,0,53,249941
178,0,54,249940
179,14,55,249939
180,0,56,249938
181,0,57,249937
182,0,58,249936
183,0,59,249935
184,0,60,249934
185,0,61,249933
186,0,62,249932
187,0,63,249931
188,0,64,249930
189,0,65,249929
190,0,66,249928
191,0,67,249927
192,0,68,249926
193,0,69,249925
194,0,70,249924
195,0,71,249923
196,0,72,249922
197,0,73,249921
198,11,74,249920
199,0,75,249919
200,0,76,249918
201,0,77,249917
202,0,78,249916
203,0,79,249915
204,0,80,249914
205,0,81,249913
206,0,82,249912
207,0,83,249911
208,0,84,249910
209,8,85,249909
210,0,86,249908
211,0,87,249907
212,0,88,249906
213,5,89,249905
214,0,90,249904
215,0,91,249903
216,0,92,249902
217,3,93,249901
218,0,94,249900
219,0,95,249899
220,0,95,249898
221,1,94,249897
222,0,93,249896
223,0,92,249895
224,0,91,249894
225,1,90,249893
226,0,89,249892
227,0,88,249891
228,1,87,249890
229,0,86,249889
230,14,85,249888
231,0,84,249887
232,0,83,249886
233,0,82,249885
234,0,81,249884
235,0,80,249883
236,0,79,249882
237,0,78,249881
238,0,77,249880
239,0,76,249879
240,0,75,249878
241,0,74,249877
242,0,73,249876
243,0,72,249875
244,0,71,249874
245,0,70,249873
246,0,69,249872
247,0,68,249871
248,0,67,249870
249,0,66,249869
250,0,65,249868
251,0,64,249867
252,0,63,249866
253,0,62,249865
254,0,61,249864
255,0,60,249863
256,0,59,249862
257,0,58,249861
258,0,57,249860
259,0,56,249859
260,0,55,249858
261,0,54,249857
262,0,53,249856
263,0,52,249855
264,0,51,249854
265,0,50,249853
266,4,49,249852
267,0,48,249851
268,0,47,249850
269,0,46,249849
270,0,45,249848
271,0,44,249847
272,0,43,249846
273,0,42,249845
274,0,41,249844
275,0,40,249843
276,0,39,249842
277,0,38,249841
278,0,37,249840
279,0,36,249839
280,0,35,249838
281,0,34,249837
282,3,33,249836
283,0,32,249835
284,0,31,249834
285,0,30,249833
286,0,29,249832
287,0,28,249831
288,0,27,249830
289,0,26,249829
290,0,25,249828
291,0,24,249827
292,0,23,249826
293,0,22,249825
294,18,21,249824
295,0,20,249823
296,0,19,249822
297,0,18,249821
298,10,17,249820
299,0,16,249819
300,0,15,249818
301,0,14,249817
302,0,13,249816
303,0,12,249815
304,0,11,249814
305,0,10,249813
306,0,9,249812
307,0,8,249811
308,0,7,249810
309,0,6,249809
310,0,5,249808
311,0,4,249807
312,0,3,249806
313,0,2,249805
314,0,1,249804
315,0,0,249803
316,0,1,249802
317,0,2,249801
318,0,3,249800
319,0,4,249799
320,0,5,249798
321,0,6,249797
322,0,7,249796
323,0,8,249795
324,0,9,249794
325,0,10,249793
326,0,11,249792
327,0,12,249791
328,0,13,249790
329,0,14,249789
330,0,15,249788
331,0,16,249787
332,0,17,249786
333,0,18,249785
334,2,19,249784
335,0,20,249783
336,0,21,249782
337,0,22,249781
338,0,23,249780
339,0,24,249779
340,0,25,249778
341,0,26,249777
342,0,27,249776
343,0,28,249775
344,0,29,249774
345,0,30,249773
346,0,31,249772
347,0,32,249771
348,3,33,249770
349,0,34,249769
350,0,35,249768
351,0,36,249767
352,0,37,249766
353,0,38,249765
354,0,39,249764
355,0,40,249763
356,0,41,249762
357,0,42,249761
358,0,43,249760
359,0,44,249759
360,2,45,249758
361,0,46,249757
362,0,47,249756
363,0,48,249755
364,0,49,249754
365,0,50,249753
366,0,51,249752
367,3,52,249751
368,0,53,249750
369,0,54,249749
370,0,55,249748
371,0,56,249747
372,0,57,249746
373,0,56,249745
374,2,55,249744
375,0,54,249743
376,0,53,249742
377,2,52,249741
378,0,51,249740
379,0,50,249739
380,0,49,249738
381,6,48,249737
382,0,47,249736
383,7,46,249735
384,1,45,249734
385,0,44,249733
386,0,43,249732
387,0,42,249731
388,0,41,249730
389,0,40,249729
390,0,39,249728
391,0,38,249727
392,0,37,249726
393,5,36,249725
394,0,35,249724
395,0,34,249723
396,0,33,249722
397,0,32,249721
398,0,31,249720
399,2,30,249719
400,0,29,249718
401,0,28,249717
402,0,27,249716
403,0,26,249715
404,0,25,249714
405,0,24,249713
406,8,23,249712
407,0,22,249711
408,0,21,249710
409,0,20,249709
410,0,19,249708
411,0,18,249707
412,3,17,249706
413,0,16,249705
414,0,15,249704
415,0,14,249703
416,0,13,249702
417,0,12,249701
418,4,11,249700
419,0,10,249699
420,0,9,249698
421,0,8,249697
422,0,7,249696
423,0,6,249695
424,0,5,249694
425,0,4,249693
426,0,3,249692
427,0,2,249691
428,0,1,249690
429,0,0,249689
430,0,1,249688
431,0,2,249687
432,0,3,249686
433,0,4,249685
434,0,5,249684
435,0,6,249683
436,0,7,249682
437,0,8,249681
438,2,9,249680
439,0,10,249679
