Position,Value,Nucleosome_Distance,Centromere_Distance
1,4,0,250207
2,7,1,250206
3,0,2,250205
4,0,3,250204
5,0,4,250203
6,0,5,250202
7,0,6,250201
8,0,7,250200
9,0,8,250199
10,0,9,250198
11,0,10,250197
12,0,11,250196
13,0,12,250195
14,0,13,250194
15,0,14,250193
16,0,15,250192
17,0,16,250191
18,8,17,250190
19,0,18,250189
20,0,19,250188
21,0,20,250187
22,0,21,250186
23,2,22,250185
24,0,23,250184
25,0,24,250183
26,0,25,250182
27,0,26,250181
28,0,27,250180
29,0,28,250179
30,0,29,250178
31,0,30,250177
32,0,31,250176
33,0,32,250175
34,0,33,250174
35,0,34,250173
36,0,35,250172
37,0,36,250171
38,0,37,250170
39,0,38,250169
40,0,39,250168
41,0,40,250167
42,0,41,250166
43,0,42,250165
44,0,43,250164
45,1,44,250163
46,0,45,250162
47,0,46,250161
48,0,47,250160
49,14,48,250159
50,4,49,250158
51,0,50,250157
52,0,51,250156
53,1,52,250155
54,0,53,250154
55,0,54,250153
56,0,55,250152
57,0,56,250151
58,0,57,250150
59,0,58,250149
60,0,59,250148
61,0,60,250147
62,0,61,250146
63,0,62,250145
64,0,63,250144
65,0,64,250143
66,9,65,250142
67,0,66,250141
68,0,67,250140
69,1,68,250139
70,0,69,250138
71,0,70,250137
72,0,71,250136
73,0,72,250135
74,0,73,250134
75,0,74,250133
76,0,75,250132
77,0,74,250131
78,0,73,250130
79,0,72,250129
80,0,71,250128
81,0,70,250127
82,0,69,250126
83,0,68,250125
84,0,67,250124
85,0,66,250123
86,0,65,250122
87,36,64,250121
88,1,63,250120
89,0,62,250119
90,0,61,250118
91,0,60,250117
92,0,59,250116
93,0,58,250115
94,7,57,250114
95,0,56,250113
96,0,55,250112
97,4,54,250111
98,0,53,250110
99,1,52,250109
100,0,51,250108
101,0,50,250107
102,0,49,250106
103,0,48,250105
104,0,47,250104
105,0,46,250103
106,0,45,250102
107,0,44,250101
108,0,43,250100
109,2,42,250099
110,0,41,250098
111,0,40,250097
112,0,39,250096
113,1,38,250095
114,30,37,250094
115,0,36,250093
116,0,35,250092
117,0,34,250091
118,0,33,250090
119,0,32,250089
120,0,31,250088
121,0,30,250087
122,0,29,250086
123,0,28,250085
124,0,27,250084
125,0,26,250083
126,0,25,250082
127,0,24,250081
128,0,23,250080
129,0,22,250079
130,0,21,250078
131,0,20,250077
132,0,19,250076
133,0,18,250075
134,32,17,250074
135,0,16,250073
136,0,15,250072
137,0,14,250071
138,0,13,250070
139,0,12,250069
140,0,11,250068
141,44,10,250067
142,0,9,250066
143,0,8,250065
144,0,7,250064
145,0,6,250063
146,0,5,250062
147,0,4,250061
148,0,3,250060
149,0,2,250059
150,0,1,250058
151,0,0,250057
152,0,1,250056
153,0,2,250055
154,0,3,250054
155,2,4,250053
156,0,5,250052
157,0,6,250051
158,0,7,250050
159,0,8,250049
160,0,9,250048
161,0,10,250047
162,0,11,250046
163,0,12,250045
164,0,13,250044
165,0,14,250043
166,7,15,250042
167,0,16,250041
168,0,17,250040
169,0,18,250039
170,0,19,250038
171,0,20,250037
172,0,21,250036
173,0,22,250035
174,16,23,250034
175,0,24,250033
176,0,25,250032
177,0,26,250031
178,0,27,250030
179,0,28,250029
180,1,29,250028
181,0,30,250027
182,0,31,250026
183,0,32,250025
184,0,33,250024
185,16,34,250023
186,0,35,250022
187,0,36,250021
188,0,37,250020
189,0,38,250019
190,10,39,250018
191,0,40,250017
192,0,41,250016
193,0,40,250015
194,0,39,250014
195,0,38,250013
196,0,37,250012
197,0,36,250011
198,0,35,250010
199,0,34,250009
200,0,33,250008
201,0,32,250007
202,0,31,250006
203,5,30,250005
204,0,29,250004
205,0,28,250003
206,1,27,250002
207,0,26,250001
208,0,25,250000
209,0,24,249999
210,0,23,249998
211,0,22,249997
212,0,21,249996
213,17,20,249995
214,0,19,249994
215,0,18,249993
216,0,17,249992
217,0,16,249991
218,0,15,249990
219,0,14,249989
220,0,13,249988
221,0,12,249987
222,0,11,249986
223,0,10,249985
224,0,9,249984
225,0,8,249983
226,0,7,249982
227,0,6,249981
228,2,5,249980
229,0,4,249979
230,2,3,249978
231,0,2,249977
232,0,1,249976
233,0,0,249975
234,0,1,249974
235,0,2,249973
236,0,3,249972
237,0,4,249971
238,0,5,249970
239,0,6,249969
240,0,7,249968
241,0,8,249967
242,0,9,249966
243,0,10,249965
244,0,11,249964
245,0,12,249963
246,0,13,249962
247,0,14,249961
248,0,15,249960
249,0,16,249959
250,4,17,249958
251,0,18,249957
252,0,19,249956
253,0,20,249955
254,0,21,249954
255,36,22,249953
256,0,23,249952
257,0,24,249951
258,0,25,249950
259,0,26,249949
260,0,27,249948
261,0,28,249947
262,0,29,249946
263,0,30,249945
264,0,31,249944
265,0,32,249943
266,0,33,249942
267,0,34,249941
268,0,35,249940
269,0,36,249939
270,0,37,249938
271,0,38,249937
272,0,39,249936
273,0,40,249935
274,0,41,249934
275,0,42,249933
276,0,43,249932
277,0,44,249931
278,0,45,249930
279,0,46,249929
280,0,47,249928
281,0,48,249927
282,0,49,249926
283,6,50,249925
284,0,51,249924
285,0,52,249923
286,0,53,249922
287,0,54,249921
288,0,55,249920
289,0,56,249919
290,0,57,249918
291,0,58,249917
292,0,59,249916
293,2,60,249915
294,0,61,249914
295,0,62,249913
296,0,63,249912
297,0,64,249911
298,0,65,249910
299,0,66,249909
300,0,67,249908
301,0,68,249907
302,0,69,249906
303,0,70,249905
304,0,71,249904
305,0,72,249903
306,0,73,249902
307,0,74,249901
308,0,75,249900
309,0,76,249899
310,0,77,249898
311,0,78,249897
312,0,79,249896
313,0,80,249895
314,7,81,249894
315,0,82,249893
316,0,83,249892
317,0,84,249891
318,0,85,249890
319,0,86,249889
320,0,85,249888
321,0,84,249887
322,0,83,249886
323,6,82,249885
324,0,81,249884
325,0,80,249883
326,0,79,249882
327,0,78,249881
328,0,77,249880
329,0,76,249879
330,0,75,249878
331,0,74,249877
332,0,73,249876
333,0,72,249875
334,35,71,249874
335,0,70,249873
336,0,69,249872
337,0,68,249871
338,6,67,249870
339,0,66,249869
340,0,65,249868
341,0,64,249867
342,0,63,249866
343,0,62,249865
344,0,61,249864
345,0,60,249863
346,0,59,249862
347,0,58,249861
348,0,57,249860
349,0,56,249859
350,0,55,249858
351,0,54,249857
352,0,53,249856
353,0,52,249855
354,18,51,249854
355,0,50,249853
356,0,49,249852
357,0,48,249851
358,0,47,249850
359,0,46,249849
360,0,45,249848
361,0,44,249847
362,0,43,249846
363,13,42,249845
364,0,41,249844
365,0,40,249843
366,0,39,249842
367,0,38,249841
368,0,37,249840
369,1,36,249839
370,0,35,249838
371,0,34,249837
372,0,33,249836
373,38,32,249835
374,0,31,249834
375,0,30,249833
376,0,29,249832
377,0,28,249831
378,0,27,249830
379,0,26,249829
380,0,25,249828
381,0,24,249827
382,0,23,249826
383,0,22,249825
384,0,21,249824
385,0,20,249823
386,0,19,249822
387,0,18,249821
388,0,17,249820
389,0,16,249819
390,0,15,249818
391,0,14,249817
392,23,13,249816
393,0,12,249815
394,0,11,249814
395,2,10,249813
396,0,9,249812
397,0,8,249811
398,4,7,249810
399,0,6,249809
400,0,5,249808
401,0,4,249807
402,0,3,249806
403,0,2,249805
404,0,1,249804
405,0,0,249803
406,0,1,249802
407,0,2,249801
408,0,3,249800
409,0,4,249799
410,0,5,249798
411,0,6,249797
412,0,7,249796
413,0,8,249795
414,0,9,249794
415,0,10,249793
416,4,11,249792
417,0,12,249791
418,0,13,249790
419,0,14,249789
420,0,15,249788
421,0,16,249787
422,0,17,249786
423,0,18,249785
424,0,19,249784
425,0,20,249783
426,0,21,249782
427,0,22,249781
428,0,23,249780
429,0,24,249779
430,0,25,249778
431,0,26,249777
432,0,27,249776
433,0,28,249775
434,0,29,249774
435,0,30,249773
436,0,31,249772
437,0,32,249771
438,0,33,249770
439,0,34,249769
440,0,35,249768
441,0,36,249767
442,0,37,249766
443,0,38,249765
444,0,39,249764
445,0,40,249763
446,3,41,249762
447,1,42,249761
448,0,43,249760
449,16,44,249759
450,0,45,249758
451,0,46,249757
452,0,47,249756
453,0,48,249755
454,0,49,249754
455,0,50,249753
456,0,51,249752
457,0,52,249751
458,0,53,249750
459,0,54,249749
460,0,55,249748
461,0,56,249747
462,0,57,249746
463,0,58,249745
464,0,59,249744
465,32,60,249743
466,0,61,249742
467,0,62,249741
468,0,63,249740
469,0,64,249739
470,0,65,249738
471,0,66,249737
472,0,67,249736
473,0,68,249735
474,0,69,249734
475,0,70,249733
476,0,71,249732
477,3,72,249731
478,0,73,249730
479,0,74,249729
480,0,75,249728
481,0,76,249727
482,0,77,249726
483,0,78,249725
484,0,79,249724
485,0,80,249723
486,0,81,249722
487,0,82,249721
488,0,83,249720
489,0,84,249719
490,0,85,249718
491,0,86,249717
492,0,87,249716
493,0,88,249715
494,0,89,249714
495,3,90,249713
496,0,91,249712
497,0,92,249711
498,0,93,249710
499,0,94,249709
500,0,95,249708
501,2,96,249707
502,0,97,249706
503,0,98,249705
504,0,99,249704
505,0,100,249703
506,0,101,249702
507,0,102,249701
508,0,103,249700
509,1,104,249699
510,0,105,249698
511,7,106,249697
512,0,107,249696
513,29,108,249695
514,0,109,249694
515,0,110,249693
516,0,111,249692
517,0,112,249691
518,3,111,249690
519,0,110,249689
520,0,109,249688
521,0,108,249687
522,18,107,249686
523,0,106,249685
524,0,105,249684
525,0,104,249683
526,0,103,249682
527,0,102,249681
528,0,101,249680
529,0,100,249679
530,1,99,249678
531,0,98,249677
532,0,97,249676
533,0,96,249675
534,0,95,249674
535,0,94,249673
536,0,93,249672
537,0,92,249671
538,4,91,249670
539,0,90,249669
540,22,89,249668
541,0,88,249667
542,17,87,249666
543,0,86,249665
544,0,85,249664
545,0,84,249663
546,0,83,249662
547,1,82,249661
548,23,81,249660
549,0,80,249659
550,1,79,249658
551,0,78,249657
552,0,77,249656
553,0,76,249655
554,0,75,249654
555,0,74,249653
556,0,73,249652
557,0,72,249651
558,0,71,249650
559,0,70,249649
560,0,69,249648
561,0,68,249647
562,0,67,249646
563,11,66,249645
564,0,65,249644
565,0,64,249643
566,0,63,249642
567,0,62,249641
568,0,61,249640
569,0,60,249639
570,0,59,249638
571,0,58,249637
572,0,57,249636
573,34,56,249635
574,0,55,249634
575,0,54,249633
576,0,53,249632
577,0,52,249631
578,0,51,249630
579,0,50,249629
580,0,49,249628
581,0,48,249627
582,0,47,249626
583,0,46,249625
584,0,45,249624
585,0,44,249623
586,0,43,249622
587,0,42,249621
588,0,41,249620
589,0,40,249619
590,0,39,249618
591,0,38,249617
592,0,37,249616
593,0,36,249615
594,0,35,249614
595,0,34,249613
596,0,33,249612
597,0,32,249611
598,3,31,249610
599,0,30,249609
600,0,29,249608
601,12,28,249607
602,43,27,249606
603,0,26,249605
604,0,25,249604
605,0,24,249603
606,0,23,249602
607,0,22,249601
608,1,21,249600
609,4,20,249599
610,0,19,249598
611,0,18,249597
612,0,17,249596
613,0,16,249595
614,0,15,249594
615,0,14,249593
616,0,13,249592
617,1,12,249591
618,0,11,249590
619,0,10,249589
620,0,9,249588
621,0,8,249587
622,0,7,249586
623,5,6,249585
624,0,5,249584
625,26,4,249583
626,9,3,249582
627,0,2,249581
628,5,1,249580
629,0,0,249579
630,0,1,249578
631,0,2,249577
632,0,3,249576
633,0,4,249575
634,0,5,249574
635,0,6,249573
636,3,7,249572
637,2,8,249571
638,0,9,249570
639,0,10,249569
640,0,11,249568
641,0,12,249567
642,0,13,249566
643,0,14,249565
644,0,15,249564
645,4,16,249563
646,8,17,249562
647,0,18,249561
648,0,19,249560
649,25,20,249559
650,6,21,249558
651,0,22,249557
652,0,23,249556
653,0,24,249555
654,0,25,249554
655,0,26,249553
656,0,27,249552
657,0,28,249551
658,0,29,249550
659,0,30,249549
660,0,31,249548
661,0,32,249547
662,0,33,249546
663,0,34,249545
664,0,35,249544
665,0,36,249543
666,30,37,249542
667,0,38,249541
668,0,39,249540
669,0,40,249539
670,0,41,249538
671,0,42,249537
672,0,43,249536
673,0,44,249535
674,0,45,249534
675,0,46,249533
676,0,47,249532
677,0,48,249531
678,0,49,249530
679,0,50,249529
680,0,51,249528
681,0,52,249527
682,37,53,249526
683,15,54,249525
684,0,55,249524
685,0,56,249523
686,0,57,249522
687,0,58,249521
688,0,59,249520
689,5,60,249519
690,50,61,249518
691,0,62,249517
692,0,63,249516
693,0,64,249515
694,0,65,249514
695,0,66,249513
696,0,67,249512
697,0,68,249511
698,0,69,249510
699,0,70,249509
700,0,71,249508
701,0,72,249507
702,0,73,249506
703,0,74,249505
704,0,75,249504
705,0,76,249503
706,2,77,249502
707,0,78,249501
708,25,79,249500
709,11,80,249499
710,0,81,249498
711,0,82,249497
712,0,83,249496
713,0,84,249495
714,0,85,249494
715,0,86,249493
716,0,87,249492
717,0,88,249491
718,0,89,249490
719,0,90,249489
720,0,91,249488
721,0,92,249487
722,1,93,249486
723,0,92,249485
724,0,91,249484
725,0,90,249483
726,0,89,249482
727,22,88,249481
728,0,87,249480
729,0,86,249479
730,0,85,249478
731,0,84,249477
732,0,83,249476
733,0,82,249475
734,0,81,249474
735,0,80,249473
736,0,79,249472
737,0,78,249471
738,0,77,249470
739,20,76,249469
740,0,75,249468
741,0,74,249467
742,15,73,249466
743,0,72,249465
744,0,71,249464
745,0,70,249463
746,0,69,249462
747,2,68,249461
748,6,67,249460
749,0,66,249459
750,0,65,249458
751,0,64,249457
752,0,63,249456
753,0,62,249455
754,0,61,249454
755,0,60,249453
756,0,59,249452
757,15,58,249451
758,0,57,249450
759,0,56,249449
760,0,55,249448
761,0,54,249447
762,0,53,249446
763,0,52,249445
764,0,51,249444
765,0,50,249443
766,0,49,249442
767,0,48,249441
768,0,47,249440
769,0,46,249439
770,0,45,249438
771,0,44,249437
772,0,43,249436
773,0,42,249435
774,0,41,249434
775,0,40,249433
776,0,39,249432
777,0,38,249431
778,0,37,249430
779,0,36,249429
780,0,35,249428
781,40,34,249427
782,0,33,249426
783,0,32,249425
784,0,31,249424
785,0,30,249423
786,0,29,249422
787,0,28,249421
788,0,27,249420
789,0,26,249419
790,0,25,249418
791,0,24,249417
792,0,23,249416
793,0,22,249415
794,0,21,249414
795,0,20,249413
796,0,19,249412
797,0,18,249411
798,0,17,249410
799,0,16,249409
800,0,15,249408
801,0,14,249407
802,0,13,249406
803,6,12,249405
804,0,11,249404
805,0,10,249403
806,0,9,249402
807,0,8,249401
808,0,7,249400
809,0,6,249399
810,0,5,249398
811,0,4,249397
812,0,3,249396
813,0,2,249395
814,0,1,249394
815,0,0,249393
816,20,1,249392
817,0,2,249391
818,0,3,249390
819,0,4,249389
820,0,5,249388
821,0,6,249387
822,0,7,249386
823,0,8,249385
824,0,9,249384
825,0,10,249383
826,8,11,249382
827,14,12,249381
828,0,13,249380
829,0,14,249379
830,0,15,249378
831,17,16,249377
832,0,17,249376
833,6,18,249375
834,0,19,249374
835,0,20,249373
836,0,21,249372
837,0,22,249371
838,0,23,249370
839,0,24,249369
840,0,25,249368
841,0,26,249367
842,27,27,249366
843,0,28,249365
844,0,29,249364
845,0,30,249363
846,0,31,249362
847,0,32,249361
848,0,33,249360
849,0,34,249359
850,0,35,249358
851,0,36,249357
852,0,37,249356
853,0,38,249355
854,0,39,249354
855,0,40,249353
856,0,41,249352
857,81,42,249351
858,0,43,249350
859,1,44,249349
860,0,45,249348
861,0,46,249347
862,3,47,249346
863,0,48,249345
864,0,49,249344
865,0,50,249343
866,0,51,249342
867,0,52,249341
868,0,53,249340
869,0,54,249339
870,0,55,249338
871,0,56,249337
872,0,57,249336
873,0,58,249335
874,0,59,249334
875,8,60,249333
876,1,61,249332
877,0,62,249331
878,0,63,249330
879,0,64,249329
880,7,65,249328
881,0,66,249327
882,0,67,249326
883,2,68,249325
884,0,69,249324
885,0,70,249323
886,5,71,249322
887,0,72,249321
888,0,73,249320
889,0,74,249319
890,0,75,249318
891,0,76,249317
892,0,77,249316
893,0,78,249315
894,0,79,249314
895,0,80,249313
896,0,81,249312
897,3,82,249311
898,0,81,249310
899,0,80,249309
900,0,79,249308
901,0,78,249307
902,0,77,249306
903,0,76,249305
904,0,75,249304
905,0,74,249303
906,0,73,249302
907,0,72,249301
908,0,71,249300
909,0,70,249299
910,0,69,249298
911,0,68,249297
912,0,67,249296
913,0,66,249295
914,0,65,249294
915,0,64,249293
916,0,63,249292
917,0,62,249291
918,0,61,249290
919,0,60,249289
920,0,59,249288
921,0,58,249287
922,0,57,249286
923,0,56,249285
924,0,55,249284
925,0,54,249283
926,0,53,249282
927,0,52,249281
928,0,51,249280
929,0,50,249279
930,0,49,249278
931,0,48,249277
932,0,47,249276
933,0,46,249275
934,0,45,249274
935,0,44,249273
936,0,43,249272
937,0,42,249271
938,0,41,249270
939,0,40,249269
940,0,39,249268
941,0,38,249267
942,0,37,249266
943,0,36,249265
944,0,35,249264
945,0,34,249263
946,0,33,249262
947,0,32,249261
948,0,31,249260
949,0,30,249259
950,0,29,249258
951,0,28,249257
952,0,27,249256
953,0,26,249255
954,0,25,249254
955,0,24,249253
956,0,23,249252
957,0,22,249251
958,0,21,249250
959,0,20,249249
960,0,19,249248
961,0,18,249247
962,0,17,249246
963,0,16,249245
964,0,15,249244
965,0,14,249243
966,0,13,249242
967,0,12,249241
968,0,11,249240
969,0,10,249239
970,0,9,249238
971,0,8,249237
