Position,Value,Nucleosome_Distance,Centromere_Distance
22,29,199,-496957
34,1,187,-496945
37,1,184,-496942
56,12,165,-496923
64,10,157,-496915
85,1,136,-496894
145,2,76,-496834
149,1,72,-496830
162,1,59,-496817
168,2,53,-496811
212,2,9,-496767
218,105,3,-496761
229,13,8,-496750
256,5,35,-496723
268,97,47,-496711
275,42,54,-496704
280,10,59,-496699
285,61,64,-496694
297,1,68,-496682
299,32,66,-496680
302,13,63,-496677
304,3,61,-496675
306,56,59,-496673
308,9,57,-496671
311,38,54,-496668
319,4,46,-496660
322,22,43,-496657
330,15,35,-496649
338,44,27,-496641
341,3,24,-496638
348,2,17,-496631
349,1,16,-496630
357,8,8,-496622
363,2,2,-496616
372,17,7,-496607
373,2,8,-496606
374,21,9,-496605
377,5,12,-496602
379,19,14,-496600
380,5,15,-496599
381,17,16,-496598
382,22,17,-496597
385,1,20,-496594
386,1,21,-496593
388,1,23,-496591
389,13,24,-496590
391,48,26,-496588
396,4,31,-496583
398,29,33,-496581
399,3,34,-496580
401,8,36,-496578
403,2,38,-496576
404,35,39,-496575
405,11,40,-496574
408,167,43,-496571
409,10,44,-496570
411,41,46,-496568
413,49,48,-496566
414,24,49,-496565
419,21,54,-496560
420,10,55,-496559
421,32,56,-496558
422,21,57,-496557
424,8,59,-496555
425,63,60,-496554
426,53,61,-496553
430,236,65,-496549
436,32,71,-496543
440,2,75,-496539
464,31,99,-496515
472,323,107,-496507
481,3,116,-496498
482,1,115,-496497
489,1,108,-496490
540,7,57,-496439
541,1,56,-496438
548,15,49,-496431
554,4,43,-496425
559,1,38,-496420
657,1,60,-496322
725,1,128,-496254
749,15,112,-496230
767,4,94,-496212
794,1,67,-496185
801,1,60,-496178
837,1,24,-496142
6276,1,23,-490703
6279,9,26,-490700
6286,1,33,-490693
6294,13,41,-490685
6301,33,48,-490678
6311,41,58,-490668
6317,3,64,-490662
6321,15,68,-490658
6370,1,27,-490609
6377,1,20,-490602
6380,1,17,-490599
6384,2,13,-490595
6407,3,10,-490572
6415,2,18,-490564
6416,10,19,-490563
6421,2,24,-490558
6423,1,26,-490556
6424,1,27,-490555
6434,1,37,-490545
6442,1,45,-490537
6456,4,59,-490523
6462,1,65,-490517
6470,1,73,-490509
6485,109,72,-490494
6603,1,46,-490376
6622,1,65,-490357
6766,1,49,-490213
6801,58,64,-490178
6808,20,57,-490171
6919,2,54,-490060
6925,28,60,-490054
6935,1,70,-490044
6944,4,79,-490035
6952,16,87,-490027
6959,1,94,-490020
6966,26,101,-490013
6969,2,104,-490010
6970,1,105,-490009
6972,16,107,-490007
6976,12,111,-490003
6980,6,115,-489999
6985,3,120,-489994
6993,1,128,-489986
7007,1,142,-489972
7014,1,147,-489965
7015,17,146,-489964
7027,1,134,-489952
7037,79,124,-489942
7042,2,119,-489937
7045,42,116,-489934
7047,2,114,-489932
7055,10,106,-489924
7056,3,105,-489923
7057,52,104,-489922
7059,4,102,-489920
7065,39,96,-489914
7068,33,93,-489911
7072,2,89,-489907
7075,2,86,-489904
7076,34,85,-489903
7079,14,82,-489900
7080,9,81,-489899
7083,11,78,-489896
7088,5,73,-489891
7094,1,67,-489885
7100,1,61,-489879
7103,1,58,-489876
7115,1,46,-489864
7163,1,2,-489816
7167,2,6,-489812
7184,1,23,-489795
7188,1,27,-489791
7202,1,41,-489777
7225,27,64,-489754
7228,9,67,-489751
7233,28,72,-489746
7242,17,71,-489737
7251,9,62,-489728
7259,1,54,-489720
7266,14,47,-489713
7269,3,44,-489710
7368,2,55,-489611
7407,5,66,-489572
7429,5,44,-489550
7491,1,18,-489488
7498,2,25,-489481
7562,4,83,-489417
7569,29,76,-489410
7577,29,68,-489402
7593,1,52,-489386
7595,1,50,-489384
7600,56,45,-489379
7602,108,43,-489377
7605,3,40,-489374
7661,4,16,-489318
7668,1,23,-489311
7682,1,37,-489297
7684,1,39,-489295
7723,1,78,-489256
7724,1,79,-489255
7737,1,92,-489242
7751,12,82,-489228
7774,3,59,-489205
7791,1,42,-489188
7794,10,39,-489185
7808,2,25,-489171
7810,2,23,-489169
7814,2,19,-489165
7842,18,9,-489137
7851,18,18,-489128
7859,1,26,-489120
7873,4,40,-489106
7886,31,53,-489093
7901,12,68,-489078
7909,1,76,-489070
7917,5,84,-489062
7927,2,94,-489052
7955,28,82,-489024
7975,16,62,-489004
7979,2,58,-489000
7991,22,46,-488988
7996,2,41,-488983
8059,1,22,-488920
8060,1,23,-488919
8061,1,24,-488918
8067,9,30,-488912
8068,1,31,-488911
8079,1,42,-488900
8084,3,47,-488895
8090,1,53,-488889
8108,10,71,-488871
8110,14,71,-488869
8121,1,60,-488858
8128,8,53,-488851
8134,5,47,-488845
8138,9,43,-488841
8141,11,40,-488838
8162,1,19,-488817
8241,16,60,-488738
8244,1,63,-488735
8266,21,75,-488713
8272,2,69,-488707
8273,1,68,-488706
8279,13,62,-488700
8284,2,57,-488695
8293,11,48,-488686
8299,1,42,-488680
8338,1,3,-488641
8345,34,4,-488634
8348,30,7,-488631
8361,10,20,-488618
8381,16,40,-488598
8544,1,55,-488435
8562,1,55,-488417
8595,8,22,-488384
8684,1,61,-488295
8712,1,33,-488267
8737,5,8,-488242
8781,33,36,-488198
8825,3,64,-488154
8826,2,63,-488153
8830,13,59,-488149
8897,1,8,-488082
8924,1,35,-488055
8956,4,67,-488023
9010,59,27,-487969
9052,4,15,-487927
9088,6,51,-487891
9126,2,59,-487853
9153,19,32,-487826
9225,9,40,-487754
9235,1,50,-487744
9276,36,53,-487703
9316,7,13,-487663
9410,2,81,-487569
9430,5,79,-487549
9556,1,47,-487423
9575,1,66,-487404
9601,2,68,-487378
9612,3,57,-487367
9631,36,38,-487348
9697,1,28,-487282
9720,1,51,-487259
9747,22,78,-487232
9749,1,80,-487230
9755,4,74,-487224
9768,4,61,-487211
9780,14,49,-487199
9796,1,33,-487183
9801,1,28,-487178
9807,13,22,-487172
9911,12,82,-487068
9915,2,86,-487064
9923,21,82,-487056
9933,2,72,-487046
9937,7,68,-487042
9947,2,58,-487032
9949,2,56,-487030
9964,1,41,-487015
9975,8,30,-487004
9983,10,22,-486996
10020,4,15,-486959
10067,1,62,-486912
10086,2,81,-486893
10092,9,81,-486887
10095,5,78,-486884
10100,2,73,-486879
10102,24,71,-486877
10112,51,61,-486867
10135,1,38,-486844
10232,27,59,-486747
10251,15,78,-486728
10279,1,106,-486700
10287,1,114,-486692
10293,40,120,-486686
10302,12,129,-486677
10307,41,134,-486672
10314,2,141,-486665
10318,1,145,-486661
10349,1,136,-486630
10371,1,114,-486608
10376,21,109,-486603
