Position,Value,Nucleosome_Distance,Centromere_Distance
6832,2,,
6857,1,,
6861,11,,
6908,5,,
6915,3,,
6929,14,,
7075,1,,
9953,1,,
10814,1,,
13835,2,,
13964,16,,
13976,2,,
13990,2,,
13999,2,,
14003,3,,
14015,5,,
14025,1,,
14026,3,,
14034,2,,
14036,2,,
14038,3,,
14044,1,,
14050,5,,
14056,1,,
14063,2,,
14066,4,,
14072,3,,
14076,1,,
14081,1,,
14089,5,,
14099,6,,
14101,2,,
14106,22,,
14347,2,,
14377,1,,
14461,18,,
14648,1,,
14703,1,,
14709,2,,
14746,9,,
14773,2,,
14785,1,,
14807,1,,
14814,3,,
14821,1,,
14829,3,,
14830,5,,
14831,1,,
14836,3,,
14838,2,,
14839,5,,
14844,2,,
14862,1,,
14866,4,,
14872,1,,
14878,5,,
14883,11,,
14884,3,,
14885,9,,
14886,13,,
14887,2,,
14889,3,,
14901,1,,
14905,1,,
14910,3,,
14919,3,,
14925,1,,
14930,1,,
14933,2,,
14937,2,,
14938,1,,
14949,1,,
14957,3,,
14964,1,,
14974,1,,
14997,2,,
15002,16,,
15138,2,,
15157,2,,
15206,1,,
15216,1,,
15230,1,,
15240,1,,
15247,1,,
15350,1,,
15871,1,,
15895,3,,
15899,1,,
15904,1,,
15914,2,,
15920,2,,
15924,1,,
15925,2,,
15930,3,,
15935,2,,
15940,2,,
15950,1,,
15951,3,,
15958,1,,
15959,1,,
15964,2,,
15970,2,,
15982,2,,
16020,2,,
16021,1,,
16023,1,,
16028,2,,
16057,1,,
16059,1,,
16068,2,,
16070,1,,
16078,1,,
16081,1,,
16092,13,,
16106,12,,
16108,2,,
16110,4,,
16118,8,,
16120,2,,
16121,4,,
16127,1,,
16130,1,,
16132,1,,
16134,1,,
16136,2,,
16169,1,,
16190,4,,
16207,1,,
16217,2,,
16226,3,,
16242,3,,
16246,1,,
16249,2,,
16252,1,,
16265,2,,
16266,1,,
16270,1,,
16273,1,,
16276,1,,
16285,2,,
16289,1,,
16293,1,,
16298,2,,
