distance,mean_nonzero,std_nonzero,count_nonzero
0,21.3402489626556,28.13569053007986,241.0
1,21.452322738386307,29.851812122442826,409.0
2,21.127659574468087,29.105686607737013,376.0
3,19.325740318906607,30.868568752640947,439.0
4,22.377450980392158,34.5935995752115,408.0
5,20.71219512195122,31.66836246143348,410.0
6,21.64625850340136,30.663229990811278,441.0
7,20.521939953810623,27.76305338511787,433.0
8,22.04750593824228,31.710034835065006,421.0
9,21.924137931034483,31.170428520867006,435.0
10,24.652173913043477,34.954529127164555,437.0
11,19.800498753117207,28.925077350814856,401.0
12,24.355072463768117,34.60397898532785,414.0
13,25.420289855072465,33.85293895579578,414.0
14,24.786729857819907,35.63501992896562,422.0
15,20.930591259640103,30.054037499316728,389.0
16,23.27970297029703,34.52058736135001,404.0
17,21.24815724815725,31.95254856652901,407.0
18,25.226635514018692,34.37562914408768,428.0
19,22.002450980392158,30.05224760505489,408.0
20,19.86778846153846,27.63940474858944,416.0
21,22.37303370786517,32.70307574331788,445.0
22,22.234256926952142,31.84761753556138,397.0
23,21.666666666666668,29.773932334042208,387.0
24,21.221957040572793,29.725150773466684,419.0
25,22.095571095571096,32.31232952322504,429.0
26,27.10591133004926,38.08277034393195,406.0
27,24.13421052631579,32.390760403754,380.0
28,22.404358353510897,31.731789829964185,413.0
29,21.388020833333332,30.855985911468707,384.0
30,20.949771689497716,33.57524746760154,438.0
31,23.269135802469137,35.33060492056844,405.0
32,26.313636363636363,35.26588619818805,440.0
33,22.793187347931873,30.850047275315582,411.0
34,23.424657534246574,34.70467142893014,438.0
35,22.837587006960558,33.9501902960892,431.0
36,20.671232876712327,30.75557502007091,438.0
37,23.862869198312236,34.27553095422844,474.0
38,22.596618357487923,32.46080278351668,414.0
39,26.483568075117372,35.92012003702351,426.0
40,24.606666666666666,33.71904684695671,450.0
41,22.770750988142293,31.84216667321494,506.0
42,24.10239651416122,34.13395738331443,459.0
43,24.139489194499017,33.781345789660485,509.0
44,20.20524017467249,28.96956478168459,458.0
45,25.828512396694215,35.694028895848255,484.0
46,23.144602851323828,32.01666444906453,491.0
47,24.49624060150376,34.227580878704984,532.0
48,26.776061776061777,36.346814907216626,518.0
49,24.043298969072165,33.92596736751348,485.0
50,25.27378640776699,35.4707748425509,515.0
51,24.76171875,33.00746905000569,512.0
52,25.464435146443513,34.41261821248019,478.0
53,23.83596837944664,33.55867878113844,506.0
54,21.9723991507431,31.57263295111562,471.0
55,23.942056074766356,33.19574235306963,535.0
56,23.76061776061776,34.35986358436825,518.0
57,24.48008849557522,33.98306676272302,452.0
58,23.39696312364425,33.70725491990698,461.0
59,26.26844262295082,35.58135064019753,488.0
60,25.350980392156863,35.04591920420956,510.0
61,26.270103092783504,34.616482497887326,485.0
62,26.79591836734694,34.63799324951203,490.0
63,24.523809523809526,34.84335050087274,504.0
64,24.006410256410255,34.1944615514069,468.0
65,24.21951219512195,33.96368218136946,451.0
66,26.132478632478634,34.02152569397176,468.0
67,24.63010752688172,33.92519593413496,465.0
68,23.34518828451883,33.32622703914567,478.0
69,22.595348837209304,32.437337500126965,430.0
70,27.170842824601365,34.677120837260944,439.0
71,25.807606263982102,33.48881930209263,447.0
72,21.550632911392405,31.45456419151392,474.0
73,26.765486725663717,35.0850452849224,452.0
74,24.779697624190064,35.18490210074637,463.0
75,26.04235294117647,35.03553578918862,425.0
