Position,Value,Nucleosome_Distance,Centromere_Distance
36,1,19,114407
56,1,1,114387
94,1,39,114349
116,1,49,114327
191,2,26,114252
208,1,43,114235
212,1,47,114231
227,2,62,114216
238,1,55,114205
256,1,37,114187
275,1,18,114168
287,5,6,114156
295,1,2,114148
305,7,12,114138
308,1,15,114135
313,5,20,114130
325,1,32,114118
404,7,111,114039
468,270,65,113975
476,284,57,113967
484,8,49,113959
490,16,43,113953
493,3,40,113950
501,848,32,113942
541,6,8,113902
551,1,18,113892
559,47,26,113884
640,30,37,113803
644,17,33,113799
670,1,7,113773
687,1,10,113756
691,100,14,113752
695,27,18,113748
697,1,20,113746
739,1,62,113704
746,1554,69,113697
755,183,78,113688
758,1,81,113685
771,23,94,113672
788,79,111,113655
793,7,116,113650
796,255,113,113647
797,152,112,113646
800,49,109,113643
811,89,98,113632
815,1,94,113628
858,71,51,113585
861,67,48,113582
864,60,45,113579
867,130,42,113576
868,6,41,113575
869,127,40,113574
870,13,39,113573
876,134,33,113567
898,23,11,113545
986,74,77,113457
993,7,84,113450
1032,4,123,113411
1084,42,97,113359
1107,18,74,113336
1117,6,64,113326
1121,2,60,113322
1181,2,0,113262
1202,1,21,113241
1244,6,63,113199
1354,5,1,113089
1359,5,6,113084
1407,4,54,113036
1617,140,72,112826
1691,7,2,112752
1786,6,63,112657
1790,33,59,112653
1949,86,60,112494
2146,104,7,112297
2150,2,3,112293
2239,124,42,112204
2316,61,35,112127
2389,20,36,112054
2395,6,30,112048
2396,1,29,112047
2426,4,1,112017
2438,1,13,112005
2480,13,55,111963
2514,1,71,111929
2517,1,68,111926
2520,74,65,111923
2856,148,49,111587
2860,9,45,111583
3019,2,46,111424
3023,150,42,111420
3169,50,40,111274
3555,1,38,110888
3608,2,15,110835
3737,6,0,110706
3743,129,6,110700
3931,8,50,110512
3936,8,55,110507
4096,3,49,110347
4210,10,65,110233
4253,23,36,110190
4258,37,31,110185
4300,3,11,110143
4447,4,14,109996
4562,12,15,109881
4813,6,36,109630
4824,21,47,109619
4936,2,15,109507
5061,3,4,109382
5071,1,6,109372
5074,1,9,109369
5080,9,15,109363
5229,21,20,109214
5856,18,39,108587
5926,90,51,108517
6056,1,79,108387
6074,25,63,108369
6261,227,36,108182
6264,3,33,108179
6293,3,4,108150
6310,6,13,108133
6477,6,20,107966
6595,203,22,107848
6656,87,39,107787
6809,23,32,107634
6820,34,43,107623
6824,6,47,107619
6825,3,48,107618
6828,2,51,107615
6829,67,52,107614
6834,1,57,107609
6866,161,71,107577
