distance,median_nonzero,std_nonzero,count_nonzero
0,3.0,10.312424191189672,222.0
1,3.0,10.380481651078018,428.0
2,3.0,10.05949962904757,462.0
3,3.0,11.730725758515888,449.0
4,4.0,11.157032673540584,411.0
5,3.0,12.712704608358138,430.0
6,3.0,11.917750943656651,443.0
7,3.0,11.262446374103186,415.0
8,3.0,10.323066751562763,464.0
9,3.0,10.81971374991575,453.0
10,3.0,11.059211271037906,411.0
11,3.0,11.09226401172579,426.0
12,3.0,11.346327633270564,456.0
13,3.0,10.015952664156025,421.0
14,3.0,10.078620883674764,414.0
15,3.0,10.483608053137973,468.0
16,3.0,11.791504835271615,447.0
17,4.0,9.674478322405909,446.0
18,3.0,10.290673407686857,441.0
19,3.0,9.65668858514627,421.0
20,3.0,11.721690160263059,466.0
21,4.0,10.049467803412806,473.0
22,3.0,10.267872100425251,482.0
23,3.0,10.97888953797288,414.0
24,3.0,10.930595130159137,432.0
25,3.0,10.77143766582947,489.0
26,3.0,11.030087408717494,433.0
27,3.0,10.819888413488492,424.0
28,3.0,11.050432270396378,444.0
29,3.0,10.666911840303992,417.0
30,3.0,10.391353755718159,484.0
31,4.0,10.59549083686045,471.0
32,3.0,10.125419590055694,445.0
33,3.0,11.059143207255982,443.0
34,4.0,11.899719096411035,447.0
35,4.0,11.167386727242388,456.0
36,4.0,11.730577436682967,466.0
37,3.0,10.936482112337341,454.0
38,3.0,10.822108056386124,492.0
39,3.0,11.026192406603707,495.0
40,4.0,11.455117222955874,459.0
41,4.0,11.013973808195619,525.0
42,4.0,11.188111957383603,532.0
43,4.0,12.388194343352998,483.0
44,4.0,12.019850335297935,530.0
45,3.0,10.60851231435035,497.0
46,4.0,11.900750556407187,509.0
47,4.0,10.092245619265162,542.0
48,5.0,10.656366956794837,556.0
49,4.0,10.802124313643409,523.0
50,4.0,10.541241527898125,526.0
51,5.0,12.608943186464007,553.0
52,4.0,11.550985558584461,564.0
53,4.0,11.877842421987339,579.0
54,5.0,11.546181791148188,556.0
55,4.0,11.998305543425692,567.0
56,5.0,11.354396916506392,577.0
57,6.0,11.55958669496407,579.0
58,5.0,11.667328459046121,562.0
59,5.0,11.798990729666713,489.0
60,4.0,11.736670766964778,532.0
61,5.0,11.73931018027772,532.0
62,5.0,11.894248401217924,526.0
63,5.0,12.441915593294077,562.0
64,5.0,12.273685030929327,525.0
65,5.0,11.60782066679663,528.0
66,5.0,12.466167027845117,552.0
67,5.0,12.203365621983375,522.0
68,5.0,12.095470030425323,507.0
69,4.0,11.239981386220345,485.0
70,5.0,11.64246475944733,539.0
71,5.0,11.70720746937917,522.0
72,5.0,11.011444065405115,461.0
73,5.0,12.013725549710482,450.0
74,5.0,13.616177265513155,478.0
75,6.0,10.847927533421677,499.0
76,5.0,12.473469048895176,456.0
77,6.0,12.525419675083636,435.0
78,7.0,12.31164941049967,402.0
79,6.0,11.48100738351915,442.0
80,5.0,13.048529200042594,412.0
81,7.0,13.360986108752291,379.0
82,5.0,13.019603326834025,326.0
83,6.0,12.434229996443745,366.0
84,7.0,14.05349344512135,344.0
85,7.0,13.667713841460069,299.0
86,7.0,12.556067336475449,306.0
87,6.0,11.303089438069641,279.0
88,6.0,11.587039544554347,280.0
89,7.0,12.346386390385861,263.0
90,7.0,11.922962265214078,261.0
91,7.0,13.806045977169417,239.0
92,7.5,13.147188189046675,216.0
93,9.0,12.217828738907494,208.0
94,6.0,12.768209926220743,196.0
95,6.0,11.821979798206657,225.0
96,6.0,12.884651404608139,203.0
97,9.0,13.775820669330981,181.0
98,7.0,13.991552694323442,175.0
99,6.0,12.620023300140819,167.0
