distance,median_nonzero,std_nonzero,count_nonzero
0,3.0,12.358712747175272,222.0
1,3.0,11.297011907474673,427.0
2,4.0,12.293910055990082,461.0
3,4.0,10.981740452125173,462.0
4,3.0,11.67048125029263,460.0
5,3.0,11.005275566192989,440.0
6,3.0,10.725329382667708,482.0
7,3.0,11.045264407073955,418.0
8,3.0,11.357360577253043,435.0
9,3.0,12.24677840634602,445.0
10,3.0,11.348396883465195,459.0
11,3.0,11.388159496408552,474.0
12,3.0,12.687044879769989,459.0
13,3.0,10.051604256387035,438.0
14,3.0,10.102184601013786,436.0
15,3.0,10.593281602630126,453.0
16,4.0,11.498850350637237,430.0
17,3.0,11.30844474502364,440.0
18,3.0,10.516824151313088,419.0
19,3.0,11.46616971811541,456.0
20,3.0,11.214969850127112,493.0
21,3.0,9.211832751915704,446.0
22,3.0,11.47617639134253,471.0
23,3.0,9.870381670273987,404.0
24,3.0,11.745503613472533,459.0
25,3.0,12.016462741394843,432.0
26,3.0,11.165604732338759,459.0
27,3.0,11.431893323575615,453.0
28,3.0,12.195950903094523,456.0
29,3.0,10.60053428353151,481.0
30,4.0,11.963133138346913,485.0
31,3.0,11.119228812225456,426.0
32,3.0,11.603758661304216,471.0
33,4.0,12.186290338915436,486.0
34,3.0,9.98374656385642,469.0
35,3.0,11.587999609277945,488.0
36,4.0,11.45834422383827,463.0
37,3.0,11.323232983659823,513.0
38,4.0,11.969271544358412,527.0
39,3.0,11.700735668435419,494.0
40,4.0,11.69666794120361,483.0
41,4.0,12.105358264122053,536.0
42,4.0,12.88624567002472,496.0
43,4.0,12.030334809609064,504.0
44,4.0,11.66268947577029,499.0
45,4.0,12.672813401154745,513.0
46,5.0,12.277938079009822,506.0
47,5.0,12.251730840202399,570.0
48,3.0,11.368297917897303,556.0
49,4.0,11.67949277011795,560.0
50,4.0,12.648123825591572,573.0
51,4.0,11.242462815870066,571.0
52,4.0,12.776992377538637,581.0
53,4.0,12.223135525398764,551.0
54,5.0,11.862017456519798,533.0
55,4.0,12.112340613030222,556.0
56,4.0,11.597921213662131,566.0
57,4.0,13.334705983586538,543.0
58,4.0,12.06046302832443,549.0
59,4.0,13.038404051159278,551.0
60,4.0,12.230622242643623,546.0
61,4.0,12.559472222351447,539.0
62,4.0,12.612658899311404,528.0
63,5.0,13.214638632902718,565.0
64,5.0,12.556675671516496,536.0
65,4.0,11.778222857185092,547.0
66,4.0,12.07316932583688,505.0
67,5.0,12.23535641372953,498.0
68,5.0,12.461889750008728,522.0
69,5.0,14.106947554716399,514.0
70,4.0,12.28216837870552,519.0
71,4.0,12.121937172845934,534.0
72,6.0,13.299374698365533,478.0
73,5.0,12.650753159640368,520.0
74,4.0,11.726951299486101,528.0
75,5.0,12.42742868359813,455.0
76,6.0,11.699541441739182,477.0
77,5.0,12.693417538768546,438.0
78,6.0,12.649891216891593,468.0
79,5.0,12.128395179109212,397.0
80,6.0,13.255762445915458,397.0
81,6.0,11.78729001543958,386.0
82,5.0,13.055641733256635,394.0
83,5.0,12.740520873394775,355.0
84,7.0,12.682461223872732,376.0
85,4.0,12.770923268008614,344.0
86,6.0,13.405455758273893,302.0
87,7.5,13.24373801922992,310.0
88,5.0,12.926700722452447,276.0
