distance,density
156,0.018050541516245487
152,0.018808777429467086
147,0.02406417112299465
138,0.021956087824351298
115,0.02666666666666667
106,0.0338389731621937
100,0.027327935222672066
96,0.03993203058623619
77,0.019528371407516582
45,0.018466522678185746
14,0.015334773218142549
61,0.01511879049676026
67,0.017121588089330026
55,0.017818574514038878
27,0.015766738660907127
16,0.01695464362850972
20,0.015334773218142549
29,0.015226781857451403
48,0.01652267818574514
63,0.01565874730021598
47,0.012742980561555076
26,0.01695464362850972
15,0.014362850971922246
10,0.013606911447084234
25,0.018250539956803456
32,0.01717062634989201
34,0.014794816414686825
42,0.01673866090712743
69,0.01976976976976977
44,0.01652267818574514
9,0.016846652267818573
1,0.01468682505399568
2,0.01565874730021598
31,0.01749460043196544
35,0.016846652267818573
64,0.018776638636101833
22,0.014038876889848811
59,0.0183585313174946
33,0.015874730021598272
17,0.014578833693304536
28,0.015442764578833694
62,0.017926565874730023
60,0.02041036717062635
51,0.015010799136069114
56,0.0183585313174946
53,0.013498920086393088
30,0.01673866090712743
3,0.015334773218142549
50,0.01695464362850972
40,0.01630669546436285
12,0.015874730021598272
8,0.012095032397408207
21,0.014902807775377969
43,0.01717062634989201
41,0.01749460043196544
36,0.015442764578833694
6,0.015334773218142549
24,0.013714902807775377
76,0.018418201516793065
75,0.01593484419263456
57,0.018466522678185746
37,0.01652267818574514
52,0.017278617710583154
38,0.01652267818574514
46,0.014470842332613391
71,0.017497482376636456
74,0.01951899616591147
18,0.014578833693304536
68,0.017069524046847744
39,0.01879049676025918
72,0.01786232936392681
19,0.014794816414686825
5,0.014146868250539957
0,0.014470842332613391
54,0.01879049676025918
70,0.015311244979919678
11,0.01749460043196544
79,0.016737206617929972
23,0.014038876889848811
65,0.01839052085904715
49,0.01673866090712743
82,0.01799049558723693
83,0.019869942196531792
88,0.024785027819929185
91,0.020471464019851116
92,0.021150033046926635
124,0.03162650602409638
132,0.020942408376963352
136,0.020637898686679174
144,0.014423076923076924
160,0.0321285140562249
166,0.03286384976525822
176,0.030864197530864196
183,0.02112676056338028
184,0.02877697841726619
187,0.04032258064516129
190,0.03361344537815126
191,0.017241379310344827
198,0.020202020202020204
221,0.034482758620689655
200,0.031578947368421054
193,0.008771929824561403
174,0.045714285714285714
168,0.01932367149758454
164,0.03139013452914798
154,0.026755852842809364
143,0.02336448598130841
135,0.029411764705882353
111,0.02763819095477387
101,0.030526315789473683
78,0.021456804065499716
13,0.017062634989200864
7,0.015334773218142549
98,0.027102803738317756
102,0.024757804090419805
4,0.014362850971922246
89,0.019543973941368076
103,0.030837004405286344
128,0.03210272873194221
120,0.031609195402298854
80,0.018505167027156932
66,0.017695829724044054
94,0.02562170308967596
58,0.015874730021598272
122,0.03513909224011713
125,0.03076923076923077
121,0.03924418604651163
93,0.019094766619519095
90,0.018529241459177764
81,0.01792573623559539
110,0.03598014888337469
119,0.024147727272727272
84,0.01968351987649556
73,0.014584763212079615
85,0.01946975973487987
133,0.030357142857142857
129,0.022950819672131147
86,0.019434628975265017
109,0.025735294117647058
137,0.032567049808429116
113,0.027061855670103094
105,0.029885057471264367
142,0.022727272727272728
127,0.026729559748427674
114,0.02621231979030144
97,0.017953321364452424
117,0.03185595567867036
99,0.023391812865497075
108,0.02289156626506024
224,0.018518518518518517
157,0.033582089552238806
149,0.028901734104046242
95,0.02661290322580645
87,0.02130681818181818
140,0.027896995708154508
112,0.031806615776081425
116,0.0380952380952381
126,0.03576982892690513
162,0.03829787234042553
173,0.03888888888888889
155,0.02097902097902098
130,0.026755852842809364
181,0.03333333333333333
223,0.05555555555555555
163,0.034782608695652174
104,0.01799775028121485
180,0.019867549668874173
172,0.037037037037037035
159,0.0390625
145,0.024752475247524754
123,0.03687315634218289
107,0.02962085308056872
134,0.018115942028985508
151,0.027607361963190184
150,0.01488095238095238
139,0.03333333333333333
141,0.028761061946902654
118,0.02244039270687237
204,0.03260869565217391
146,0.030848329048843187
203,0.031914893617021274
212,0.02564102564102564
227,0.05555555555555555
260,0.06896551724137931
252,0.06451612903225806
245,0.11428571428571428
240,0.024390243902439025
234,0.08333333333333333
220,0.06779661016949153
182,0.03424657534246575
131,0.020477815699658702
195,0.02830188679245283
215,0.014705882352941176
282,0.045454545454545456
286,0.05
271,0.04
267,0.037037037037037035
242,0.05263157894736842
233,0.02040816326530612
197,0.0196078431372549
196,0.028846153846153848
194,0.00909090909090909
170,0.024875621890547265
165,0.013888888888888888
171,0.030303030303030304
179,0.006578947368421052
241,0.05128205128205128
148,0.016666666666666666
185,0.022058823529411766
175,0.011834319526627219
189,0.00819672131147541
213,0.05405405405405406
229,0.02
248,0.09090909090909091
281,0.043478260869565216
276,0.04
243,0.05405405405405406
167,0.009523809523809525
177,0.019230769230769232
178,0.032467532467532464
280,0.041666666666666664
289,0.058823529411764705
320,0.16666666666666666
315,0.16666666666666666
312,0.14285714285714285
307,0.1111111111111111
305,0.09090909090909091
210,0.011764705882352941
158,0.011450381679389313
217,0.03125
226,0.018518518518518517
161,0.008333333333333333
153,0.019230769230769232
303,0.07692307692307693
299,0.07692307692307693
222,0.03571428571428571
275,0.04
268,0.07407407407407407
255,0.06451612903225806
251,0.06451612903225806
186,0.015384615384615385
209,0.011363636363636364
188,0.008130081300813009
272,0.04
207,0.022727272727272728
205,0.03333333333333333
201,0.010638297872340425
169,0.004901960784313725
264,0.037037037037037035
256,0.03333333333333333
250,0.03225806451612903
238,0.022727272727272728
218,0.03225806451612903
232,0.02040816326530612
231,0.02040816326530612
199,0.010416666666666666
236,0.021739130434782608
247,0.02857142857142857
311,0
310,0
309,0
308,0
306,0
304,0
302,0
301,0
300,0
298,0
297,0
296,0
295,0
294,0
293,0
292,0
291,0
290,0
288,0
287,0
285,0
284,0
283,0
279,0
278,0
277,0
274,0
273,0
270,0
269,0
266,0
265,0
263,0
262,0
261,0
259,0
258,0
257,0
254,0
253,0
249,0
246,0
244,0
239,0
237,0
235,0
230,0
228,0
225,0
219,0
216,0
214,0
211,0
208,0
206,0
202,0
192,0
313,0
314,0
316,0
317,0
318,0
319,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
